TRINITY_DN29471_c0_g1_i1	XP_027043680.1	94.3	526	30	0	36	1613	1	526	2.2e-285	992.3	2076	526
TRINITY_DN29472_c0_g1_i1	XP_022792392.1	100.0	92	0	0	1	276	81	172	7.0e-41	177.6	374	172
TRINITY_DN29472_c0_g2_i1	XP_020623406.1	99.2	121	1	0	365	3	5	125	2.0e-56	229.2	367	126
TRINITY_DN29476_c0_g2_i1	OLP81954.1	94.3	106	6	0	2	319	5	110	3.0e-48	201.8	321	1049
TRINITY_DN29483_c0_g1_i1	XP_027058170.1	75.0	40	10	0	112	231	346	385	4.0e-08	68.6	328	418
TRINITY_DN29485_c0_g1_i1	XP_027058796.1	98.5	204	3	0	102	713	1	204	1.4e-112	416.8	755	204
TRINITY_DN29486_c0_g1_i1	XP_027055551.1	100.0	592	0	0	133	1908	1	592	0.0e+00	1214.5	3094	592
TRINITY_DN29487_c0_g1_i1	PFX19878.1	63.0	46	17	0	169	32	383	428	9.1e-06	61.2	467	675
TRINITY_DN29494_c0_g1_i1	RMX44753.1	91.7	132	11	0	1	396	1	132	8.7e-58	233.8	397	176
TRINITY_DN29510_c0_g1_i1	XP_027036881.1	74.5	184	45	1	35	586	1	182	1.2e-72	283.9	667	193
TRINITY_DN29511_c0_g1_i1	XP_027037333.1	85.6	340	49	0	2	1021	6	345	5.7e-157	564.7	1049	346
TRINITY_DN29513_c0_g1_i1	RMX48051.1	96.1	255	10	0	2	766	1124	1378	3.6e-124	455.3	766	3193
TRINITY_DN29532_c0_g1_i1	XP_027057339.1	99.6	271	1	0	148	960	1	271	1.0e-125	461.5	1539	271
TRINITY_DN29532_c0_g2_i1	KAF6123780.1	84.2	76	12	0	523	750	3	78	3.2e-24	123.2	774	224
TRINITY_DN29535_c0_g1_i1	XP_027055368.1	99.1	116	1	0	1	348	1441	1556	1.5e-58	236.1	350	2319
TRINITY_DN29539_c0_g1_i1	XP_027035846.1	99.1	324	3	0	973	2	1	324	2.6e-175	625.9	1318	475
TRINITY_DN29539_c0_g3_i1	XP_027035846.1	98.7	475	6	0	314	1738	1	475	2.6e-262	916.0	2759	475
TRINITY_DN29540_c0_g1_i1	CAE7776694.1	90.1	394	34	2	2	1183	460	848	2.3e-202	715.7	1185	894
TRINITY_DN29542_c0_g1_i1	RMX45180.1	76.4	305	69	3	102	1013	159	461	7.8e-123	451.4	1169	604
TRINITY_DN29545_c0_g1_i1	XP_027045701.1	100.0	218	0	0	93	746	1	218	3.1e-115	426.4	1343	218
TRINITY_DN29546_c0_g1_i1	CAE7792603.1	93.6	667	43	0	118	2118	1	667	0.0e+00	1301.2	2318	667
TRINITY_DN29550_c0_g1_i1	XP_027038185.1	90.4	167	16	0	1	501	228	394	2.6e-75	292.4	501	433
TRINITY_DN29553_c0_g1_i2	XP_027045631.1	94.7	360	19	0	1	1080	408	767	5.0e-186	661.4	1180	767
TRINITY_DN29564_c0_g1_i1	XP_022777825.1	77.5	187	42	0	40	600	1	187	1.2e-71	280.4	600	516
TRINITY_DN29572_c0_g1_i1	XP_027045019.1	95.9	246	10	0	44	781	1	246	6.6e-118	434.5	783	364
TRINITY_DN29572_c0_g2_i1	XP_027045019.1	99.0	105	1	0	1	315	260	364	2.8e-48	203.4	888	364
TRINITY_DN29574_c0_g1_i1	RMX42448.1	92.2	358	16	1	65	1138	1	346	8.8e-174	620.9	1374	346
TRINITY_DN29575_c0_g1_i4	RMX36941.1	94.7	1248	20	2	398	4141	17	1218	0.0e+00	2344.7	4484	1218
TRINITY_DN29576_c1_g1_i1	RMX51513.1	80.3	66	13	0	3	200	364	429	1.3e-25	126.7	353	448
TRINITY_DN29579_c0_g2_i1	XP_022778761.1	76.5	277	65	0	1	831	30	306	1.7e-111	413.3	831	317
TRINITY_DN29581_c0_g1_i1	RMX59738.1	82.1	39	7	0	1	117	1	39	1.5e-07	67.0	432	513
TRINITY_DN29584_c0_g1_i1	XP_022808992.1	63.3	169	54	1	5	511	400	560	3.2e-52	215.7	515	870
TRINITY_DN29593_c0_g1_i1	RMX40218.1	66.0	388	96	3	47	1207	59	411	1.5e-129	473.8	1208	524
TRINITY_DN29597_c0_g1_i1	RMX50549.1	63.8	47	17	0	145	5	2	48	2.3e-08	69.7	412	108
TRINITY_DN29597_c0_g2_i1	RMX50549.1	67.4	46	15	0	139	2	63	108	1.2e-07	67.4	451	108
TRINITY_DN29598_c0_g1_i1	RMX40975.1	92.2	129	10	0	3	389	1223	1351	5.6e-57	231.1	393	1573
TRINITY_DN29600_c0_g1_i1	RMX45871.1	75.4	57	14	0	123	293	65	121	3.3e-20	109.0	399	121
TRINITY_DN29607_c0_g1_i1	RMX55818.1	98.9	470	5	0	178	1587	1	470	1.0e-274	957.2	2650	470
TRINITY_DN29608_c0_g1_i1	RMX50937.1	96.3	536	13	1	66	1652	1	536	1.0e-291	1013.1	1735	536
TRINITY_DN29609_c0_g1_i3	XP_027049129.1	94.6	221	12	0	668	1330	1	221	7.3e-95	359.8	2761	221
TRINITY_DN29609_c0_g2_i2	XP_027049130.1	52.3	304	3	2	51	962	1	162	5.9e-72	282.3	1097	162
TRINITY_DN29611_c0_g1_i3	XP_027038806.1	89.0	292	29	2	178	1053	1	289	9.1e-146	527.7	1231	479
TRINITY_DN29613_c0_g1_i6	XP_027058650.1	95.5	374	17	0	113	1234	1	374	4.1e-191	679.5	2689	396
TRINITY_DN29614_c0_g1_i1	XP_027059024.1	98.3	348	6	0	173	1216	1	348	4.6e-193	684.9	1285	348
TRINITY_DN29616_c0_g1_i1	XP_027045882.1	98.4	258	4	0	69	842	1	258	9.4e-149	537.3	1014	258
TRINITY_DN29617_c0_g3_i1	RMX55035.1	82.5	40	7	0	195	314	574	613	1.6e-06	63.2	314	622
TRINITY_DN29617_c0_g4_i1	RMX56899.1	67.2	61	20	0	112	294	1	61	5.2e-13	85.1	409	93
TRINITY_DN29622_c0_g1_i1	XP_027040761.1	99.1	108	1	0	326	3	110	217	6.7e-48	200.7	326	458
TRINITY_DN29623_c0_g1_i1	OLP91254.1	94.6	405	22	0	2	1216	144	548	4.2e-220	774.6	1218	1826
TRINITY_DN29624_c0_g1_i2	CAE7286385.1	100.0	543	0	0	7	1635	1	543	1.0e-308	1069.7	1979	950
TRINITY_DN29625_c0_g1_i2	XP_027041278.1	94.3	494	28	0	2	1483	123	616	1.1e-251	879.8	1484	1521
TRINITY_DN29626_c0_g1_i1	CAE6952149.1	91.5	330	25	3	51	1034	1	329	1.4e-147	533.9	1362	329
TRINITY_DN29629_c0_g1_i1	XP_027058658.1	99.5	411	2	0	8	1240	1	411	2.6e-234	822.0	1362	411
TRINITY_DN29631_c0_g1_i1	XP_022787968.1	82.2	101	18	0	2	304	263	363	8.9e-41	177.6	474	363
TRINITY_DN29634_c0_g1_i1	XP_027049086.1	83.1	89	15	0	2	268	134	222	1.4e-30	143.3	366	362
TRINITY_DN29637_c0_g1_i1	XP_027041361.1	99.7	354	1	0	117	1178	1	354	7.6e-190	674.5	1558	354
TRINITY_DN29639_c0_g1_i2	XP_027051709.1	94.1	135	8	0	1	405	361	495	1.7e-67	266.9	734	596
TRINITY_DN29642_c0_g1_i1	RMX47093.1	91.7	96	8	0	109	396	1	96	5.7e-41	177.9	397	360
TRINITY_DN29643_c1_g1_i1	RMX37352.1	100.0	200	0	0	602	3	1	200	4.5e-104	388.7	834	1343
TRINITY_DN29646_c0_g1_i1	XP_022809873.1	65.0	103	36	0	3	311	307	409	6.5e-25	124.4	350	471
TRINITY_DN29648_c0_g1_i1	XP_040583712.1	98.0	99	2	0	1	297	30	128	1.9e-48	202.6	353	128
TRINITY_DN29650_c0_g1_i5	XP_027055559.1	96.8	158	5	0	1884	2357	80	237	1.7e-87	335.1	2461	237
TRINITY_DN29653_c0_g1_i1	XP_022795547.1	69.4	111	18	1	556	272	3	113	1.4e-25	127.5	634	405
TRINITY_DN29654_c0_g1_i1	XP_027050480.1	98.0	551	11	0	41	1693	1	551	0.0e+00	1080.5	2077	551
TRINITY_DN29654_c0_g2_i1	XP_029196299.1	75.2	101	23	1	138	440	756	854	1.8e-30	143.7	593	1177
TRINITY_DN29654_c0_g3_i1	XP_029196299.1	76.7	103	24	0	129	437	958	1060	7.4e-34	154.5	439	1177
TRINITY_DN29657_c0_g1_i1	XP_022780821.1	95.9	145	6	0	1	435	200	344	9.5e-74	287.0	437	485
TRINITY_DN29658_c0_g1_i1	RMX54118.1	100.0	58	0	0	1	174	6	63	1.3e-20	111.7	995	199
TRINITY_DN29661_c0_g1_i1	CAE7223879.1	100.0	198	0	0	1	594	75	272	5.2e-107	397.9	595	715
TRINITY_DN29667_c0_g1_i1	XP_027036820.1	95.3	64	3	0	1	192	234	297	2.8e-27	132.1	309	297
TRINITY_DN29669_c0_g1_i1	XP_022808040.1	59.2	49	20	0	496	350	32	80	2.4e-07	66.6	520	249
TRINITY_DN29670_c0_g2_i3	RMX51431.1	84.4	32	5	0	1405	1310	88	119	8.9e-07	66.2	1462	128
TRINITY_DN29670_c0_g3_i1	XP_027055939.1	98.0	512	9	1	101	1633	1	512	3.5e-292	1015.0	2287	512
TRINITY_DN29672_c0_g1_i2	XP_027045755.1	98.7	156	2	0	128	595	1	156	7.9e-80	307.8	662	156
TRINITY_DN29673_c0_g1_i1	XP_027038192.1	82.1	156	23	3	94	552	1	154	1.6e-62	250.0	553	484
TRINITY_DN29674_c0_g1_i1	XP_027057822.1	94.1	188	10	1	2	562	139	326	7.4e-102	380.9	666	328
TRINITY_DN29679_c0_g1_i1	RMX50975.1	79.3	145	30	0	3	437	331	475	7.4e-58	234.2	438	1143
TRINITY_DN29680_c0_g1_i4	XP_027060006.1	97.7	354	8	0	204	1265	2	355	8.4e-204	721.8	3142	426
TRINITY_DN29681_c0_g1_i1	XP_027037744.1	99.2	354	3	0	44	1105	1	354	1.4e-196	697.2	1935	354
TRINITY_DN29686_c0_g1_i2	OLP80528.1	100.0	184	0	0	31	582	1	184	6.7e-104	387.9	738	234
TRINITY_DN29687_c0_g1_i1	XP_023332015.1	90.7	140	13	0	14	433	1	140	9.8e-63	250.4	434	150
TRINITY_DN29691_c0_g1_i1	XP_022789059.1	83.5	328	54	0	3	986	1519	1846	8.3e-150	540.8	987	2232
TRINITY_DN29693_c0_g1_i1	RMX42713.1	93.9	99	6	0	299	3	323	421	8.2e-46	193.7	326	423
TRINITY_DN29700_c0_g1_i2	XP_027043739.1	98.8	608	6	1	16	1836	1	608	0.0e+00	1221.1	2117	608
TRINITY_DN29704_c0_g1_i1	RMX57278.1	71.7	92	24	2	338	610	1139	1229	1.5e-24	124.0	610	2397
TRINITY_DN29708_c0_g1_i4	PFX16631.1	41.1	241	113	5	807	88	371	583	5.9e-31	146.0	988	970
TRINITY_DN29710_c0_g1_i1	XP_027052582.1	65.2	141	48	1	1	423	625	764	1.3e-48	203.4	424	967
TRINITY_DN29710_c0_g2_i1	RMX50750.1	97.7	213	5	0	2	640	97	309	8.7e-116	427.2	641	326
TRINITY_DN29711_c0_g1_i1	RMX38246.1	94.3	106	6	0	16	333	51	156	8.1e-49	203.8	335	569
TRINITY_DN29716_c0_g1_i2	XP_027051895.1	97.2	712	20	0	138	2273	13	724	0.0e+00	1380.9	2416	724
TRINITY_DN29724_c0_g1_i8	RMX38466.1	76.9	39	9	0	321	437	228	266	5.6e-08	69.3	783	997
TRINITY_DN29731_c0_g1_i1	PFX12555.1	75.2	109	27	0	51	377	235	343	2.9e-34	155.6	382	3885
TRINITY_DN29735_c0_g1_i2	XP_027054594.1	82.7	168	28	1	658	1161	41	207	3.8e-69	273.1	1163	593
TRINITY_DN29736_c0_g1_i3	XP_027043460.1	96.4	522	19	0	333	1898	1	522	1.6e-276	963.0	2331	531
TRINITY_DN29736_c0_g2_i1	PFX18568.1	63.9	119	43	0	458	814	20	138	2.9e-31	146.7	818	1085
TRINITY_DN29737_c0_g1_i1	RMX60599.1	98.3	118	2	0	356	3	280	397	1.7e-57	232.6	356	444
TRINITY_DN29739_c0_g1_i3	OLQ03980.1	69.2	120	22	2	1	360	270	374	1.3e-34	157.1	511	2156
TRINITY_DN29743_c0_g1_i1	XP_027056628.1	99.1	333	3	0	113	1111	1	333	3.2e-180	642.1	1187	333
TRINITY_DN29746_c0_g1_i1	XP_027048881.1	99.0	99	1	0	112	408	1	99	3.3e-44	188.7	409	336
TRINITY_DN29748_c0_g1_i1	CAE7242101.1	100.0	273	0	0	60	878	1	273	5.9e-153	551.2	954	273
TRINITY_DN29749_c0_g1_i1	OLQ01181.1	85.7	56	3	2	50	217	393	443	9.8e-15	90.5	327	852
TRINITY_DN29750_c0_g1_i1	XP_027036612.1	97.2	72	2	0	189	404	1	72	4.1e-31	145.2	404	336
TRINITY_DN29752_c0_g1_i1	CAE6919941.1	92.8	513	34	1	26	1564	330	839	1.7e-269	939.1	1647	940
TRINITY_DN29758_c0_g1_i1	CAE7233892.1	100.0	114	0	0	2	343	208	321	1.6e-60	242.7	343	609
TRINITY_DN29762_c0_g1_i1	XP_027054423.1	98.6	141	2	0	16	438	1	141	4.1e-70	275.4	618	1074
TRINITY_DN29768_c0_g1_i1	RMX55068.1	98.2	112	2	0	2	337	956	1067	1.7e-62	249.2	338	2932
TRINITY_DN29771_c0_g1_i1	OLQ12002.1	98.6	488	7	0	12	1475	1	488	2.7e-168	602.8	1477	550
TRINITY_DN29773_c0_g1_i1	XP_028394881.1	73.5	895	233	2	28	2700	232	1126	0.0e+00	1374.4	3902	1126
TRINITY_DN29774_c0_g1_i1	XP_027047761.1	99.2	375	3	0	128	1252	2	376	2.6e-213	752.3	1431	376
TRINITY_DN29775_c0_g1_i1	XP_027054718.1	75.6	41	10	0	1	123	2	42	3.1e-08	69.3	434	458
TRINITY_DN29776_c0_g1_i1	XP_029181194.1	80.6	216	42	0	674	27	170	385	3.4e-94	355.5	675	385
TRINITY_DN29776_c0_g2_i1	XP_022794719.1	98.8	172	2	0	3	518	493	664	2.3e-99	372.5	579	664
TRINITY_DN29776_c0_g4_i1	XP_027060074.1	99.8	419	1	0	1561	305	1	419	1.4e-237	833.6	2189	419
TRINITY_DN29776_c0_g5_i1	XP_029203455.1	98.3	821	13	1	2659	197	1	820	0.0e+00	1574.7	3060	820
TRINITY_DN29776_c0_g6_i1	XP_022806311.1	52.5	257	119	2	626	1390	1	256	1.0e-66	265.8	1970	327
TRINITY_DN29777_c1_g1_i1	RMX50236.1	78.2	87	18	1	400	143	69	155	2.1e-27	132.9	400	172
TRINITY_DN29783_c0_g1_i1	XP_027054990.1	97.5	642	16	0	99	2024	1	642	0.0e+00	1287.3	2604	642
TRINITY_DN29784_c0_g1_i1	XP_027040710.1	96.0	923	37	0	1	2769	1	923	0.0e+00	1756.9	2922	923
TRINITY_DN29786_c0_g1_i1	XP_027052342.1	100.0	113	0	0	1	339	282	394	9.4e-61	243.4	340	1538
TRINITY_DN29788_c0_g1_i2	XP_027050447.1	90.9	339	31	0	108	1124	1	339	2.3e-138	503.8	2012	342
TRINITY_DN29792_c0_g1_i1	XP_022780329.1	86.8	136	18	0	571	164	248	383	4.6e-61	245.4	636	431
TRINITY_DN29797_c0_g1_i1	CAE7840279.1	72.6	1968	67	4	1	4488	209	2176	0.0e+00	2604.7	4490	2499
TRINITY_DN29799_c0_g2_i1	CAE6944268.1	30.8	182	105	3	62	544	407	588	7.1e-10	75.5	710	932
TRINITY_DN29802_c0_g1_i1	CAE7392134.1	100.0	114	0	0	2	343	302	415	3.6e-60	241.5	343	462
TRINITY_DN29811_c0_g1_i1	XP_027037510.1	98.4	495	8	0	266	1750	1	495	3.6e-275	958.7	2805	495
TRINITY_DN29811_c0_g2_i1	XP_027037509.1	93.3	30	2	0	510	421	547	576	1.1e-07	67.8	510	576
TRINITY_DN29813_c0_g1_i1	XP_027042176.1	93.1	131	9	0	165	557	1	131	1.3e-62	250.4	559	484
TRINITY_DN29813_c0_g2_i1	XP_027042176.1	98.9	352	4	0	1	1056	133	484	6.1e-212	748.0	1769	484
TRINITY_DN29814_c0_g1_i2	XP_027051512.1	98.7	394	5	0	329	1510	5	398	1.1e-174	624.4	1976	398
TRINITY_DN29816_c0_g1_i1	OLP94403.1	93.1	548	10	2	141	1700	11	558	5.2e-264	921.0	1755	558
TRINITY_DN29816_c0_g2_i1	XP_027059765.1	98.8	604	7	0	10	1821	1	604	1.4e-269	940.3	2989	604
TRINITY_DN29817_c0_g1_i1	XP_027058197.1	99.4	154	1	0	3	464	55	208	2.2e-81	312.4	464	1359
TRINITY_DN29817_c0_g2_i1	XP_027058197.1	95.8	260	11	0	3	782	204	463	2.7e-127	465.7	784	1359
TRINITY_DN29818_c0_g1_i1	XP_027041440.1	94.2	377	21	1	217	1347	1	376	3.0e-191	679.5	1987	377
TRINITY_DN29819_c0_g1_i1	XP_027042574.1	99.0	297	3	0	729	1619	1	297	9.3e-155	558.5	2400	297
TRINITY_DN29821_c0_g1_i1	XP_027041913.1	94.2	1224	71	0	76	3747	1	1224	0.0e+00	1852.4	5463	1224
TRINITY_DN29822_c0_g1_i1	RMX44128.1	97.8	2934	53	3	34	8805	1	2933	0.0e+00	5734.5	9726	2933
TRINITY_DN29824_c0_g1_i1	XP_027041366.1	98.8	588	7	0	106	1869	1	588	9.3e-274	953.7	2245	588
TRINITY_DN29825_c0_g1_i1	CAE7819447.1	99.5	752	4	0	25	2280	1	752	0.0e+00	1406.0	2345	752
TRINITY_DN29828_c0_g1_i1	RMX57820.1	81.9	193	35	0	1	579	471	663	1.7e-86	329.7	581	731
TRINITY_DN29828_c0_g2_i1	XP_027057021.1	100.0	132	0	0	3	398	751	882	4.0e-63	251.5	398	1157
TRINITY_DN29828_c0_g3_i1	RMX57821.1	100.0	99	0	0	3	299	120	218	3.0e-50	208.4	301	391
TRINITY_DN29839_c0_g1_i1	CAE7818107.1	92.5	849	61	2	46	2589	1	847	0.0e+00	1372.1	2714	847
TRINITY_DN29844_c0_g1_i1	CAE7230253.1	94.8	503	25	1	5	1513	44	545	7.7e-272	946.8	1515	618
TRINITY_DN29845_c0_g1_i1	XP_027037508.1	97.8	224	5	0	3	674	47	270	1.0e-111	413.7	674	2716
TRINITY_DN29846_c0_g1_i1	RMX56776.1	87.5	80	10	0	2	241	721	800	3.4e-13	86.3	600	1261
TRINITY_DN29846_c0_g2_i1	XP_029184271.1	60.8	74	25	1	112	321	37	110	1.0e-11	80.5	323	259
TRINITY_DN29848_c0_g2_i1	XP_027035738.1	96.2	156	6	0	109	576	1	156	1.1e-80	310.5	591	156
TRINITY_DN29849_c0_g1_i2	CAE7169235.1	100.0	730	0	0	2	2191	1	730	0.0e+00	1377.8	2333	730
TRINITY_DN29852_c0_g1_i1	PFX14864.1	75.8	532	123	2	20	1606	435	963	8.9e-242	847.4	2119	964
TRINITY_DN29855_c0_g9_i1	CAE7835286.1	93.5	2149	93	10	39	6356	327	2472	0.0e+00	3984.5	6478	2472
TRINITY_DN29859_c0_g1_i1	CAE7463514.1	90.0	219	22	0	2	658	812	1030	9.2e-113	417.2	659	1041
TRINITY_DN29863_c0_g1_i2	RMX40247.1	59.3	59	20	2	237	401	18	76	5.4e-07	65.1	401	550
TRINITY_DN29864_c0_g1_i2	XP_027043045.1	98.3	423	7	0	51	1319	1	423	1.8e-239	839.3	1553	423
TRINITY_DN29864_c0_g2_i1	KNC32445.1	96.6	29	1	0	1	87	100	128	8.2e-06	60.8	321	136
TRINITY_DN29864_c0_g3_i2	XP_027056989.1	99.4	502	3	0	984	2489	1	502	1.5e-293	1019.6	2507	502
TRINITY_DN29867_c0_g1_i1	XP_027053034.1	99.0	100	1	0	2	301	362	461	5.2e-47	197.6	302	548
TRINITY_DN29867_c0_g2_i1	XP_027053034.1	97.7	88	2	0	3	266	461	548	2.5e-38	169.5	497	548
TRINITY_DN29871_c0_g1_i1	CAE7307552.1	99.1	229	2	0	3	689	3059	3287	1.1e-133	486.9	736	5041
TRINITY_DN29872_c0_g1_i1	XP_027036269.1	98.6	885	12	0	157	2811	1	885	0.0e+00	1745.7	2879	885
TRINITY_DN29876_c0_g1_i1	CAE7173004.1	100.0	300	0	0	2	901	109	408	2.0e-166	595.9	916	408
TRINITY_DN29882_c0_g1_i1	CAE7290984.1	93.3	523	18	3	30	1547	1209	1731	5.3e-255	891.0	1603	1896
TRINITY_DN29884_c0_g1_i1	CAE7246714.1	95.6	158	7	0	2	475	134	291	1.2e-82	316.6	476	431
TRINITY_DN29891_c0_g1_i1	XP_027055307.1	99.6	278	1	0	42	875	1	278	6.7e-160	574.3	985	278
TRINITY_DN29893_c0_g1_i1	XP_027054913.1	98.3	175	3	0	2	526	2	176	6.4e-92	348.2	795	176
TRINITY_DN29895_c0_g1_i1	XP_027039193.1	99.2	123	1	0	158	526	2375	2497	7.2e-55	224.6	545	2818
TRINITY_DN29896_c0_g1_i1	XP_027047003.1	98.5	606	9	0	2	1819	37	642	0.0e+00	1165.2	2466	642
TRINITY_DN29897_c0_g1_i1	XP_027053919.1	99.5	207	1	0	33	653	1	207	1.7e-117	434.1	1523	207
TRINITY_DN29899_c0_g1_i1	RMX35501.1	98.9	88	1	0	626	889	11	98	6.1e-41	179.9	1620	98
TRINITY_DN29903_c0_g1_i1	RMX48141.1	83.3	54	9	0	288	449	70	123	9.6e-18	101.3	566	123
TRINITY_DN29906_c0_g1_i2	RMX43793.1	67.1	207	31	4	385	894	21	227	1.7e-58	238.8	2477	368
TRINITY_DN29907_c0_g1_i1	CAE6913902.1	90.1	385	35	1	15	1160	975	1359	3.5e-179	638.6	1173	1450
TRINITY_DN29914_c0_g1_i1	CAE7193912.1	64.4	90	31	1	53	319	924	1013	2.0e-18	102.8	347	1261
TRINITY_DN29916_c0_g1_i1	RMX48981.1	96.4	112	2	1	3	338	309	418	1.4e-51	213.0	339	523
TRINITY_DN29925_c0_g1_i1	XP_022807420.1	63.1	103	36	2	3	305	394	496	4.4e-25	124.8	306	791
TRINITY_DN29926_c0_g1_i1	CAE7239389.1	98.2	163	3	0	35	523	1	163	3.8e-80	308.9	704	163
TRINITY_DN29928_c0_g2_i1	ALS05084.1	92.2	103	8	0	3	311	89	191	7.4e-42	180.6	338	193
TRINITY_DN29932_c0_g1_i1	CAE7242753.1	51.0	353	161	6	3	1034	593	942	3.8e-89	339.3	1035	2114
TRINITY_DN29932_c0_g2_i1	CAE7811443.1	54.0	524	234	2	7	1557	147	670	1.4e-151	547.4	1557	1343
TRINITY_DN29932_c0_g3_i2	CAE7685517.1	97.2	458	12	1	15	1388	1	457	7.8e-243	850.5	1579	457
TRINITY_DN29932_c0_g5_i1	OLP76005.1	39.3	150	73	4	1	408	943	1088	1.5e-10	77.0	428	1091
TRINITY_DN29932_c0_g6_i1	CAE7772956.1	48.0	148	72	2	3	437	1014	1159	5.0e-17	98.6	457	1343
TRINITY_DN29932_c0_g7_i1	CAE7772956.1	59.4	96	39	0	161	448	1	96	6.7e-22	114.8	452	1343
TRINITY_DN29938_c0_g1_i6	XP_027047937.1	97.5	850	21	0	13	2562	1	850	0.0e+00	1559.3	4084	1003
TRINITY_DN29940_c0_g3_i3	XP_027036869.1	92.3	78	6	0	242	475	55	132	4.1e-31	146.4	882	132
TRINITY_DN29951_c0_g1_i1	XP_027039119.1	90.6	203	19	0	3	611	8	210	2.7e-97	366.3	947	210
TRINITY_DN29952_c0_g1_i1	XP_029206966.1	37.8	127	57	3	42	365	164	287	1.4e-10	77.0	400	622
TRINITY_DN29962_c0_g1_i1	RMX59043.1	59.5	222	60	3	368	973	258	469	1.5e-55	228.0	1272	469
TRINITY_DN29962_c0_g3_i1	PFX23574.1	56.3	160	59	2	483	37	66	225	1.2e-37	169.1	1834	691
TRINITY_DN29970_c0_g2_i3	XP_027059157.1	94.3	159	9	0	278	754	143	301	3.5e-50	209.9	1019	301
TRINITY_DN29971_c0_g1_i1	XP_027041722.1	98.1	309	6	0	78	1004	1	309	2.4e-161	579.7	1486	309
TRINITY_DN29981_c0_g1_i1	OLP93142.1	99.7	748	2	0	1	2244	25	772	0.0e+00	1536.2	2329	772
TRINITY_DN29983_c0_g1_i1	XP_022805681.1	90.3	308	30	0	1	924	8	315	1.3e-152	550.4	1196	315
TRINITY_DN29999_c0_g1_i2	XP_027045745.1	97.7	347	8	0	28	1068	1	347	2.1e-203	719.2	1247	347
TRINITY_DN30000_c0_g2_i1	CAE7234141.1	92.5	335	25	0	2	1006	639	973	4.0e-156	562.0	1132	976
TRINITY_DN30009_c0_g2_i1	CAE7826711.1	98.4	442	6	1	37	1359	1	442	5.9e-239	837.4	1361	772
TRINITY_DN30011_c0_g1_i1	XP_022807576.1	53.7	162	75	0	1	486	795	956	1.3e-42	183.7	486	1292
TRINITY_DN30015_c0_g1_i1	RMX53380.1	97.3	110	3	0	3	332	842	951	2.7e-52	215.3	334	980
TRINITY_DN30020_c0_g1_i1	XP_027036098.1	97.4	154	4	0	94	555	28	181	4.9e-69	272.7	1139	181
TRINITY_DN30022_c1_g1_i1	KXJ09557.1	73.2	209	56	0	628	2	1103	1311	7.0e-86	327.8	630	1622
TRINITY_DN30023_c0_g1_i1	XP_027047994.1	100.0	35	0	0	1	105	215	249	7.6e-11	78.2	493	249
TRINITY_DN30023_c0_g2_i1	XP_027047994.1	100.0	180	0	0	2	541	42	221	1.8e-98	369.4	541	249
TRINITY_DN30024_c0_g1_i1	XP_027056922.1	98.0	102	2	0	34	339	1	102	2.1e-54	222.6	424	102
TRINITY_DN30027_c0_g1_i1	CAE7210761.1	100.0	50	0	0	3	152	178	227	3.6e-18	102.4	469	227
TRINITY_DN30032_c0_g1_i1	XP_027036612.1	98.8	161	2	0	1	483	165	325	9.9e-80	307.0	483	336
TRINITY_DN30033_c0_g2_i1	CAE7395751.1	100.0	85	0	0	2	256	116	200	1.9e-40	176.4	460	200
TRINITY_DN30041_c0_g1_i1	OLP82619.1	93.1	275	18	1	78	902	564	837	3.9e-138	501.9	902	1762
TRINITY_DN30048_c0_g2_i1	XP_027058266.1	86.0	57	8	0	378	208	380	436	1.1e-15	94.0	420	489
TRINITY_DN30050_c0_g1_i1	XP_027057835.1	96.9	894	28	0	11	2692	1	894	0.0e+00	1726.8	3071	894
TRINITY_DN30072_c0_g1_i1	XP_022779755.1	74.9	211	46	4	2	619	54	262	6.2e-85	324.7	655	263
TRINITY_DN30073_c0_g2_i1	VDH89347.1	39.5	162	97	1	4	489	233	393	8.8e-22	114.8	592	493
TRINITY_DN30076_c0_g2_i2	CAE7869464.1	98.1	675	0	1	51	2075	1	662	0.0e+00	1241.9	2185	662
TRINITY_DN30077_c0_g1_i1	PFX15509.1	80.0	35	7	0	123	19	201	235	8.1e-08	68.6	663	2886
TRINITY_DN30079_c0_g2_i1	XP_027047408.1	98.5	592	9	0	16	1791	1	592	0.0e+00	1138.3	2452	592
TRINITY_DN30085_c0_g2_i1	XP_022788595.1	96.0	252	10	0	1819	2574	10	261	2.4e-135	494.2	2613	261
TRINITY_DN30085_c0_g3_i2	XP_015769126.1	87.0	192	25	0	578	3	82	273	2.6e-88	335.9	635	419
TRINITY_DN30086_c0_g2_i1	XP_019622270.1	58.9	209	73	2	611	3	64	265	1.6e-56	231.1	1100	1141
TRINITY_DN30086_c0_g4_i1	RXN35706.1	53.7	164	71	2	52	543	10	168	4.0e-41	179.1	625	761
TRINITY_DN30087_c0_g1_i1	XP_027060392.1	97.2	358	10	0	8	1081	1	358	3.4e-193	685.6	1633	358
TRINITY_DN30098_c0_g1_i1	XP_027050451.1	99.2	928	7	0	64	2847	1	928	0.0e+00	1535.0	3424	928
TRINITY_DN30104_c0_g1_i1	XP_027058377.1	97.0	168	5	0	148	651	1	168	8.6e-79	304.3	653	378
TRINITY_DN30105_c0_g2_i1	XP_027057317.1	100.0	38	0	0	211	324	1	38	1.0e-11	80.5	324	195
