"","gene_id","GO.term","Function","gene_mean_express","per_meth"
"1277","Pver_g11323","Response to nutrient","Nutrient metabolism",3.81317019821478,1.98748977592593
"1278","Pver_g11324","Response to nutrient","Nutrient metabolism",7.38319929940921,8.01225309333333
"1279","Pver_g11325","Response to nutrient","Nutrient metabolism",6.75684005394124,1.67573547460317
"1280","Pver_g11326","Response to nutrient","Nutrient metabolism",4.62468322716891,1.20989313095238
"1281","Pver_g11328","Response to nutrient","Nutrient metabolism",6.17855064071799,2.2560935254386
"1282","Pver_g11421","Response to nutrient","Nutrient metabolism",6.37696239023602,2.2849464326087
"1283","Pver_g11961","Response to nutrient","Nutrient metabolism",6.12234331383639,1.60407647681159
"1284","Pver_g11984","Response to nutrient","Nutrient metabolism",3.20759847839232,2.032256
"1285","Pver_g12286","Response to nutrient","Nutrient metabolism",0.297008094862757,2.52984214666667
"1286","Pver_g12393","Response to nutrient","Nutrient metabolism",6.72662943065156,15.4228618196078
"1287","Pver_g12417","Response to nutrient","Nutrient metabolism",6.70700653112403,12.2735567686869
"1288","Pver_g12516","Response to nutrient","Nutrient metabolism",6.16554410976738,1.83130907536232
"1289","Pver_g12746","Response to nutrient","Nutrient metabolism",1.51509238921217,5.16629332974359
"1290","Pver_g12775","Response to nutrient","Nutrient metabolism",8.3773699087884,1.09510927407407
"1291","Pver_g12947","Response to nutrient","Nutrient metabolism",0.234169042829049,1.65529580634921
"1292","Pver_g13173","Response to nutrient","Nutrient metabolism",2.81682245779601,2.57691629851852
"1293","Pver_g13197","Response to nutrient","Nutrient metabolism",5.07338220785809,6.2814841
"1294","Pver_g13321","Response to nutrient","Nutrient metabolism",6.78731403711914,3.02639288032787
"1295","Pver_g13324","Response to nutrient","Nutrient metabolism",5.8021735547108,3.53263518162393
"1296","Pver_g13325","Response to nutrient","Nutrient metabolism",3.52883053455215,1.82618376666667
"1297","Pver_g13385","Response to nutrient","Nutrient metabolism",6.34488195961421,5.56698421014493
"1298","Pver_g14081","Response to nutrient","Nutrient metabolism",4.66140952404634,1.35792283333333
"1299","Pver_g14315","Response to nutrient","Nutrient metabolism",4.94174282624093,15.1045082210526
"1300","Pver_g14372","Response to nutrient","Nutrient metabolism",3.63062262042623,1.06282693055556
"1301","Pver_g14500","Response to nutrient","Nutrient metabolism",0.129102150371697,11.5606421285246
"1302","Pver_g14557","Response to nutrient","Nutrient metabolism",5.28659999039137,1.32373263888889
"1303","Pver_g14848","Response to nutrient","Nutrient metabolism",0.015782731306809,1.77866191
"1304","Pver_g16045","Response to nutrient","Nutrient metabolism",6.38928605832974,2.21427606666667
"1305","Pver_g16046","Response to nutrient","Nutrient metabolism",3.41594076778697,1.60252822692308
"1306","Pver_g16496","Response to nutrient","Nutrient metabolism",6.63217265871098,0.834879926666667
"1307","Pver_g16606","Response to nutrient","Nutrient metabolism",4.48600286802112,2.77921289931973
"1308","Pver_g17072","Response to nutrient","Nutrient metabolism",0.0775851572878783,1.83927900111111
"1309","Pver_g17120","Response to nutrient","Nutrient metabolism",8.83518275134027,4.4475442627451
"1310","Pver_g17318","Response to nutrient","Nutrient metabolism",7.18290487070206,8.19803946458333
"1311","Pver_g17406","Response to nutrient","Nutrient metabolism",5.98590692709715,9.49677326078431
"1312","Pver_g17874","Response to nutrient","Nutrient metabolism",4.12450169318845,1.28822473333333
"1313","Pver_g18322","Response to nutrient","Nutrient metabolism",1.61740725117093,8.4555011025641
"1314","Pver_g18639","Response to nutrient","Nutrient metabolism",6.68863384799066,8.81760394
"1315","Pver_g18819","Response to nutrient","Nutrient metabolism",5.65079296318332,2.66253282345679
"1316","Pver_g19245","Response to nutrient","Nutrient metabolism",4.63339615945544,3.16154346666667
"1317","Pver_g19389","Response to nutrient","Nutrient metabolism",0.144446600249475,0.996481780952381
"1318","Pver_g19525","Response to nutrient","Nutrient metabolism",0.110121178623992,2.04226325740741
"1319","Pver_g20380","Response to nutrient","Nutrient metabolism",0.30051079027513,3.50320164367816
"1320","Pver_g20922","Response to nutrient","Nutrient metabolism",3.24598576047449,1.11287939555556
"1321","Pver_g22963","Response to nutrient","Nutrient metabolism",6.62205748526473,2.06531485490196
"1322","Pver_g22964","Response to nutrient","Nutrient metabolism",4.75906560550891,2.93166737175141
"1323","Pver_g22965","Response to nutrient","Nutrient metabolism",6.1260279309722,5.3212476826087
"1324","Pver_g25600","Response to nutrient","Nutrient metabolism",4.2959805144416,1.51148128947368
"1325","Pver_g25865","Response to nutrient","Nutrient metabolism",4.85396856400953,2.61751321446541
"1326","Pver_g26373","Response to nutrient","Nutrient metabolism",4.25543819634396,4.76943216666667
"1327","Pver_g26548","Response to nutrient","Nutrient metabolism",5.01846783837284,4.71244887037037
"1328","Pver_g16124","Reactive nitrogen species metabolic process","Nutrient metabolism",2.86294495998653,1.28723525185185
"1329","Pver_g8684","Reactive nitrogen species metabolic process","Nutrient metabolism",7.31704753894909,1.36050562539683
"1330","Pver_g2246","Tyrosine metabolic process","Symbiotic nutrient exchange and signaling pathways",4.40033600438776,3.20095274666667
"1331","Pver_g10615","Tyrosine metabolic process","Symbiotic nutrient exchange and signaling pathways",4.06054519308132,1.18480823030303
"1332","Pver_g19241","Tyrosine metabolic process","Symbiotic nutrient exchange and signaling pathways",4.43207722332248,8.21008276944444
"1333","Pver_g264","Nitric oxide mediated signal transduction","Symbiotic nutrient exchange and signaling pathways",4.70983820675709,4.22955345223368
"1334","Pver_g975","Nitric oxide mediated signal transduction","Symbiotic nutrient exchange and signaling pathways",8.92006174530608,18.216987315873
"1335","Pver_g1298","Nitric oxide mediated signal transduction","Symbiotic nutrient exchange and signaling pathways",5.0531751055242,7.51928331111111
"1336","Pver_g8332","Nitric oxide mediated signal transduction","Symbiotic nutrient exchange and signaling pathways",5.53852402667423,4.52393949027778
"1337","Pver_g11134","Nitric oxide mediated signal transduction","Symbiotic nutrient exchange and signaling pathways",3.35534616343122,1.99256082222222
"1338","Pver_g17430","Nitric oxide mediated signal transduction","Symbiotic nutrient exchange and signaling pathways",5.79271438692336,2.00080690707071
"1339","Pver_g363","Nitrogen compound metabolic process","Nutrient metabolism",0.200485187496516,16.0250398638889
"1340","Pver_g510","Nitrogen compound metabolic process","Nutrient metabolism",3.06812016048402,0.896411780952381
"1341","Pver_g1326","Nitrogen compound metabolic process","Nutrient metabolism",3.18339935230903,1.39728887843137
"1342","Pver_g1367","Nitrogen compound metabolic process","Nutrient metabolism",7.38634192166465,41.88253198
"1343","Pver_g1531","Nitrogen compound metabolic process","Nutrient metabolism",3.66894960692386,32.5473046533333
"1344","Pver_g1859","Nitrogen compound metabolic process","Nutrient metabolism",2.6038617492853,1.74668777096774
"1345","Pver_g1895","Nitrogen compound metabolic process","Nutrient metabolism",0.0276268093964663,2.80373826790123
"1346","Pver_g2320","Nitrogen compound metabolic process","Nutrient metabolism",0.369735835400114,0.948589780555556
"1347","Pver_g3139","Nitrogen compound metabolic process","Nutrient metabolism",2.32487224996783,24.5530571243781
"1348","Pver_g3756","Nitrogen compound metabolic process","Nutrient metabolism",4.85012582159213,24.6171229904762
"1349","Pver_g3943","Nitrogen compound metabolic process","Nutrient metabolism",0.844127085820064,8.46761183333333
"1350","Pver_g3949","Nitrogen compound metabolic process","Nutrient metabolism",6.71446647014536,1.0270489037037
"1351","Pver_g4456","Nitrogen compound metabolic process","Nutrient metabolism",5.14084045184922,3.84450409569892
"1352","Pver_g4699","Nitrogen compound metabolic process","Nutrient metabolism",2.05859642662553,1.03052393809524
"1353","Pver_g4702","Nitrogen compound metabolic process","Nutrient metabolism",3.2398821561882,0.982172477777778
"1354","Pver_g5226","Nitrogen compound metabolic process","Nutrient metabolism",7.11372406884279,4.70786449655172
"1355","Pver_g5316","Nitrogen compound metabolic process","Nutrient metabolism",6.92751241826257,1.49071592222222
"1356","Pver_g6298","Nitrogen compound metabolic process","Nutrient metabolism",2.62042222903109,5.8066042047619
"1357","Pver_g8048","Nitrogen compound metabolic process","Nutrient metabolism",1.54796448696892,3.18630509558824
"1358","Pver_g8153","Nitrogen compound metabolic process","Nutrient metabolism",4.65307551443818,14.5887177414141
"1359","Pver_g8386","Nitrogen compound metabolic process","Nutrient metabolism",6.97065759413202,31.3627708166667
"1360","Pver_g9456","Nitrogen compound metabolic process","Nutrient metabolism",1.90075267748039,2.56825478954248
"1361","Pver_g9676","Nitrogen compound metabolic process","Nutrient metabolism",2.84358965171064,2.85487866611111
"1362","Pver_g9768","Nitrogen compound metabolic process","Nutrient metabolism",3.9245535616563,7.24578995614035
"1363","Pver_g10943","Nitrogen compound metabolic process","Nutrient metabolism",2.94140334217864,2.15549233157895
"1364","Pver_g11097","Nitrogen compound metabolic process","Nutrient metabolism",0.404091901503106,7.17353027666667
"1365","Pver_g11154","Nitrogen compound metabolic process","Nutrient metabolism",0.0111229361541723,5.43534246666667
"1366","Pver_g11355","Nitrogen compound metabolic process","Nutrient metabolism",0.130809022694122,1.10864378333333
"1367","Pver_g12140","Nitrogen compound metabolic process","Nutrient metabolism",5.52009417414972,1.73024209615385
"1368","Pver_g12147","Nitrogen compound metabolic process","Nutrient metabolism",0.658484833127768,1.32307201666667
"1369","Pver_g13327","Nitrogen compound metabolic process","Nutrient metabolism",3.6155446752365,1.37144855
"1370","Pver_g14078","Nitrogen compound metabolic process","Nutrient metabolism",3.98133107106282,1.299413675
"1371","Pver_g14405","Nitrogen compound metabolic process","Nutrient metabolism",2.53403414419068,0.90241275
"1372","Pver_g14488","Nitrogen compound metabolic process","Nutrient metabolism",0.437982445889994,2.07310455555556
"1373","Pver_g14523","Nitrogen compound metabolic process","Nutrient metabolism",1.04230804500724,7.7790811974359
"1374","Pver_g15286","Nitrogen compound metabolic process","Nutrient metabolism",3.59561918962018,1.40687320833333
"1375","Pver_g15536","Nitrogen compound metabolic process","Nutrient metabolism",0.523044829771911,10.1315250626667
"1376","Pver_g15912","Nitrogen compound metabolic process","Nutrient metabolism",0.339422341951769,1.22312938717949
"1377","Pver_g15989","Nitrogen compound metabolic process","Nutrient metabolism",3.46517928822639,2.43314024509804
"1378","Pver_g16115","Nitrogen compound metabolic process","Nutrient metabolism",0.137168764636682,28.6114154277778
"1379","Pver_g16684","Nitrogen compound metabolic process","Nutrient metabolism",5.36066447012014,3.96253181464646
"1380","Pver_g17308","Nitrogen compound metabolic process","Nutrient metabolism",3.15357961441622,13.802672208
"1381","Pver_g18017","Nitrogen compound metabolic process","Nutrient metabolism",0.0132154784847729,3.91339510555556
"1382","Pver_g18312","Nitrogen compound metabolic process","Nutrient metabolism",0.284088126342718,15.4382373444444
"1383","Pver_g18489","Nitrogen compound metabolic process","Nutrient metabolism",3.66969835932756,4.38122634158416
"1384","Pver_g18996","Nitrogen compound metabolic process","Nutrient metabolism",1.75951278759342,19.2510106923077
"1385","Pver_g19200","Nitrogen compound metabolic process","Nutrient metabolism",0.620835874990284,10.4621983047619
"1386","Pver_g19672","Nitrogen compound metabolic process","Nutrient metabolism",0.132815803370077,16.3758587314815
"1387","Pver_g19686","Nitrogen compound metabolic process","Nutrient metabolism",0.730901686793085,11.5490362685535
"1388","Pver_g20697","Nitrogen compound metabolic process","Nutrient metabolism",2.45529981128014,18.5172704830409
"1389","Pver_g22447","Nitrogen compound metabolic process","Nutrient metabolism",1.98902655090277,11.5068406333333
"1390","Pver_g25639","Nitrogen compound metabolic process","Nutrient metabolism",3.89298647254531,1.74948593678161
"1391","Pver_g26603","Nitrogen compound metabolic process","Nutrient metabolism",0.0720474453604414,3.15193590444444
"1392","Pver_g17798","Nitrogen compound metabolic process","Nutrient metabolism",0.176169561661973,2.58383589833333
"1393","Pver_g18205","Nitrogen compound metabolic process","Nutrient metabolism",0.0382206633569658,11.7347616833333
"1394","Pver_g18981","Nitrogen compound metabolic process","Nutrient metabolism",0.0801548540482949,2.50699981176471
"1395","Pver_g20325","Nitrogen compound metabolic process","Nutrient metabolism",0.117672978593207,4.64159167857143
"1396","Pver_g390","Nitrogen compound metabolic process","Nutrient metabolism",7.4749973878986,4.018767
"1397","Pver_g4629","Nitrogen compound metabolic process","Nutrient metabolism",5.32618062771378,8.55664321041667
"1398","Pver_g5891","Nitrogen compound metabolic process","Nutrient metabolism",6.15814105809832,9.44698285305164
"1399","Pver_g6890","Nitrogen compound metabolic process","Nutrient metabolism",8.84218250569078,17.6998002465409
"1400","Pver_g7165","Nitrogen compound metabolic process","Nutrient metabolism",9.68296278357779,16.4741249588235
"1401","Pver_g22784","Nitrogen compound metabolic process","Nutrient metabolism",6.72348517772746,10.8342044712644
"1402","Pver_g23006","Nitrogen compound metabolic process","Nutrient metabolism",5.45317521870919,10.1934044255556
"1403","Pver_g17339","Nitrogen compound metabolic process","Nutrient metabolism",0.137221166792529,6.32659686060606
"1404","Pver_g20240","Nitrogen compound metabolic process","Nutrient metabolism",2.84918263901521,2.96982446666667
"1405","Pver_g456","Response to oxidative stress","Nutrient metabolism",4.56209440739694,19.3208233952381
"1406","Pver_g860","Response to oxidative stress","Nutrient metabolism",2.92977413317951,1.08397195454545
"1407","Pver_g911","Response to oxidative stress","Nutrient metabolism",6.87023930396232,9.4589247051282
"1408","Pver_g1091","Response to oxidative stress","Nutrient metabolism",2.67184794539878,7.49301871428572
"1409","Pver_g1606","Response to oxidative stress","Nutrient metabolism",5.57645996665871,10.5926532555556
"1410","Pver_g1942","Response to oxidative stress","Nutrient metabolism",5.28759173681184,4.33560837111111
"1411","Pver_g2105","Response to oxidative stress","Nutrient metabolism",7.43041900535849,3.84270737365591
"1412","Pver_g2313","Response to oxidative stress","Nutrient metabolism",5.68802379872252,6.03901067936508
"1413","Pver_g2644","Response to oxidative stress","Nutrient metabolism",5.84121365724067,8.13225726936937
"1414","Pver_g2730","Response to oxidative stress","Nutrient metabolism",3.51117197182556,6.53084661190476
"1415","Pver_g3128","Response to oxidative stress","Nutrient metabolism",7.69942066066576,4.07375687321429
"1416","Pver_g3231","Response to oxidative stress","Nutrient metabolism",3.66456675159989,1.18406435333333
"1417","Pver_g3425","Response to oxidative stress","Nutrient metabolism",0.0194166961404145,1.8825207
"1418","Pver_g3800","Response to oxidative stress","Nutrient metabolism",2.63185271047079,1.35679913333333
"1419","Pver_g4337","Response to oxidative stress","Nutrient metabolism",5.93902233033463,2.90945845595238
"1420","Pver_g5826","Response to oxidative stress","Nutrient metabolism",5.90644401928617,1.53134201904762
"1421","Pver_g5913","Response to oxidative stress","Nutrient metabolism",4.38535389930271,1.72202222133333
"1422","Pver_g6548","Response to oxidative stress","Nutrient metabolism",6.68558331458263,4.3083999952381
"1423","Pver_g6900","Response to oxidative stress","Nutrient metabolism",6.41531351185063,7.95950228907407
"1424","Pver_g6959","Response to oxidative stress","Nutrient metabolism",3.55935342262565,1.25099224615385
"1425","Pver_g7074","Response to oxidative stress","Nutrient metabolism",7.89488428290147,1.1123009
"1426","Pver_g7129","Response to oxidative stress","Nutrient metabolism",4.55697007557108,5.5770902969697
"1427","Pver_g7246","Response to oxidative stress","Nutrient metabolism",0.914844868865728,1.01653336666667
"1428","Pver_g7319","Response to oxidative stress","Nutrient metabolism",2.19453648917857,1.65004303333333
"1429","Pver_g7320","Response to oxidative stress","Nutrient metabolism",2.0488012241739,0.923881011111111
"1430","Pver_g7838","Response to oxidative stress","Nutrient metabolism",0.0516495175835968,1.57225093166667
"1431","Pver_g9068","Response to oxidative stress","Nutrient metabolism",4.90487362830858,1.12574689
"1432","Pver_g9264","Response to oxidative stress","Nutrient metabolism",8.05373885954075,5.25576930537634
"1433","Pver_g9391","Response to oxidative stress","Nutrient metabolism",8.0621491516523,1.26890664444444
"1434","Pver_g9614","Response to oxidative stress","Nutrient metabolism",6.90428038065339,16.8165461099099
"1435","Pver_g9634","Response to oxidative stress","Nutrient metabolism",5.38850706029694,5.55969498297872
"1436","Pver_g10536","Response to oxidative stress","Nutrient metabolism",4.06703236382415,1.23023798518519
"1437","Pver_g10564","Response to oxidative stress","Nutrient metabolism",4.94348667607326,1.58707133888889
"1438","Pver_g10712","Response to oxidative stress","Nutrient metabolism",6.05298306098855,5.01602665268817
"1439","Pver_g10867","Response to oxidative stress","Nutrient metabolism",1.12748531185218,2.03631869166667
"1440","Pver_g10928","Response to oxidative stress","Nutrient metabolism",6.29285506329374,2.27220463939394
"1441","Pver_g11499","Response to oxidative stress","Nutrient metabolism",6.63302333842511,1.48415826875
"1442","Pver_g12378","Response to oxidative stress","Nutrient metabolism",5.1385248182414,1.7287226037037
"1443","Pver_g12428","Response to oxidative stress","Nutrient metabolism",0.124571946914043,3.28263174
"1444","Pver_g13791","Response to oxidative stress","Nutrient metabolism",2.88139412285582,1.95695024473684
"1445","Pver_g13897","Response to oxidative stress","Nutrient metabolism",1.26354123007089,1.43305520444444
"1446","Pver_g14081","Response to oxidative stress","Nutrient metabolism",4.66140952404634,1.35792283333333
"1447","Pver_g14528","Response to oxidative stress","Nutrient metabolism",6.81064358012613,2.593418525
"1448","Pver_g14530","Response to oxidative stress","Nutrient metabolism",5.19807770040164,4.54817182843137
"1449","Pver_g15343","Response to oxidative stress","Nutrient metabolism",6.10422093448919,4.96447145138889
"1450","Pver_g15724","Response to oxidative stress","Nutrient metabolism",7.12984489235917,1.52337488809524
"1451","Pver_g15748","Response to oxidative stress","Nutrient metabolism",5.69324544261321,3.16012689253731
"1452","Pver_g16207","Response to oxidative stress","Nutrient metabolism",2.22515647354041,4.10182408571429
"1453","Pver_g16593","Response to oxidative stress","Nutrient metabolism",4.94257150814279,2.10545430166667
"1454","Pver_g16822","Response to oxidative stress","Nutrient metabolism",6.74380438187683,8.7922447416
"1455","Pver_g17755","Response to oxidative stress","Nutrient metabolism",3.47136139593052,19.9632649352941
"1456","Pver_g18276","Response to oxidative stress","Nutrient metabolism",4.36497299273976,2.29142193063063
"1457","Pver_g18529","Response to oxidative stress","Nutrient metabolism",6.21770318209987,12.8187225938406
"1458","Pver_g19181","Response to oxidative stress","Nutrient metabolism",3.47991559199011,6.29537549655172
"1459","Pver_g19748","Response to oxidative stress","Nutrient metabolism",0.786846676080461,3.55037002757202
"1460","Pver_g20669","Response to oxidative stress","Nutrient metabolism",0.291716005042738,1.53070026666667
"1461","Pver_g20856","Response to oxidative stress","Nutrient metabolism",1.07167543956887,2.60489930921986
"1462","Pver_g22816","Response to oxidative stress","Nutrient metabolism",2.6989735483719,1.47578265714286
"1463","Pver_g22817","Response to oxidative stress","Nutrient metabolism",1.90961020260337,1.67109595087719
"1464","Pver_g22818","Response to oxidative stress","Nutrient metabolism",6.66644272793535,1.54644841960784
"1465","Pver_novel_270_5de57afd","Response to oxidative stress","Nutrient metabolism",0.720717752226667,1.23604433333333
"1466","Pver_g6516","Response to oxidative stress","Nutrient metabolism",1.80848019578569,1.69308438461538
"1467","Pver_g23651","Response to oxidative stress","Nutrient metabolism",4.33077671445495,1.09087014666667
"1468","Pver_g231","Response to oxidative stress","Nutrient metabolism",2.36689170692435,3.44192382077922
"1469","Pver_g232","Response to oxidative stress","Nutrient metabolism",0.368081580946393,2.12243673730159
"1470","Pver_g233","Response to oxidative stress","Nutrient metabolism",0.876845118373227,1.20571269047619
"1471","Pver_g234","Response to oxidative stress","Nutrient metabolism",0.565229558802408,1.60878807777778
"1472","Pver_g235","Response to oxidative stress","Nutrient metabolism",8.46997886907329,4.07356515909091
"1473","Pver_g238","Response to oxidative stress","Nutrient metabolism",1.72211101999527,2.76010410760234
"1474","Pver_g239","Response to oxidative stress","Nutrient metabolism",9.37045346013634,3.13695555714286
"1475","Pver_g919","Response to oxidative stress","Nutrient metabolism",5.13011347746421,6.06288778888889
"1476","Pver_g1690","Response to oxidative stress","Nutrient metabolism",7.39940536762063,4.48958121570513
"1477","Pver_g1996","Response to oxidative stress","Nutrient metabolism",5.13430474652248,2.89108069111111
"1478","Pver_g3642","Response to oxidative stress","Nutrient metabolism",9.53961042431374,15.6793151977778
"1479","Pver_g5673","Response to oxidative stress","Nutrient metabolism",6.57580144965867,4.37354132714777
"1480","Pver_g5973","Response to oxidative stress","Nutrient metabolism",3.31244617826318,1.34927728958333
"1481","Pver_g6031","Response to oxidative stress","Nutrient metabolism",5.422344619826,2.340181855
"1482","Pver_g10296","Response to oxidative stress","Nutrient metabolism",4.18068031391639,4.22790154045307
"1483","Pver_g11308","Response to oxidative stress","Nutrient metabolism",3.63998267419059,1.02047577333333
"1484","Pver_g11747","Response to oxidative stress","Nutrient metabolism",6.94198580520966,1.87060087777778
"1485","Pver_g12016","Response to oxidative stress","Nutrient metabolism",0.0779620879138579,1.50314891666667
"1486","Pver_g13794","Response to oxidative stress","Nutrient metabolism",1.31871654626403,1.47083289848485
"1487","Pver_g23652","Response to oxidative stress","Nutrient metabolism",8.85568877001934,2.0405402344086
"1488","Pver_g4709","NADP metabolic process","Nutrient metabolism",5.83480370916046,6.43733085
"1489","Pver_g7028","NADP metabolic process","Nutrient metabolism",4.90285755725011,8.56655327272727
"1490","Pver_g9391","NADP metabolic process","Nutrient metabolism",8.0621491516523,1.26890664444444
"1491","Pver_g10928","NADP metabolic process","Nutrient metabolism",6.29285506329374,2.27220463939394
"1492","Pver_g13588","NADP metabolic process","Nutrient metabolism",2.41817612994229,1.64430375925926
"1493","Pver_g1172","Peptide transport","Nutrient metabolism",1.7362648078675,1.40645306212121
"1494","Pver_g12732","Peptide transport","Nutrient metabolism",8.59507258773526,18.7078270270833
"1495","Pver_g17234","Peptide transport","Nutrient metabolism",5.25791548715928,2.16421729736842
"1496","Pver_g18471","Peptide transport","Nutrient metabolism",2.61982845196087,2.37132608914729
"1497","Pver_g2902","Peptide transport","Nutrient metabolism",3.07060534334569,3.76230352066667
"1498","Pver_g7657","Peptide transport","Nutrient metabolism",3.71704399913298,12.9890618625
"1499","Pver_g7840","Peptide transport","Nutrient metabolism",6.18587193624265,35.2778104733333
"1500","Pver_g9969","Peptide transport","Nutrient metabolism",4.52780787462332,2.34434083333333
"1501","Pver_g18470","Peptide transport","Nutrient metabolism",1.06941387863751,1.68032984444444
"1502","Pver_novel_71_5de57afd","Peptide transport","Nutrient metabolism",7.76662784485593,2.189929715625
"1503","Pver_g6792","Phosphate ion transport","Nutrient metabolism",0.421708551500884,1.1003423
"1504","Pver_g8440","Phosphate ion transport","Nutrient metabolism",0.127747755850655,1.42356241960784
"1505","Pver_g9244","Phosphate ion transport","Nutrient metabolism",3.77399722777155,3.34869663207547
"1506","Pver_g19356","Phosphate ion transport","Nutrient metabolism",0.90943515753927,1.68709094305556
"1507","Pver_g1381","Phosphate ion transport","Nutrient metabolism",3.23782746929271,1.44796692916667
"1508","Pver_g633","Phosphate-containing compound metabolic process","Nutrient metabolism",5.68049803725381,8.07821658888889
"1509","Pver_g1209","Phosphate-containing compound metabolic process","Nutrient metabolism",7.5331067846585,3.25470321060606
"1510","Pver_g1381","Phosphate-containing compound metabolic process","Nutrient metabolism",3.23782746929271,1.44796692916667
"1511","Pver_g2386","Phosphate-containing compound metabolic process","Nutrient metabolism",3.93576336434457,2.11351646754386
"1512","Pver_g2545","Phosphate-containing compound metabolic process","Nutrient metabolism",6.58947298461574,40.7673978057971
"1513","Pver_g3533","Phosphate-containing compound metabolic process","Nutrient metabolism",5.37140047012935,3.73539300038314
"1514","Pver_g4624","Phosphate-containing compound metabolic process","Nutrient metabolism",6.62799758471249,0.960771561111111
"1515","Pver_g8183","Phosphate-containing compound metabolic process","Nutrient metabolism",4.49227890877385,1.96367766206897
"1516","Pver_g8320","Phosphate-containing compound metabolic process","Nutrient metabolism",6.29158720172277,15.7850330527778
"1517","Pver_g8329","Phosphate-containing compound metabolic process","Nutrient metabolism",6.74996168092338,2.24837670243902
"1518","Pver_g8705","Phosphate-containing compound metabolic process","Nutrient metabolism",5.11326145280824,1.64124896666667
"1519","Pver_g8928","Phosphate-containing compound metabolic process","Nutrient metabolism",3.23613486297086,1.77550734722222
"1520","Pver_g13369","Phosphate-containing compound metabolic process","Nutrient metabolism",3.30142480685287,4.37496386078431
"1521","Pver_g15338","Phosphate-containing compound metabolic process","Nutrient metabolism",0.676042709013054,20.76305001
"1522","Pver_g15963","Phosphate-containing compound metabolic process","Nutrient metabolism",6.27815142050704,2.80511813559322
"1523","Pver_g18402","Phosphate-containing compound metabolic process","Nutrient metabolism",4.220314811524,0.799622779166667
"1524","Pver_g18593","Phosphate-containing compound metabolic process","Nutrient metabolism",7.44146760564584,13.2470459154856
"1525","Pver_g26082","Phosphate-containing compound metabolic process","Nutrient metabolism",5.2550310436553,6.32978683972603
"1526","Pver_g26657","Phosphate-containing compound metabolic process","Nutrient metabolism",3.00246050139139,1.50047858888889
"1527","Pver_g628","Phosphate-containing compound metabolic process","Nutrient metabolism",2.05917955943416,0.786007361111111
"1528","Pver_g6467","Phosphate-containing compound metabolic process","Nutrient metabolism",0.0179504842967105,1.63527887460317
"1529","Pver_g6982","Phosphate-containing compound metabolic process","Nutrient metabolism",6.72661146292214,1.66024465666667
"1530","Pver_g12549","Phosphate-containing compound metabolic process","Nutrient metabolism",4.63052045981729,2.12070473083333
"1531","Pver_g1851","Phosphatidylinositol biosynthetic process","Nutrient metabolism",5.18047862881544,4.69384801851852
"1532","Pver_g2076","Phosphatidylinositol biosynthetic process","Nutrient metabolism",7.46075522864323,39.3425844266667
"1533","Pver_g4852","Phosphatidylinositol biosynthetic process","Nutrient metabolism",6.9642201946162,9.14828681111111
"1534","Pver_g6960","Phosphatidylinositol biosynthetic process","Nutrient metabolism",6.76538400464133,5.42282006416667
"1535","Pver_g7736","Phosphatidylinositol biosynthetic process","Nutrient metabolism",4.75482630381457,10.8623064929293
"1536","Pver_g11770","Phosphatidylinositol biosynthetic process","Nutrient metabolism",4.83675805330855,2.99549020952381
"1537","Pver_g12421","Phosphatidylinositol biosynthetic process","Nutrient metabolism",6.51221569012073,1.94635478666667
"1538","Pver_g14352","Phosphatidylinositol biosynthetic process","Nutrient metabolism",7.79955186643713,12.6668919677083
"1539","Pver_g15452","Phosphatidylinositol biosynthetic process","Nutrient metabolism",6.36999330863771,5.28052171111111
"1540","Pver_g16417","Phosphatidylinositol biosynthetic process","Nutrient metabolism",5.60934576220475,31.1613114666667
"1541","Pver_g17686","Phosphatidylinositol biosynthetic process","Nutrient metabolism",4.03550164183684,1.37641531904762
"1542","Pver_g19102","Phosphatidylinositol biosynthetic process","Nutrient metabolism",6.84255688022908,4.22058643958333
"1543","Pver_g23093","Phosphatidylinositol biosynthetic process","Nutrient metabolism",5.66453850397883,2.31664104469697
"1544","Pver_g26034","Phosphatidylinositol biosynthetic process","Nutrient metabolism",5.20201289382833,14.2592157555556
"1545","Pver_g38","Proteasome-mediated ubiquitin-dependent protein catabolic process","Symbiotic maintenance",6.97686983877074,1.834537075
"1546","Pver_g44","Proteasome-mediated ubiquitin-dependent protein catabolic process","Symbiotic maintenance",1.14305741997596,2.49125677152778
"1547","Pver_g137","Proteasome-mediated ubiquitin-dependent protein catabolic process","Symbiotic maintenance",5.18130715306567,30.9725723277778
"1548","Pver_g228","Proteasome-mediated ubiquitin-dependent protein catabolic process","Symbiotic maintenance",6.46491685370104,6.63731489666667
"1549","Pver_g288","Proteasome-mediated ubiquitin-dependent protein catabolic process","Symbiotic maintenance",5.24152410286995,1.81107141666667
"1550","Pver_g399","Proteasome-mediated ubiquitin-dependent protein catabolic process","Symbiotic maintenance",3.1023397926384,1.85792402121212
"1551","Pver_g1153","Proteasome-mediated ubiquitin-dependent protein catabolic process","Symbiotic maintenance",6.48358273218804,58.048474247619
"1552","Pver_g1311","Proteasome-mediated ubiquitin-dependent protein catabolic process","Symbiotic maintenance",6.08580502807798,7.33383854871795
"1553","Pver_g1357","Proteasome-mediated ubiquitin-dependent protein catabolic process","Symbiotic maintenance",5.75700643680508,1.78570926419753
