"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"846","GO:0002667",1,0.990630270174263,0,1,"regulation of T cell anergy","BP",1
"852","GO:0002683",1,0.915183783968249,0,16,"negative regulation of immune system process","BP",1
"854","GO:0002685",1,0.973112438101774,0,3,"regulation of leukocyte migration","BP",1
"860","GO:0002692",1,0.990608737947676,0,1,"negative regulation of cellular extravasation","BP",1
"881","GO:0002756",1,0.990608737947676,0,1,"MyD88-independent toll-like receptor signaling pathway","BP",1
"893","GO:0002793",1,0.997948096615328,0,1,"positive regulation of peptide secretion","BP",1
"913","GO:0002904",1,0.990608737947676,0,1,"positive regulation of B cell apoptotic process","BP",1
"916","GO:0002926",1,0.990608737947676,0,1,"tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation","BP",1
"937","GO:0003011",1,0.990608737947676,0,1,"involuntary skeletal muscle contraction","BP",1
"946","GO:0003056",1,0.981305164780718,0,2,"regulation of vascular associated smooth muscle contraction","BP",1
"965","GO:0003136",1,0.990608737947676,0,1,"negative regulation of heart induction by canonical Wnt signaling pathway","BP",1
"969","GO:0003142",1,0.989674436660386,0,2,"cardiogenic plate morphogenesis","BP",1
"971","GO:0003144",1,0.989674436660386,0,2,"embryonic heart tube formation","BP",1
"1007","GO:0003198",1,0.904255803205175,0,16,"epithelial to mesenchymal transition involved in endocardial cushion formation","BP",1
"1025","GO:0003226",1,0.990608737947676,0,1,"right ventricular compact myocardium morphogenesis","BP",1
"1027","GO:0003229",1,0.970752869760313,0,4,"ventricular cardiac muscle tissue development","BP",1
"1046","GO:0003274",1,0.990608737947924,0,1,"endocardial cushion fusion","BP",1
"1053","GO:0003290",1,0.990608737947676,0,1,"atrial septum secundum morphogenesis","BP",1
"1062","GO:0003321",1,0.973720681333958,0,4,"positive regulation of blood pressure by epinephrine-norepinephrine","BP",1
"1089","GO:0003374",1,0.990608737947676,0,1,"dynamin family protein polymerization involved in mitochondrial fission","BP",1
"1092","GO:0003383",1,0.990608737947676,0,1,"apical constriction","BP",1
"1093","GO:0003391",1,0.979950203370419,0,3,"amphid sensory organ dendrite retrograde extension","BP",1
"1095","GO:0003401",1,0.909524425798253,0,12,"axis elongation","BP",1
"1127","GO:0003711",1,0.990608737947676,0,1,"transcription elongation factor activity","MF",1
"1142","GO:0003746",1,0.855410346931938,0,23,"translation elongation factor activity","MF",1
"1143","GO:0003747",1,0.94928110757773,0,8,"translation release factor activity","MF",1
"1156","GO:0003834",1,0.990608737947676,0,1,"beta-carotene 15,15'-dioxygenase activity","MF",1
"1160","GO:0003842",1,0.986288135440659,0,2,"1-pyrroline-5-carboxylate dehydrogenase activity","MF",1
"1179","GO:0003867",1,0.990608737947676,0,1,"4-aminobutyrate transaminase activity","MF",1
"1188","GO:0003878",1,0.990608737947676,0,1,"ATP citrate synthase activity","MF",1
"1195","GO:0003886",1,0.990608737947676,0,1,"DNA (cytosine-5-)-methyltransferase activity","MF",1
"1216","GO:0003923",1,0.992398652729683,0,1,"GPI-anchor transamidase activity","MF",1
"1241","GO:0003960",1,0.976271234622012,0,3,"NADPH:quinone reductase activity","MF",1
"1252","GO:0003979",1,0.990608737947676,0,1,"UDP-glucose 6-dehydrogenase activity","MF",1
"1253","GO:0003980",1,0.990608737947676,0,1,"UDP-glucose:glycoprotein glucosyltransferase activity","MF",1
"1260","GO:0003989",1,0.976436583665266,0,5,"acetyl-CoA carboxylase activity","MF",1
"1261","GO:0003990",1,0.990608737947676,0,1,"acetylcholinesterase activity","MF",1
"1269","GO:0003999",1,0.989371750039344,0,2,"adenine phosphoribosyltransferase activity","MF",1
"1291","GO:0004037",1,0.990608737947676,0,1,"allantoicase activity","MF",1
"1304","GO:0004054",1,0.992575584350287,0,1,"arginine kinase activity","MF",1
"1306","GO:0004056",1,0.988584507048467,0,2,"argininosuccinate lyase activity","MF",1
"1307","GO:0004057",1,0.987811888048019,0,2,"arginyltransferase activity","MF",1
"1308","GO:0004061",1,0.979618926495374,0,3,"arylformamidase activity","MF",1
"1315","GO:0004070",1,0.978273270755877,0,3,"aspartate carbamoyltransferase activity","MF",1
"1344","GO:0004117",1,0.990608737947676,0,1,"calmodulin-activated dual specificity 3',5'-cyclic-GMP, 3',5'-cyclic-AMP phosphodiesterase activity","MF",1
"1360","GO:0004135",1,0.990608737947676,0,1,"amylo-alpha-1,6-glucosidase activity","MF",1
"1380","GO:0004159",1,0.990608737947676,0,1,"dihydropyrimidine dehydrogenase (NAD+) activity","MF",1
"1409","GO:0004311",1,0.978782786417575,0,3,"farnesyltranstransferase activity","MF",1
"1412","GO:0004314",1,0.977061097467054,0,4,"[acyl-carrier-protein] S-malonyltransferase activity","MF",1
"1415","GO:0004317",1,0.974592035514982,0,5,"3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity","MF",1
"1423","GO:0004329",1,0.990608737947676,0,1,"formate-tetrahydrofolate ligase activity","MF",1
"1459","GO:0004372",1,0.982398050457239,0,3,"glycine hydroxymethyltransferase activity","MF",1
"1474","GO:0004397",1,0.978206214979983,0,4,"histidine ammonia-lyase activity","MF",1
"1483","GO:0004416",1,0.985001855474881,0,3,"hydroxyacylglutathione hydrolase activity","MF",1
"1507","GO:0004459",1,0.99433462467937,0,1,"L-lactate dehydrogenase activity","MF",1
"1522","GO:0004477",1,0.987622274810687,0,2,"methenyltetrahydrofolate cyclohydrolase activity","MF",1
"1527","GO:0004484",1,0.990608737947676,0,1,"mRNA guanylyltransferase activity","MF",1
"1528","GO:0004485",1,0.972088466456255,0,3,"methylcrotonoyl-CoA carboxylase activity","MF",1
"1529","GO:0004487",1,0.990608737947676,0,1,"methylenetetrahydrofolate dehydrogenase (NAD+) activity","MF",1
"1530","GO:0004488",1,0.987622274810687,0,2,"methylenetetrahydrofolate dehydrogenase (NADP+) activity","MF",1
"1535","GO:0004494",1,0.990608737947676,0,1,"methylmalonyl-CoA mutase activity","MF",1
"1550","GO:0004517",1,0.990608737947676,0,1,"nitric-oxide synthase activity","MF",1
"1555","GO:0004523",1,0.889676257990274,0,23,"RNA-DNA hybrid ribonuclease activity","MF",1
"1568","GO:0004551",1,0.973710494450763,0,5,"dinucleotide phosphatase activity","MF",1
"1572","GO:0004557",1,0.966307674445923,0,4,"alpha-galactosidase activity","MF",1
"1583","GO:0004572",1,0.990608737947676,0,1,"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity","MF",1
"1600","GO:0004596",1,0.974122769804668,0,4,"peptide alpha-N-acetyltransferase activity","MF",1
"1613","GO:0004618",1,0.981089812353778,0,3,"phosphoglycerate kinase activity","MF",1
"1631","GO:0004642",1,0.981305164781211,0,2,"phosphoribosylformylglycinamidine synthase activity","MF",1
"1651","GO:0004668",1,0.99765161971584,0,1,"protein-arginine deiminase activity","MF",1
"1658","GO:0004677",1,0.959521683810556,0,5,"DNA-dependent protein kinase activity","MF",1
"1665","GO:0004692",1,0.979471926059901,0,3,"cGMP-dependent protein kinase activity","MF",1
"1671","GO:0004703",1,0.981305164780381,0,2,"G protein-coupled receptor kinase activity","MF",1
"1676","GO:0004709",1,0.885681438651816,0,17,"MAP kinase kinase kinase activity","MF",1
"1682","GO:0004719",1,0.97464668778761,0,4,"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity","MF",1
"1695","GO:0004736",1,0.990608737947676,0,1,"pyruvate carboxylase activity","MF",1
"1716","GO:0004769",1,0.990608737947676,0,1,"steroid delta-isomerase activity","MF",1
"1726","GO:0004791",1,0.974247409419799,0,4,"thioredoxin-disulfide reductase activity","MF",1
"1732","GO:0004799",1,0.97603313941343,0,7,"thymidylate synthase activity","MF",1
"1766","GO:0004839",1,0.923553457760416,0,13,"ubiquitin activating enzyme activity","MF",1
"1781","GO:0004861",1,0.952421612806683,0,6,"cyclin-dependent protein serine/threonine kinase inhibitor activity","MF",1
"1796","GO:0004939",1,0.976787204371927,0,3,"beta-adrenergic receptor activity","MF",1
"1798","GO:0004950",1,0.994303599088113,0,2,"chemokine receptor activity","MF",1
"1806","GO:0004971",1,0.983717990575714,0,2,"AMPA glutamate receptor activity","MF",1
"1816","GO:0004997",1,0.982484917607881,0,3,"thyrotropin-releasing hormone receptor activity","MF",1
"1822","GO:0005006",1,0.990608737947676,0,1,"epidermal growth factor receptor activity","MF",1
"1826","GO:0005018",1,0.972092048121619,0,3,"platelet-derived growth factor alpha-receptor activity","MF",1
"1859","GO:0005122",1,0.990608737947676,0,1,"torso binding","MF",1
"1867","GO:0005138",1,0.990608737947676,0,1,"interleukin-6 receptor binding","MF",1
"1876","GO:0005166",1,0.981852126561175,0,4,"neurotrophin p75 receptor binding","MF",1
"1879","GO:0005174",1,0.948451896938622,0,7,"CD40 receptor binding","MF",1
"1890","GO:0005217",1,0.990608737947676,0,1,"intracellular ligand-gated monoatomic ion channel activity","MF",1
"1891","GO:0005219",1,0.990608737947676,0,1,"ryanodine-sensitive calcium-release channel activity","MF",1
"1892","GO:0005220",1,0.990608737947676,0,1,"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity","MF",1
"1896","GO:0005225",1,0.994853082184353,0,1,"volume-sensitive anion channel activity","MF",1
"1912","GO:0005254",1,0.825762956400948,0,23,"chloride channel activity","MF",1
"1918","GO:0005277",1,0.990608737947676,0,1,"acetylcholine transmembrane transporter activity","MF",1
"1921","GO:0005289",1,0.98806611512657,0,2,"high-affinity L-arginine transmembrane transporter activity","MF",1
"1923","GO:0005292",1,0.98806611512657,0,2,"high-affinity lysine transmembrane transporter activity","MF",1
"1925","GO:0005302",1,0.990608737947676,0,1,"L-tyrosine transmembrane transporter activity","MF",1
"1926","GO:0005304",1,0.998085615883192,0,1,"L-valine transmembrane transporter activity","MF",1
"1927","GO:0005307",1,0.990608737947676,0,1,"choline:sodium symporter activity","MF",1
"1934","GO:0005319",1,0.836153931018206,0,24,"lipid transporter activity","MF",1
"1939","GO:0005337",1,0.950462787209042,0,7,"nucleoside transmembrane transporter activity","MF",1
"1944","GO:0005347",1,0.97227772618992,0,4,"ATP transmembrane transporter activity","MF",1
"1956","GO:0005384",1,0.982999109710687,0,2,"manganese ion transmembrane transporter activity","MF",1
"1961","GO:0005427",1,0.990608737947676,0,1,"proton-dependent oligopeptide secondary active transmembrane transporter activity","MF",1
"1977","GO:0005499",1,0.990608737947676,0,1,"vitamin D binding","MF",1
"1988","GO:0005519",1,0.990608737947676,0,1,"cytoskeletal regulatory protein binding","MF",1
"2005","GO:0005545",1,0.91609996478949,0,10,"1-phosphatidylinositol binding","MF",1
"2016","GO:0005588",1,0.972306988387951,0,4,"collagen type V trimer","CC",1
"2022","GO:0005608",1,0.990608737947676,0,1,"laminin-3 complex","CC",1
"2029","GO:0005637",1,0.854129196018317,0,22,"nuclear inner membrane","CC",1
"2045","GO:0005666",1,0.851132393150674,0,25,"RNA polymerase III complex","CC",1
"2068","GO:0005701",1,0.992694932578179,0,1,"polytene chromosome chromocenter","CC",1
"2069","GO:0005703",1,0.920928229942213,0,9,"polytene chromosome puff","CC",1
"2076","GO:0005726",1,0.962957836443832,0,4,"perichromatin fibrils","CC",1
"2088","GO:0005745",1,0.981305170778675,0,2,"m-AAA complex","CC",1
"2096","GO:0005757",1,0.990608737947789,0,1,"mitochondrial permeability transition pore complex","CC",1
"2100","GO:0005761",1,0.963048188961547,0,8,"mitochondrial ribosome","CC",1
"2138","GO:0005818",1,0.990760385378589,0,1,"aster","CC",1
"2154","GO:0005849",1,0.987171942612695,0,2,"mRNA cleavage factor complex","CC",1
"2175","GO:0005883",1,0.970894188819146,0,4,"neurofilament","CC",1
"2203","GO:0005935",1,0.990608737947676,0,1,"cellular bud neck","CC",1
"2204","GO:0005937",1,0.990608737947676,0,1,"mating projection","CC",1
"2208","GO:0005945",1,0.990608737947676,0,1,"6-phosphofructokinase complex","CC",1
"2234","GO:0005985",1,0.990608737947676,0,1,"sucrose metabolic process","BP",1
"2254","GO:0006020",1,0.955219012846851,0,5,"inositol metabolic process","BP",1
"2257","GO:0006027",1,0.843521871507265,0,26,"glycosaminoglycan catabolic process","BP",1
"2260","GO:0006032",1,0.950274561830483,0,8,"chitin catabolic process","BP",1
"2261","GO:0006038",1,0.990608737947676,0,1,"cell wall chitin biosynthetic process","BP",1
"2263","GO:0006040",1,0.996824195739928,0,1,"amino sugar metabolic process","BP",1
"2265","GO:0006042",1,0.990608737947676,0,1,"glucosamine biosynthetic process","BP",1
"2277","GO:0006066",1,0.993549043724853,0,1,"alcohol metabolic process","BP",1
"2299","GO:0006103",1,0.870632874362228,0,16,"2-oxoglutarate metabolic process","BP",1
"2305","GO:0006109",1,0.990608737948175,0,1,"regulation of carbohydrate metabolic process","BP",1
"2315","GO:0006121",1,0.988107798824575,0,2,"mitochondrial electron transport, succinate to ubiquinone","BP",1
"2320","GO:0006144",1,0.983240025472606,0,2,"purine nucleobase metabolic process","BP",1
"2352","GO:0006198",1,0.990608737947676,0,1,"cAMP catabolic process","BP",1
"2355","GO:0006204",1,0.956012555594884,0,5,"IMP catabolic process","BP",1
"2359","GO:0006211",1,0.990608737947676,0,1,"5-methylcytosine catabolic process","BP",1
"2362","GO:0006214",1,0.990608737947676,0,1,"thymidine catabolic process","BP",1
"2380","GO:0006258",1,0.990608737947676,0,1,"UDP-glucose catabolic process","BP",1
"2390","GO:0006270",1,0.845350628292787,0,21,"DNA replication initiation","BP",1
"2393","GO:0006273",1,0.981374322069532,0,2,"lagging strand elongation","BP",1
"2408","GO:0006294",1,0.998091310313985,0,1,"nucleotide-excision repair, preincision complex assembly","BP",1
"2468","GO:0006401",1,0.886866148754452,0,16,"RNA catabolic process","BP",1
"2470","GO:0006403",1,0.990608737947676,0,1,"RNA localization","BP",1
"2471","GO:0006404",1,0.990608737947676,0,1,"RNA import into nucleus","BP",1
"2507","GO:0006458",1,0.99357368223849,0,1,"'de novo' protein folding","BP",1
"2515","GO:0006473",1,0.975724398336963,0,3,"protein acetylation","BP",1
"2552","GO:0006528",1,0.992197566710561,0,1,"asparagine metabolic process","BP",1
"2605","GO:0006597",1,0.973923151315442,0,5,"spermine biosynthetic process","BP",1
"2606","GO:0006598",1,0.936098758928991,0,9,"polyamine catabolic process","BP",1
"2624","GO:0006625",1,0.952373838570922,0,6,"protein targeting to peroxisome","BP",1
"2633","GO:0006638",1,0.990608737947676,0,1,"neutral lipid metabolic process","BP",1
"2641","GO:0006650",1,0.965050045674326,0,5,"glycerophospholipid metabolic process","BP",1
"2651","GO:0006662",1,0.980760048636662,0,4,"glycerol ether metabolic process","BP",1
"2656","GO:0006667",1,0.996028434628324,0,1,"sphinganine metabolic process","BP",1
"2658","GO:0006669",1,0.994313536166671,0,1,"sphinganine-1-phosphate biosynthetic process","BP",1
"2679","GO:0006697",1,0.990608737947676,0,1,"ecdysone biosynthetic process","BP",1
"2681","GO:0006700",1,0.990608737947676,0,1,"C21-steroid hormone biosynthetic process","BP",1
"2692","GO:0006721",1,0.992519371484286,0,1,"terpenoid metabolic process","BP",1
"2703","GO:0006741",1,0.978351871169254,0,3,"NADP biosynthetic process","BP",1
"2704","GO:0006743",1,0.984711126732904,0,2,"ubiquinone metabolic process","BP",1
"2709","GO:0006753",1,0.990608737947676,0,1,"nucleoside phosphate metabolic process","BP",1
"2719","GO:0006778",1,0.986719337092244,0,2,"porphyrin-containing compound metabolic process","BP",1
"2723","GO:0006784",1,0.981283259818457,0,3,"heme A biosynthetic process","BP",1
"2747","GO:0006828",1,0.990608737947676,0,1,"manganese ion transport","BP",1
"2755","GO:0006844",1,0.98806611512657,0,2,"acyl carnitine transport","BP",1
"2758","GO:0006853",1,0.990621619581887,0,1,"carnitine shuttle","BP",1
"2759","GO:0006855",1,0.848852536156915,0,25,"xenobiotic transmembrane transport","BP",1
"2771","GO:0006876",1,0.990608737947676,0,1,"intracellular cadmium ion homeostasis","BP",1
"2787","GO:0006896",1,0.942475794178807,0,7,"Golgi to vacuole transport","BP",1
"2804","GO:0006925",1,0.990898013188169,0,1,"inflammatory cell apoptotic process","BP",1
"2807","GO:0006931",1,0.972165653531179,0,3,"substrate-dependent cell migration, cell attachment to substrate","BP",1
"2828","GO:0006971",1,0.990608737947676,0,1,"hypotonic response","BP",1
"2829","GO:0006972",1,0.914496769032561,0,11,"hyperosmotic response","BP",1
"2856","GO:0007019",1,0.952123225695265,0,7,"microtubule depolymerization","BP",1
"2883","GO:0007063",1,0.990608737947676,0,1,"regulation of sister chromatid cohesion","BP",1
"2895","GO:0007093",1,0.968259056118662,0,4,"mitotic cell cycle checkpoint signaling","BP",1
"2908","GO:0007117",1,0.990608737947676,0,1,"budding cell bud growth","BP",1
"2929","GO:0007164",1,0.988697755343802,0,2,"establishment of tissue polarity","BP",1
"2936","GO:0007172",1,0.990608737947676,0,1,"signal complex assembly","BP",1
"2939","GO:0007175",1,0.924898608175594,0,10,"negative regulation of epidermal growth factor-activated receptor activity","BP",1
"2957","GO:0007198",1,0.990608737947676,0,1,"adenylate cyclase-inhibiting serotonin receptor signaling pathway","BP",1
"2963","GO:0007208",1,0.990608737947676,0,1,"phospholipase C-activating serotonin receptor signaling pathway","BP",1
"2975","GO:0007221",1,0.929525198835273,0,11,"positive regulation of transcription of Notch receptor target","BP",1
"2979","GO:0007227",1,0.990608737947676,0,1,"signal transduction downstream of smoothened","BP",1
"2988","GO:0007258",1,0.990608737947676,0,1,"JUN phosphorylation","BP",1
"2990","GO:0007260",1,0.990608737947676,0,1,"tyrosine phosphorylation of STAT protein","BP",1
"3000","GO:0007274",1,0.870115863743224,0,16,"neuromuscular synaptic transmission","BP",1
"3007","GO:0007282",1,0.990608737947676,0,1,"cystoblast division","BP",1
"3025","GO:0007308",1,0.990608737947676,0,1,"oocyte construction","BP",1
"3027","GO:0007312",1,0.990608737947676,0,1,"oocyte nucleus migration involved in oocyte dorsal/ventral axis specification","BP",1
"3031","GO:0007318",1,0.990608737947676,0,1,"pole plasm protein localization","BP",1
"3032","GO:0007319",1,0.990608737947676,0,1,"negative regulation of oskar mRNA translation","BP",1
"3036","GO:0007340",1,0.94430767452218,0,7,"acrosome reaction","BP",1
"3044","GO:0007354",1,0.990608737947676,0,1,"zygotic determination of anterior/posterior axis, embryo","BP",1
"3055","GO:0007379",1,0.918632173812493,0,10,"segment specification","BP",1
"3064","GO:0007394",1,0.963528894599696,0,5,"dorsal closure, elongation of leading edge cells","BP",1
"3070","GO:0007402",1,0.984872324962454,0,3,"ganglion mother cell fate determination","BP",1
"3076","GO:0007412",1,0.950695667180109,0,9,"axon target recognition","BP",1
"3082","GO:0007419",1,0.962584867850996,0,6,"ventral cord development","BP",1
"3102","GO:0007458",1,0.990608737947676,0,1,"progression of morphogenetic furrow involved in compound eye morphogenesis","BP",1
"3125","GO:0007501",1,0.96868529924834,0,4,"mesodermal cell fate specification","BP",1
"3148","GO:0007539",1,0.990608737947676,0,1,"primary sex determination, soma","BP",1
"3149","GO:0007548",1,0.910405010399953,0,12,"sex differentiation","BP",1
"3153","GO:0007563",1,0.981305164780897,0,2,"regulation of eclosion","BP",1
"3196","GO:0007637",1,0.950721937894221,0,7,"proboscis extension reflex","BP",1
"3205","GO:0008024",1,0.982177981691766,0,2,"cyclin/CDK positive transcription elongation factor complex","CC",1
"3215","GO:0008049",1,0.882296635437172,0,14,"male courtship behavior","BP",1
"3223","GO:0008065",1,0.981797185374371,0,2,"establishment of blood-nerve barrier","BP",1
"3254","GO:0008126",1,0.990669884610459,0,1,"acetylesterase activity","MF",1
"3263","GO:0008142",1,0.990608737947676,0,1,"oxysterol binding","MF",1
"3277","GO:0008174",1,0.990608737947676,0,1,"mRNA methyltransferase activity","MF",1
"3315","GO:0008239",1,0.903150205069518,0,12,"dipeptidyl-peptidase activity","MF",1
"3326","GO:0008260",1,0.990608737947676,0,1,"succinyl-CoA:3-oxo-acid CoA-transferase activity","MF",1
"3343","GO:0008287",1,0.982010517263051,0,2,"protein serine/threonine phosphatase complex","CC",1
"3348","GO:0008294",1,0.990608737947676,0,1,"calcium- and calmodulin-responsive adenylate cyclase activity","MF",1
"3382","GO:0008354",1,0.914506979691386,0,12,"germ cell migration","BP",1
"3412","GO:0008410",1,0.990608737947676,0,1,"CoA-transferase activity","MF",1
"3413","GO:0008412",1,0.993093227280479,0,1,"4-hydroxybenzoate octaprenyltransferase activity","MF",1
"3439","GO:0008465",1,0.984100665572093,0,2,"glycerate dehydrogenase activity","MF",1
"3452","GO:0008483",1,0.863134595253569,0,23,"transaminase activity","MF",1
"3457","GO:0008493",1,0.990608737947676,0,1,"tetracycline transmembrane transporter activity","MF",1
"3463","GO:0008504",1,0.983686451001535,0,2,"monoamine transmembrane transporter activity","MF",1
"3465","GO:0008510",1,0.990608737947676,0,1,"sodium:bicarbonate symporter activity","MF",1
"3468","GO:0008517",1,0.995212719965884,0,1,"folic acid transmembrane transporter activity","MF",1
"3475","GO:0008527",1,0.976661525049116,0,5,"taste receptor activity","MF",1
"3480","GO:0008537",1,0.993223836617298,0,1,"proteasome activator complex","CC",1
"3481","GO:0008540",1,0.912352988677212,0,12,"proteasome regulatory particle, base subcomplex","CC",1
"3498","GO:0008583",1,0.990608737947676,0,1,"mystery cell differentiation","BP",1
"3504","GO:0008592",1,0.990608737947676,0,1,"regulation of Toll signaling pathway","BP",1
"3519","GO:0008622",1,0.97419287937578,0,4,"epsilon DNA polymerase complex","CC",1
"3522","GO:0008626",1,0.990608737947676,0,1,"granzyme-mediated apoptotic signaling pathway","BP",1
"3523","GO:0008627",1,0.990608737947676,0,1,"intrinsic apoptotic signaling pathway in response to osmotic stress","BP",1
"3538","GO:0008659",1,0.974592035514982,0,5,"(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity","MF",1
"3543","GO:0008670",1,0.982145026108835,0,3,"2,4-dienoyl-CoA reductase (NADPH) activity","MF",1
"3547","GO:0008682",1,0.990612707761729,0,1,"3-demethoxyubiquinol 3-hydroxylase activity","MF",1
"3553","GO:0008693",1,0.974592035514982,0,5,"3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity","MF",1
"3592","GO:0008792",1,0.992965292636896,0,2,"arginine decarboxylase activity","MF",1
"3610","GO:0008832",1,0.988296013866561,0,2,"dGTPase activity","MF",1
"3650","GO:0008955",1,0.975691192573073,0,5,"peptidoglycan glycosyltransferase activity","MF",1
"3652","GO:0008961",1,0.997281070862188,0,1,"phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity","MF",1
"3657","GO:0008966",1,0.998053295628501,0,1,"phosphoglucosamine mutase activity","MF",1
"3674","GO:0009000",1,0.992655653002289,0,1,"selenocysteine lyase activity","MF",1
"3681","GO:0009013",1,0.990647681506613,0,1,"succinate-semialdehyde dehydrogenase [NAD(P)+] activity","MF",1
"3682","GO:0009014",1,0.989009520267902,0,2,"succinyl-diaminopimelate desuccinylase activity","MF",1
"3706","GO:0009061",1,0.972873087855318,0,7,"anaerobic respiration","BP",1
"3709","GO:0009066",1,0.990608737947676,0,1,"aspartate family amino acid metabolic process","BP",1
"3716","GO:0009082",1,0.990608737947676,0,1,"branched-chain amino acid biosynthetic process","BP",1
"3722","GO:0009089",1,0.935037699143337,0,12,"lysine biosynthetic process via diaminopimelate","BP",1
"3726","GO:0009097",1,0.969818817090512,0,4,"isoleucine biosynthetic process","BP",1
"3734","GO:0009107",1,0.987178402832665,0,2,"lipoate biosynthetic process","BP",1
"3735","GO:0009113",1,0.933957312888793,0,12,"purine nucleobase biosynthetic process","BP",1
"3750","GO:0009155",1,0.981542553326168,0,2,"purine deoxyribonucleotide catabolic process","BP",1
"3758","GO:0009169",1,0.990608737947676,0,1,"purine ribonucleoside monophosphate catabolic process","BP",1
"3759","GO:0009172",1,0.981542553326168,0,2,"purine deoxyribonucleoside monophosphate catabolic process","BP",1
"3767","GO:0009209",1,0.990608737947676,0,1,"pyrimidine ribonucleoside triphosphate biosynthetic process","BP",1
"3773","GO:0009226",1,0.990608737947676,0,1,"nucleotide-sugar biosynthetic process","BP",1
"3783","GO:0009242",1,0.99790572993444,0,1,"colanic acid biosynthetic process","BP",1
"3793","GO:0009257",1,0.990608737947676,0,1,"10-formyltetrahydrofolate biosynthetic process","BP",1
"3814","GO:0009301",1,0.973983558928301,0,3,"snRNA transcription","BP",1
"3828","GO:0009330",1,0.988099781291913,0,2,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex","CC",1
"3849","GO:0009383",1,0.990608737947676,0,1,"rRNA (cytosine-C5-)-methyltransferase activity","MF",1
"3851","GO:0009386",1,0.990608737947676,0,1,"translational attenuation","BP",1
"3854","GO:0009395",1,0.930529718474156,0,8,"phospholipid catabolic process","BP",1
"3878","GO:0009438",1,0.990848364037217,0,1,"methylglyoxal metabolic process","BP",1
"3879","GO:0009440",1,0.998041867087043,0,1,"cyanate catabolic process","BP",1
"3883","GO:0009446",1,0.99765161971584,0,1,"putrescine biosynthetic process","BP",1
"3890","GO:0009504",1,0.986842615015654,0,2,"cell plate","CC",1
"3917","GO:0009584",1,0.922956038419761,0,16,"detection of visible light","BP",1
"3951","GO:0009651",1,0.892098927770389,0,13,"response to salt stress","BP",1
"3989","GO:0009789",1,0.991997908820942,0,2,"positive regulation of abscisic acid-activated signaling pathway","BP",1
"3994","GO:0009794",1,0.993110264982663,0,1,"regulation of mitotic cell cycle, embryonic","BP",1
"4005","GO:0009832",1,0.990608737947676,0,1,"plant-type cell wall biogenesis","BP",1
"4009","GO:0009841",1,0.990608737947676,0,1,"mitochondrial endopeptidase Clp complex","CC",1
"4012","GO:0009847",1,0.990622732951975,0,1,"spore germination","BP",1
"4016","GO:0009860",1,0.962763397041603,0,6,"pollen tube growth","BP",1
"4040","GO:0009913",1,0.974679688701343,0,3,"epidermal cell differentiation","BP",1
"4052","GO:0009942",1,0.990608737947676,0,1,"longitudinal axis specification","BP",1
"4076","GO:0009988",1,0.986542115895639,0,2,"cell-cell recognition","BP",1
"4087","GO:0010015",1,0.990608737947676,0,1,"root morphogenesis","BP",1
"4110","GO:0010051",1,0.990608737947676,0,1,"xylem and phloem pattern formation","BP",1
"4120","GO:0010100",1,0.990608737947676,0,1,"negative regulation of photomorphogenesis","BP",1
"4146","GO:0010196",1,0.990631237446038,0,1,"nonphotochemical quenching","BP",1
"4152","GO:0010217",1,0.982101081873077,0,2,"intracellular aluminum ion homeostasis","BP",1
"4154","GO:0010223",1,0.990608737947676,0,1,"secondary shoot formation","BP",1
"4157","GO:0010226",1,0.948372965659706,0,7,"response to lithium ion","BP",1
"4159","GO:0010229",1,0.990608737947676,0,1,"inflorescence development","BP",1
"4165","GO:0010255",1,0.990608737947676,0,1,"glucose mediated signaling pathway","BP",1
"4168","GO:0010260",1,0.990608737947676,0,1,NA,NA,1
"4169","GO:0010265",1,0.990608737947676,0,1,"SCF complex assembly","BP",1
"4174","GO:0010274",1,0.990608737947676,0,1,"hydrotropism","BP",1
"4192","GO:0010348",1,0.982524203254801,0,2,"lithium:proton antiporter activity","MF",1
"4197","GO:0010370",1,0.990608737947676,0,1,"perinucleolar chromocenter","CC",1
"4199","GO:0010385",1,0.977990315542091,0,3,"double-stranded methylated DNA binding","MF",1
"4219","GO:0010465",1,0.981852126560928,0,4,"nerve growth factor receptor activity","MF",1
"4225","GO:0010475",1,0.990608737947676,0,1,NA,NA,1
"4234","GO:0010499",1,0.990608737947676,0,1,"proteasomal ubiquitin-independent protein catabolic process","BP",1
"4248","GO:0010540",1,0.990608737947676,0,1,"basipetal auxin transport","BP",1
"4257","GO:0010571",1,0.970225218792844,0,4,"positive regulation of nuclear cell cycle DNA replication","BP",1
"4258","GO:0010572",1,0.972093606731397,0,3,"positive regulation of platelet activation","BP",1
"4259","GO:0010573",1,0.982212072200317,0,2,"vascular endothelial growth factor production","BP",1
