"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"10135","GO:0046543",1,0.994967796991165,0,2,"development of secondary female sexual characteristics","BP",1
"10140","GO:0046549",1,0.982735289581393,0,7,"retinal cone cell development","BP",1
"10144","GO:0046570",1,0.993948854296419,0,2,"methylthioribulose 1-phosphate dehydratase activity","MF",1
"10145","GO:0046577",1,0.997349887854819,0,1,"long-chain-alcohol oxidase activity","MF",1
"10146","GO:0046578",1,0.966804072280306,0,12,"regulation of Ras protein signal transduction","BP",1
"10159","GO:0046604",1,0.989921755019809,0,4,"positive regulation of mitotic centrosome separation","BP",1
"10170","GO:0046632",1,0.989902730323246,0,4,"alpha-beta T cell differentiation","BP",1
"10228","GO:0046797",1,0.990887008997889,0,3,"viral procapsid maturation","BP",1
"10232","GO:0046822",1,0.981985964740761,0,7,"regulation of nucleocytoplasmic transport","BP",1
"10240","GO:0046833",1,0.989682637159783,0,4,"positive regulation of RNA export from nucleus","BP",1
"10253","GO:0046856",1,0.967777451976015,0,13,"phosphatidylinositol dephosphorylation","BP",1
"10255","GO:0046870",1,0.989865302303288,0,4,"cadmium ion binding","MF",1
"10278","GO:0046920",1,0.987933078070964,0,4,"alpha-(1->3)-fucosyltransferase activity","MF",1
"10285","GO:0046931",1,0.952581229705464,0,17,"pore complex assembly","BP",1
"10299","GO:0046958",1,0.998328252978984,0,1,"nonassociative learning","BP",1
"10357","GO:0047334",1,0.996951742135567,0,1,"diphosphate-fructose-6-phosphate 1-phosphotransferase activity","MF",1
"10368","GO:0047412",1,0.996951805731067,0,1,"N-(long-chain-acyl)ethanolamine deacylase activity","MF",1
"10370","GO:0047451",1,0.986254721296149,0,5,"3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity","MF",1
"10385","GO:0047555",1,0.980317396752953,0,8,"3',5'-cyclic-GMP phosphodiesterase activity","MF",1
"10398","GO:0047704",1,0.991173447441123,0,3,"bile-salt sulfotransferase activity","MF",1
"10434","GO:0047961",1,0.996952924659693,0,1,"glycine N-acyltransferase activity","MF",1
"10480","GO:0048072",1,0.976562408874364,0,9,"compound eye pigmentation","BP",1
"10513","GO:0048179",1,0.994640779244438,0,2,"activin receptor complex","CC",1
"10515","GO:0048188",1,0.972734164577754,0,10,"Set1C/COMPASS complex","CC",1
"10564","GO:0048312",1,0.953680112674071,0,18,"intracellular distribution of mitochondria","BP",1
"10573","GO:0048339",1,0.945358909583909,0,21,"paraxial mesoderm development","BP",1
"10582","GO:0048367",1,0.985724024780698,0,5,"shoot system development","BP",1
"10614","GO:0048490",1,0.971470417925759,0,11,"anterograde synaptic vesicle transport","BP",1
"10648","GO:0048560",1,0.997031140332804,0,1,"establishment of anatomical structure orientation","BP",1
"10656","GO:0048570",1,0.98516335213761,0,6,"notochord morphogenesis","BP",1
"10669","GO:0048597",1,0.994213900331258,0,2,"post-embryonic camera-type eye morphogenesis","BP",1
"10682","GO:0048627",1,0.952364794426745,0,19,"myoblast development","BP",1
"10692","GO:0048641",1,0.991770250840504,0,3,"regulation of skeletal muscle tissue development","BP",1
"10725","GO:0048699",1,0.850039659262453,0,63,"generation of neurons","BP",1
"10745","GO:0048735",1,0.997206934998236,0,1,"haltere morphogenesis","BP",1
"10774","GO:0048797",1,0.996951754961617,0,1,"swim bladder formation","BP",1
"10780","GO:0048807",1,0.995337932950226,0,2,"female genitalia morphogenesis","BP",1
"10787","GO:0048822",1,0.997308755028303,0,1,"enucleate erythrocyte development","BP",1
"10793","GO:0048840",1,0.992580541810276,0,3,"otolith development","BP",1
"10833","GO:0048923",1,0.990882747051052,0,3,"posterior lateral line neuromast hair cell differentiation","BP",1
"10843","GO:0050051",1,0.991775456211099,0,3,"leukotriene-B4 20-monooxygenase activity","MF",1
"10845","GO:0050061",1,0.997349887854819,0,1,"long-chain-aldehyde dehydrogenase activity","MF",1
"10847","GO:0050072",1,0.987941316392764,0,4,"m7G(5')pppN diphosphatase activity","MF",1
"10915","GO:0050510",1,0.997004146422199,0,1,"N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity","MF",1
"10917","GO:0050515",1,0.997043460717818,0,1,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF",1
"10951","GO:0050687",1,0.945603242440308,0,20,"negative regulation of defense response to virus","BP",1
"10974","GO:0050766",1,0.928520005631301,0,28,"positive regulation of phagocytosis","BP",1
"10981","GO:0050773",1,0.975202363783957,0,10,"regulation of dendrite development","BP",1
"11039","GO:0050868",1,0.983246860060235,0,6,"negative regulation of T cell activation","BP",1
"11043","GO:0050873",1,0.974658367155815,0,9,"brown fat cell differentiation","BP",1
"11045","GO:0050878",1,0.87130714843291,0,51,"regulation of body fluid levels","BP",1
"11053","GO:0050893",1,0.947063971662657,0,19,"sensory processing","BP",1
"11079","GO:0050930",1,0.989454026272553,0,4,"induction of positive chemotaxis","BP",1
"11083","GO:0050951",1,0.93497296331272,0,25,"sensory perception of temperature stimulus","BP",1
"11141","GO:0051058",1,0.986886431950358,0,5,"negative regulation of small GTPase mediated signal transduction","BP",1
"11160","GO:0051097",1,0.997308755028303,0,1,"negative regulation of helicase activity","BP",1
"11163","GO:0051100",1,0.995219354956513,0,2,"negative regulation of binding","BP",1
"11179","GO:0051131",1,0.976827535812496,0,8,"chaperone-mediated protein complex assembly","BP",1
"11183","GO:0051139",1,0.997746270806548,0,1,"metal cation:proton antiporter activity","MF",1
"11241","GO:0051267",1,0.997013692036523,0,1,"CP2 mannose-ethanolamine phosphotransferase activity","MF",1
"11267","GO:0051306",1,0.991828687167516,0,3,"mitotic sister chromatid separation","BP",1
"11294","GO:0051391",1,0.996951763299961,0,1,"tRNA acetylation","BP",1
"11295","GO:0051392",1,0.996951763299961,0,1,"tRNA N-acetyltransferase activity","MF",1
"11328","GO:0051489",1,0.915537012729295,0,34,"regulation of filopodium assembly","BP",1
"11334","GO:0051495",1,0.984201995626349,0,6,"positive regulation of cytoskeleton organization","BP",1
"11340","GO:0051525",1,0.997739685582276,0,1,"NFAT protein binding","MF",1
"11343","GO:0051538",1,0.992505314690564,0,3,"3 iron, 4 sulfur cluster binding","MF",1
"11346","GO:0051548",1,0.99730240506969,0,1,"negative regulation of keratinocyte migration","BP",1
"11369","GO:0051595",1,0.997805792229504,0,1,"response to methylglyoxal","BP",1
"11374","GO:0051600",1,0.997026702963012,0,1,"regulation of endocytosis by exocyst localization","BP",1
"11378","GO:0051604",1,0.969963106677024,0,11,"protein maturation","BP",1
"11421","GO:0051717",1,0.99730240506969,0,1,"inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity","MF",1
"11430","GO:0051731",1,0.994510440792189,0,2,"polynucleotide 5'-hydroxyl-kinase activity","MF",1
"11458","GO:0051799",1,0.991928270814763,0,3,"negative regulation of hair follicle development","BP",1
"11463","GO:0051838",1,0.994577079187913,0,2,"cytolysis by host of symbiont cells","BP",1
"11475","GO:0051881",1,0.950863108317807,0,18,"regulation of mitochondrial membrane potential","BP",1
"11489","GO:0051902",1,0.994066003092125,0,2,"negative regulation of mitochondrial depolarization","BP",1
"11490","GO:0051903",1,0.995179823912332,0,2,"S-(hydroxymethyl)glutathione dehydrogenase activity","MF",1
"11545","GO:0052621",1,0.985477831320735,0,5,"diguanylate cyclase activity","MF",1
"11549","GO:0052650",1,0.962235362053494,0,13,"NADP-retinol dehydrogenase activity","MF",1
"11562","GO:0052717",1,0.996951761843142,0,1,"tRNA-specific adenosine-34 deaminase activity","MF",1
"11575","GO:0052814",1,0.997349887854819,0,1,"medium-chain-aldehyde dehydrogenase activity","MF",1
"11606","GO:0055010",1,0.978363736268291,0,8,"ventricular cardiac muscle tissue morphogenesis","BP",1
"11618","GO:0055036",1,0.975873520451438,0,8,"virion membrane","CC",1
"11629","GO:0055067",1,0.896955264544605,0,38,NA,NA,1
"11632","GO:0055071",1,0.997746270806548,0,1,"manganese ion homeostasis","BP",1
"11659","GO:0055120",1,0.988382221209135,0,4,"striated muscle dense body","CC",1
"11687","GO:0060031",1,0.997471697175114,0,1,"mediolateral intercalation","BP",1
"11691","GO:0060036",1,0.983326903808933,0,6,"notochord cell vacuolation","BP",1
"11701","GO:0060046",1,0.994561681189626,0,2,"regulation of acrosome reaction","BP",1
"11703","GO:0060048",1,0.975266018271017,0,10,"cardiac muscle contraction","BP",1
"11723","GO:0060074",1,0.989270538764681,0,4,"synapse maturation","BP",1
"11755","GO:0060128",1,0.994456582237142,0,2,"corticotropin hormone secreting cell differentiation","BP",1
"11808","GO:0060259",1,0.979106667598606,0,8,"regulation of feeding behavior","BP",1
"11853","GO:0060327",1,0.996951743843893,0,1,"cytoplasmic actin-based contraction involved in cell motility","BP",1
"11895","GO:0060399",1,0.99734025007133,0,1,"positive regulation of growth hormone receptor signaling pathway","BP",1
"11937","GO:0060473",1,0.992155944402135,0,3,"cortical granule","CC",1
"11943","GO:0060486",1,0.994431797548503,0,2,"club cell differentiation","BP",1
"11950","GO:0060501",1,0.965556053408008,0,12,"positive regulation of epithelial cell proliferation involved in lung morphogenesis","BP",1
"11953","GO:0060509",1,0.992554814866228,0,3,"type I pneumocyte differentiation","BP",1
"11955","GO:0060513",1,0.995337932950226,0,2,"prostatic bud formation","BP",1
"11976","GO:0060562",1,0.908490723083154,0,37,"epithelial tube morphogenesis","BP",1
"11986","GO:0060580",1,0.990889344635374,0,3,"ventral spinal cord interneuron fate determination","BP",1
"12045","GO:0060731",1,0.991637665476839,0,3,"positive regulation of intestinal epithelial structure maintenance","BP",1
"12046","GO:0060736",1,0.989735214940569,0,4,"prostate gland growth","BP",1
"12072","GO:0060789",1,0.991998861582919,0,3,"hair follicle placode formation","BP",1
"12118","GO:0060940",1,0.997396999654524,0,1,"epithelial to mesenchymal transition involved in cardiac fibroblast development","BP",1
"12119","GO:0060947",1,0.994005413213938,0,2,"cardiac vascular smooth muscle cell differentiation","BP",1
"12124","GO:0060967",1,0.995405009925286,0,2,"negative regulation of gene silencing by RNA","BP",1
"12126","GO:0060972",1,0.92620662635851,0,27,"left/right pattern formation","BP",1
"12161","GO:0061031",1,0.989651015666889,0,4,"endodermal digestive tract morphogenesis","BP",1
"12164","GO:0061034",1,0.994802791572757,0,2,"olfactory bulb mitral cell layer development","BP",1
"12203","GO:0061098",1,0.937895415880105,0,24,"positive regulation of protein tyrosine kinase activity","BP",1
"12221","GO:0061159",1,0.994350163815809,0,2,"establishment of bipolar cell polarity involved in cell morphogenesis","BP",1
"12223","GO:0061172",1,0.998125518468685,0,1,"regulation of establishment of bipolar cell polarity","BP",1
"12257","GO:0061337",1,0.991819746952454,0,3,"cardiac conduction","BP",1
"12280","GO:0061386",1,0.985672696613017,0,5,"closure of optic fissure","BP",1
"12292","GO:0061445",1,0.997425446900502,0,1,"endocardial cushion cell fate commitment","BP",1
"12295","GO:0061459",1,0.967977222274263,0,11,"L-arginine transmembrane transporter activity","MF",1
"12298","GO:0061469",1,0.98786895065755,0,4,"regulation of type B pancreatic cell proliferation","BP",1
"12306","GO:0061496",1,0.996959227174271,0,1,"half bridge of mitotic spindle pole body","CC",1
"12309","GO:0061503",1,0.996952920806756,0,1,"tRNA threonylcarbamoyladenosine dehydratase","MF",1
"12310","GO:0061504",1,0.996952920806756,0,1,"cyclic threonylcarbamoyladenosine biosynthetic process","BP",1
"12320","GO:0061525",1,0.998015083088817,0,1,"hindgut development","BP",1
"12351","GO:0061599",1,0.993915753592301,0,2,"molybdopterin molybdotransferase activity","MF",1
"12354","GO:0061615",1,0.996951742135567,0,1,"glycolytic process through fructose-6-phosphate","BP",1
"12356","GO:0061621",1,0.989243105136129,0,4,"canonical glycolysis","BP",1
"12370","GO:0061643",1,0.997514103979122,0,1,"chemorepulsion of axon","BP",1
"12390","GO:0061695",1,0.997409133578955,0,1,"transferase complex, transferring phosphorus-containing groups","CC",1
"12395","GO:0061702",1,0.979365817143298,0,7,"inflammasome complex","CC",1
"12419","GO:0061768",1,0.997420446275551,0,1,"magnesium:sodium antiporter activity","MF",1
"12457","GO:0061857",1,0.997308443261694,0,1,"endoplasmic reticulum stress-induced pre-emptive quality control","BP",1
"12497","GO:0062029",1,0.997483499585985,0,1,"positive regulation of stress granule assembly","BP",1
"12522","GO:0062189",1,0.997366316983281,0,1,"anandamide 14,15 epoxidase activity","MF",1
"12568","GO:0070085",1,0.981453679022428,0,7,"glycosylation","BP",1
"12583","GO:0070105",1,0.975185922347689,0,9,"positive regulation of interleukin-6-mediated signaling pathway","BP",1
"12598","GO:0070164",1,0.997624281086734,0,1,"negative regulation of adiponectin secretion","BP",1
"12603","GO:0070175",1,0.991858730798226,0,3,"positive regulation of enamel mineralization","BP",1
"12651","GO:0070295",1,0.985082737452276,0,5,"renal water absorption","BP",1
"12664","GO:0070325",1,0.989909978490323,0,4,"lipoprotein particle receptor binding","MF",1
"12671","GO:0070340",1,0.986961672945851,0,5,"detection of bacterial lipopeptide","BP",1
"12678","GO:0070370",1,0.996959227174271,0,1,"cellular heat acclimation","BP",1
"12700","GO:0070418",1,0.99710537883466,0,1,"DNA-dependent protein kinase complex","CC",1
"12706","GO:0070427",1,0.997039865585076,0,1,"nucleotide-binding oligomerization domain containing 1 signaling pathway","BP",1
"12755","GO:0070534",1,0.902018494368206,0,37,"protein K63-linked ubiquitination","BP",1
"12783","GO:0070581",1,0.993912644645558,0,2,"rolling circle DNA replication","BP",1
"12820","GO:0070715",1,0.991637665476839,0,3,"sodium-dependent organic cation transport","BP",1
"12821","GO:0070716",1,0.997230214946527,0,1,"mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication","BP",1
"12855","GO:0070826",1,0.997746270806548,0,1,"paraferritin complex","CC",1
"12858","GO:0070831",1,0.985634136402619,0,6,"basement membrane assembly","BP",1
"12861","GO:0070839",1,0.997746270806548,0,1,NA,NA,1
"12871","GO:0070854",1,0.997043460717818,0,1,"myosin VI heavy chain binding","MF",1
"12906","GO:0070929",1,0.996951763114172,0,1,"trans-translation","BP",1
"12907","GO:0070930",1,0.996951763114172,0,1,"trans-translation-dependent protein tagging","BP",1
"12931","GO:0070986",1,0.913770690536687,0,33,"left/right axis specification","BP",1
"12979","GO:0071111",1,0.985477831320735,0,5,"cyclic-guanylate-specific phosphodiesterase activity","MF",1
"12991","GO:0071168",1,0.971078045586895,0,11,"protein localization to chromatin","BP",1
"13012","GO:0071233",1,0.989430313583116,0,5,"cellular response to leucine","BP",1
"13026","GO:0071275",1,0.997273511732411,0,1,"cellular response to aluminum ion","BP",1
"13040","GO:0071303",1,0.997308755028303,0,1,"cellular response to vitamin B3","BP",1
"13042","GO:0071306",1,0.991449893027865,0,3,"cellular response to vitamin E","BP",1
"13054","GO:0071332",1,0.991982081915428,0,3,"cellular response to fructose stimulus","BP",1
"13058","GO:0071340",1,0.988819635765853,0,4,"skeletal muscle acetylcholine-gated channel clustering","BP",1
"13062","GO:0071352",1,0.980129363059989,0,7,"cellular response to interleukin-2","BP",1
"13072","GO:0071371",1,0.995782758267529,0,2,"cellular response to gonadotropin stimulus","BP",1
"13105","GO:0071441",1,0.997308755028303,0,1,"negative regulation of histone H3-K14 acetylation","BP",1
"13141","GO:0071501",1,0.997887920495913,0,1,"cellular response to sterol depletion","BP",1
"13157","GO:0071546",1,0.990008710820717,0,4,"pi-body","CC",1
"13163","GO:0071556",1,0.987042402393444,0,5,NA,NA,1
"13173","GO:0071569",1,0.991526429632173,0,3,"protein ufmylation","BP",1
"13191","GO:0071617",1,0.994503120907357,0,2,"lysophospholipid acyltransferase activity","MF",1
"13203","GO:0071642",1,0.991931226955137,0,3,"positive regulation of macrophage inflammatory protein 1 alpha production","BP",1
"13213","GO:0071674",1,0.990882772578713,0,3,"mononuclear cell migration","BP",1
"13376","GO:0072156",1,0.991056554471467,0,3,"distal tubule morphogenesis","BP",1
"13401","GO:0072205",1,0.975737736119609,0,9,"metanephric collecting duct development","BP",1
"13456","GO:0072389",1,0.997308443261694,0,1,"flavin adenine dinucleotide catabolic process","BP",1
"13464","GO:0072499",1,0.977450218287019,0,8,"photoreceptor cell axon guidance","BP",1
"13480","GO:0072553",1,0.991528228113146,0,3,"terminal button organization","BP",1
"13495","GO:0072592",1,0.994122145784156,0,2,"oxygen metabolic process","BP",1
"13502","GO:0072660",1,0.989759354003828,0,4,"maintenance of protein location in plasma membrane","BP",1
"13522","GO:0072718",1,0.996059012662981,0,2,"response to cisplatin","BP",1
"13586","GO:0086001",1,0.934611788903367,0,24,"cardiac muscle cell action potential","BP",1
"13601","GO:0086024",1,0.998328252978984,0,1,"adenylate cyclase-activating adrenergic receptor signaling pathway involved in positive regulation of heart rate","BP",1
"13636","GO:0090032",1,0.99504568132912,0,2,"negative regulation of steroid hormone biosynthetic process","BP",1
"13638","GO:0090036",1,0.997011601589232,0,1,"regulation of protein kinase C signaling","BP",1
"13673","GO:0090108",1,0.98969625082199,0,5,"positive regulation of high-density lipoprotein particle assembly","BP",1
"13736","GO:0090254",1,0.994328475857939,0,2,"cell elongation involved in imaginal disc-derived wing morphogenesis","BP",1
"13800","GO:0090389",1,0.997353176823199,0,1,"phagosome-lysosome fusion involved in apoptotic cell clearance","BP",1
"13829","GO:0090522",1,0.993060437593073,0,3,"vesicle tethering involved in exocytosis","BP",1
"13907","GO:0097049",1,0.982698260245208,0,6,"motor neuron apoptotic process","BP",1
"13917","GO:0097061",1,0.946081025242637,0,19,"dendritic spine organization","BP",1
"13919","GO:0097065",1,0.943068187842039,0,21,"anterior head development","BP",1
"13933","GO:0097104",1,0.987652706094043,0,5,"postsynaptic membrane assembly","BP",1
"13958","GO:0097154",1,0.997011601589232,0,1,"GABAergic neuron differentiation","BP",1
"13965","GO:0097163",1,0.996951770260676,0,1,"sulfur carrier activity","MF",1
"13976","GO:0097185",1,0.996982261924739,0,1,"cellular response to azide","BP",1
"13981","GO:0097192",1,0.985546307210848,0,5,"extrinsic apoptotic signaling pathway in absence of ligand","BP",1
"13998","GO:0097216",1,0.993918089024906,0,2,"guanosine tetraphosphate binding","MF",1
"14007","GO:0097240",1,0.99715706334539,0,1,"chromosome attachment to the nuclear envelope","BP",1
"14015","GO:0097267",1,0.991775456211099,0,3,"omega-hydroxylase P450 pathway","BP",1
"14023","GO:0097298",1,0.99715706334539,0,1,"regulation of nucleus size","BP",1
"14025","GO:0097305",1,0.926934092543943,0,27,"response to alcohol","BP",1
"14088","GO:0097485",1,0.984043982535706,0,6,"neuron projection guidance","BP",1
"14105","GO:0097525",1,0.997984869122027,0,1,"spliceosomal snRNP complex","CC",1
"14111","GO:0097543",1,0.943750206132069,0,20,"ciliary inversin compartment","CC",1
"14120","GO:0097598",1,0.998015083088817,0,1,"sperm cytoplasmic droplet","CC",1
"14130","GO:0097638",1,0.967977222274263,0,11,"L-arginine import across plasma membrane","BP",1
"14170","GO:0098015",1,0.990887008997889,0,3,"virus tail","CC",1
"14172","GO:0098025",1,0.990887008997889,0,3,"virus tail, baseplate","CC",1
"14181","GO:0098528",1,0.997072905051859,0,1,"skeletal muscle fiber differentiation","BP",1
"14202","GO:0098591",1,0.852373531067194,0,57,"external side of apical plasma membrane","CC",1
"14206","GO:0098598",1,0.997015217889232,0,1,"learned vocalization behavior or vocal learning","BP",1
"14216","GO:0098655",1,0.934988924775599,0,25,"monoatomic cation transmembrane transport","BP",1
"14243","GO:0098705",1,0.997746270806548,0,1,"copper ion import across plasma membrane","BP",1
"14262","GO:0098771",1,0.949109415815078,0,19,"inorganic ion homeostasis","BP",1
"14282","GO:0098809",1,0.991305627934598,0,3,"nitrite reductase activity","MF",1
"14284","GO:0098813",1,0.990149306689141,0,4,"nuclear chromosome segregation","BP",1
"14285","GO:0098815",1,0.956798231806627,0,15,"modulation of excitatory postsynaptic potential","BP",1
"14301","GO:0098847",1,0.996952665365497,0,1,"sequence-specific single stranded DNA binding","MF",1
"14361","GO:0098976",1,0.994386553081839,0,2,"excitatory chemical synaptic transmission","BP",1
"14395","GO:0099061",1,0.932895695270005,0,26,NA,NA,1
"14407","GO:0099091",1,0.993912963558869,0,2,"postsynaptic specialization, intracellular component","CC",1
"14413","GO:0099122",1,0.988014820162094,0,4,"RNA polymerase II C-terminal domain binding","MF",1
"14414","GO:0099138",1,0.997194173630501,0,1,"altruistic, chimeric sorocarp development","BP",1
"14433","GO:0099178",1,0.995584192270464,0,2,"regulation of retrograde trans-synaptic signaling by endocanabinoid","BP",1
"14452","GO:0099515",1,0.997595826348543,0,1,"actin filament-based transport","BP",1
"14597","GO:0106162",1,0.998026961847692,0,1,"mRNA N-acetyltransferase activity","MF",1
"14644","GO:0110024",1,0.997206934998236,0,1,"positive regulation of cardiac muscle myoblast proliferation","BP",1
"14655","GO:0110085",1,0.994355524458998,0,2,"mitotic actomyosin contractile ring","CC",1
"14675","GO:0120008",1,0.997015217889232,0,1,"positive regulation of glutamatergic neuron differentiation","BP",1
"14721","GO:0120197",1,0.979264473630439,0,8,"mucociliary clearance","BP",1
"14735","GO:0120242",1,0.993933240538439,0,2,"2-iminobutanoate deaminase activity","MF",1
"14754","GO:0140025",1,0.997026702963012,0,1,"contractile vacuole tethering involved in discharge","BP",1
"14761","GO:0140052",1,0.997009552293572,0,1,"cellular response to oxidised low-density lipoprotein particle stimulus","BP",1
"14793","GO:0140290",1,0.99695175971683,0,1,"peptidyl-serine ADP-deribosylation","BP",1
"14795","GO:0140292",1,0.99695175971683,0,1,"ADP-ribosylserine hydrolase activity","MF",1
"14808","GO:0140343",1,0.997709816747827,0,1,"phosphatidylserine transfer activity","MF",1
"14823","GO:0140466",1,0.99729701420955,0,1,"iron-sulfur cluster export from the mitochondrion","BP",1
"14825","GO:0140468",1,0.99131655846994,0,3,"HRI-mediated signaling","BP",1
"14827","GO:0140481",1,0.99729701420955,0,1,"ABC-type iron-sulfur cluster transporter activity","MF",1
"14851","GO:0140616",1,0.994237874294759,0,2,"iodotyrosine deiodinase activity","MF",1
"14865","GO:0150033",1,0.997823092526748,0,1,"negative regulation of protein localization to lysosome","BP",1
"14882","GO:1900015",1,0.968159136303532,0,12,"regulation of cytokine production involved in inflammatory response","BP",1
"14895","GO:1900037",1,0.986930077614009,0,5,"regulation of cellular response to hypoxia","BP",1
"14903","GO:1900073",1,0.994874586213333,0,2,"regulation of neuromuscular synaptic transmission","BP",1
"14927","GO:1900122",1,0.995324914558275,0,2,"positive regulation of receptor binding","BP",1
"14931","GO:1900139",1,0.996951767567919,0,1,"negative regulation of arachidonic acid secretion","BP",1
"14965","GO:1900244",1,0.964677238213129,0,13,"positive regulation of synaptic vesicle endocytosis","BP",1
"14991","GO:1900449",1,0.994222869498471,0,2,"regulation of glutamate receptor signaling pathway","BP",1
"14997","GO:1900480",1,0.994933225895889,0,2,"regulation of diacylglycerol biosynthetic process","BP",1
"14998","GO:1900483",1,0.996951784748786,0,1,"regulation of protein targeting to vacuolar membrane","BP",1
"15006","GO:1900744",1,0.99510158744062,0,2,"regulation of p38MAPK cascade","BP",1
"15020","GO:1901019",1,0.968229088795195,0,11,"regulation of calcium ion transmembrane transporter activity","BP",1
"15066","GO:1901235",1,0.991637665476839,0,3,"(R)-carnitine transmembrane transporter activity","MF",1
"15099","GO:1901416",1,0.997308755028303,0,1,"regulation of response to ethanol","BP",1
"15106","GO:1901509",1,0.991929323778629,0,3,"regulation of endothelial tube morphogenesis","BP",1
"15143","GO:1901631",1,0.987652706094043,0,5,"positive regulation of presynaptic membrane organization","BP",1
"15156","GO:1901675",1,0.997805792229504,0,1,"negative regulation of histone H3-K27 acetylation","BP",1
"15186","GO:1901844",1,0.984080782069433,0,6,"regulation of cell communication by electrical coupling involved in cardiac conduction","BP",1
"15203","GO:1901898",1,0.998328252978984,0,1,"negative regulation of relaxation of cardiac muscle","BP",1
"15239","GO:1902042",1,0.974498077486656,0,9,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",1
"15248","GO:1902093",1,0.988647572171138,0,4,"positive regulation of flagellated sperm motility","BP",1
"15252","GO:1902108",1,0.988631903809071,0,4,"regulation of mitochondrial membrane permeability involved in apoptotic process","BP",1
"15264","GO:1902185",1,0.993912694023322,0,2,"positive regulation of shoot apical meristem development","BP",1
"15275","GO:1902235",1,0.994570281282191,0,2,"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","BP",1
"15287","GO:1902270",1,0.991637665476839,0,3,"(R)-carnitine transmembrane transport","BP",1
"15304","GO:1902379",1,0.989251990786986,0,4,"chemoattractant activity involved in axon guidance","MF",1
"15331","GO:1902495",1,0.99030178995774,0,4,"transmembrane transporter complex","CC",1
"15400","GO:1902742",1,0.991060755772414,0,3,"apoptotic process involved in development","BP",1
"15410","GO:1902773",1,0.996951876086486,0,1,"GTPase activator complex","CC",1
"15439","GO:1902904",1,0.987019684211321,0,5,"negative regulation of supramolecular fiber organization","BP",1
"15443","GO:1902915",1,0.994160312050189,0,3,"negative regulation of protein polyubiquitination","BP",1
"15446","GO:1902931",1,0.997118902178179,0,1,"negative regulation of alcohol biosynthetic process","BP",1
"15447","GO:1902936",1,0.985179513883827,0,6,"phosphatidylinositol bisphosphate binding","MF",1
"15458","GO:1902957",1,0.996951756177689,0,1,"negative regulation of mitochondrial electron transport, NADH to ubiquinone","BP",1
"15471","GO:1902992",1,0.99697966702354,0,2,"negative regulation of amyloid precursor protein catabolic process","BP",1
"15477","GO:1903007",1,0.997308443261694,0,1,"positive regulation of Lys63-specific deubiquitinase activity","BP",1
"15492","GO:1903037",1,0.991027250270097,0,4,"regulation of leukocyte cell-cell adhesion","BP",1
"15515","GO:1903087",1,0.996959227174271,0,1,"mitotic spindle pole body duplication","BP",1
"15557","GO:1903241",1,0.991305786445731,0,3,"U2-type prespliceosome assembly","BP",1
"15578","GO:1903331",1,0.99729701420955,0,1,"positive regulation of iron-sulfur cluster assembly","BP",1
"15619","GO:1903434",1,0.996951764832884,0,1,"negative regulation of constitutive secretory pathway","BP",1
"15650","GO:1903539",1,0.991410075622757,0,3,"protein localization to postsynaptic membrane","BP",1
"15660","GO:1903569",1,0.997031140332804,0,1,"positive regulation of protein localization to ciliary membrane","BP",1
"15700","GO:1903707",1,0.997301694733786,0,1,"negative regulation of hemopoiesis","BP",1
"15706","GO:1903715",1,0.983477539629888,0,6,"regulation of aerobic respiration","BP",1
"15723","GO:1903778",1,0.997233658448994,0,1,"protein localization to vacuolar membrane","BP",1
"15731","GO:1903800",1,0.969573574988518,0,11,"positive regulation of miRNA maturation","BP",1
"15742","GO:1903843",1,0.990985560353497,0,4,"cellular response to arsenite ion","BP",1
"15772","GO:1903984",1,0.99730240506969,0,1,"positive regulation of TRAIL-activated apoptotic signaling pathway","BP",1
"15804","GO:1904107",1,0.997031140332804,0,1,"protein localization to microvillus membrane","BP",1
"15833","GO:1904240",1,0.996952114588767,0,1,"negative regulation of VCP-NPL4-UFD1 AAA ATPase complex assembly","BP",1
"15859","GO:1904373",1,0.997308755028303,0,1,"response to kainic acid","BP",1
"15863","GO:1904379",1,0.997167700358029,0,1,"protein localization to cytosolic proteasome complex involved in ERAD pathway","BP",1
"15909","GO:1904568",1,0.997432898130487,0,1,"cellular response to wortmannin","BP",1
"15931","GO:1904644",1,0.997308755028303,0,1,"cellular response to curcumin","BP",1
"15939","GO:1904668",1,0.972214519946926,0,10,"positive regulation of ubiquitin protein ligase activity","BP",1
"15943","GO:1904674",1,0.995337932950226,0,2,"positive regulation of somatic stem cell population maintenance","BP",1
"15945","GO:1904681",1,0.997115471965375,0,1,"response to 3-methylcholanthrene","BP",1
"15971","GO:1904761",1,0.997396999654524,0,1,"negative regulation of myofibroblast differentiation","BP",1
"15982","GO:1904798",1,0.988212868180709,0,4,"positive regulation of core promoter binding","BP",1
