gene_id	GO.ID
Pver_g19955	GO:0001568;GO:0001657;GO:0001755;GO:0001838;GO:0006919;GO:0007158;GO:0007411;GO:0007497;GO:0007507;GO:0010628;GO:0010976;GO:0014042;GO:0030335;GO:0033141;GO:0033619;GO:0033630;GO:0035799;GO:0035860;GO:0043410;GO:0045793;GO:0045893;GO:0048265;GO:0048484;GO:0050770;GO:0051897;GO:0060041;GO:0060384;GO:0061146;GO:0071300;GO:0071603;GO:0072300;GO:2001241;GO:0004714;GO:0005509;GO:0005515;GO:0005769;GO:0005887;GO:0010008;GO:0030424;GO:0030425;GO:0043025;GO:0043235;GO:0045121;GO:0098797;GO:0006468;GO:0004672;GO:0004713;GO:0005524;unknown
Pver_g1996	GO:0007601;GO:0007608;GO:0009987;GO:0016684;GO:0005737;GO:0006979;GO:0007600;GO:0035556;GO:0045494;GO:0004602;unknown
Pver_g19961	GO:0050794;GO:0005515;GO:0005737;GO:0012505;GO:0015630;GO:0016020;GO:0043231;unknown
Pver_g19962	GO:0002682;GO:0005488;GO:0005615;unknown
Pver_g19963	unknown;GO:0051260
Pver_g19966	GO:0008277;GO:0043087;GO:0044092;GO:0001965;GO:0030695;GO:0005783;GO:0005794;GO:0005819;GO:0031090;GO:0071944;GO:0005515;unknown
Pver_g19967	GO:0009103;GO:0016740;GO:0016020;GO:0016021;unknown
Pver_g19968	unknown;GO:0000723;GO:0006281;GO:0006310;GO:0032508;GO:0003678;GO:0005524;GO:0016787
Pver_g19969	GO:0002376;GO:0006468;GO:0007165;GO:0009267;GO:0010604;GO:0031325;GO:0032501;GO:0032502;GO:0034976;GO:0043558;GO:0044419;GO:0045947;GO:0070887;GO:0071214;GO:0004674;GO:0097159;GO:1901363;GO:0005622;GO:0004672;GO:0005515;GO:0005524;unknown
Pver_g1997	GO:0021773;GO:0048812;GO:2001222;GO:0005515;GO:0031462;GO:0032420;GO:0008270;unknown
Pver_g19970	unknown;GO:0016021
Pver_g19973	GO:0010468;GO:0010556;GO:0010604;GO:0031323;GO:0042981;GO:0045088;GO:0048522;GO:2000116;GO:0005515;GO:0005737;GO:0009116;GO:0003824;unknown
Pver_g19976	GO:0001819;GO:0002684;GO:0009617;GO:0009968;GO:0010556;GO:0012501;GO:0031325;GO:0031347;GO:0032101;GO:0043408;GO:0044093;GO:0050776;GO:0050790;GO:0051246;GO:0071310;GO:0098542;GO:1901700;GO:1902533;GO:0005515;GO:0005829;GO:0005886;unknown
Pver_g1998	GO:0006366;GO:0003677;GO:0003899;GO:0005515;GO:0005665;GO:0005666;GO:0005736;GO:0005829;GO:0006351;unknown
Pver_g19981	GO:0001822;GO:0002009;GO:0007368;GO:0007507;GO:0009887;GO:0016043;GO:0035295;GO:0048598;GO:0050794;GO:0015630;GO:0042995;GO:0005515;GO:0005524;unknown
Pver_g19982	GO:0010125;GO:0000287;GO:0008375;GO:0016740;GO:0016757;GO:0046872;GO:0102710;GO:0006508;GO:0004197;unknown
Pver_g19983	GO:0106074;GO:0003723;GO:0005515;GO:0051500;GO:0106105;GO:0005737;GO:0002161;GO:0051499;unknown
Pver_g19984	GO:0006357;GO:0016567;GO:0019827;GO:0061630;GO:0000151;GO:0005667;GO:0016592;GO:0016604;GO:0003712;unknown
Pver_g19985	GO:0008285;GO:0009719;GO:0009966;GO:0010038;GO:0010243;GO:0010639;GO:0010647;GO:0010817;GO:0010821;GO:0014070;GO:0022603;GO:0023056;GO:0031325;GO:0033554;GO:0033993;GO:0036293;GO:0042981;GO:0048660;GO:0048731;GO:0051050;GO:0051093;GO:0051094;GO:0051240;GO:0051646;GO:0060284;GO:0060548;GO:0071310;GO:1901654;GO:1901701;GO:1903426;GO:2000026;GO:0019899;GO:0005740;GO:0016020;unknown
Pver_g19986	unknown;GO:0008270;GO:0090305;GO:0003677;GO:0004527;GO:0030430;GO:0042025
Pver_g19987	GO:0001822;GO:0002009;GO:0007368;GO:0007507;GO:0009887;GO:0016043;GO:0030111;GO:0035295;GO:0048598;GO:0050793;GO:0005929;GO:0005515;unknown
Pver_g19988	GO:0001843;GO:0007411;GO:0008104;GO:0009952;GO:0031323;GO:0051171;GO:0060071;GO:0060255;GO:0060448;GO:0080090;GO:0005515;GO:0016020;unknown
Pver_g1999	GO:0006812;GO:0071702;GO:0071705;GO:0022857;GO:0016020;GO:0055085;GO:0005886;GO:0016021;unknown
Pver_g19991	GO:0005622;GO:0005515;unknown
Pver_g19992	unknown;GO:0016020;GO:0016021
Pver_g19993	unknown;GO:0016020
Pver_g19996	GO:0007368;GO:0009653;GO:0030111;GO:0035295;GO:0048513;GO:0050793;GO:0005819;GO:0042995;GO:0005515;GO:0005524;unknown
Pver_g19997	unknown;GO:0008270
Pver_g19999	GO:0043956;GO:0003824;unknown
Pver_g2	GO:0002412;GO:0098609;GO:0003823;GO:0005615;GO:0005768;GO:0016324;GO:0031362;GO:0042589;GO:0042995;unknown
Pver_g20	GO:0010020;GO:0003824;GO:0042803;GO:0009941;unknown
Pver_g20000	GO:0012501;GO:0019538;GO:0050789;GO:0098542;GO:0005515;GO:0097159;GO:1901363;GO:0005737;unknown
Pver_g20001	GO:0006807;GO:0043170;GO:0044237;GO:0044238;GO:0050794;GO:0005488;GO:0005515;GO:0008270;unknown
Pver_g20007	unknown;GO:0005515;GO:0006915;GO:0007165;GO:0016021
Pver_g20008	GO:0000904;GO:0001702;GO:0001756;GO:0001933;GO:0003401;GO:0006629;GO:0006898;GO:0008284;GO:0009056;GO:0009605;GO:0009798;GO:0010001;GO:0010243;GO:0010942;GO:0010976;GO:0014070;GO:0021872;GO:0021915;GO:0021987;GO:0030278;GO:0030326;GO:0030334;GO:0030901;GO:0030902;GO:0032370;GO:0032374;GO:0034103;GO:0043066;GO:0043086;GO:0044093;GO:0044335;GO:0044340;GO:0045596;GO:0045597;GO:0045598;GO:0045893;GO:0048514;GO:0048562;GO:0048705;GO:0048878;GO:0051240;GO:0051960;GO:0060042;GO:0060284;GO:0060341;GO:0060348;GO:0060603;GO:0060627;GO:0061316;GO:0061448;GO:0070887;GO:0071542;GO:0090101;GO:0097242;GO:1901700;GO:1903829;GO:2000160;GO:0005102;GO:0015026;GO:0038024;GO:0005769;GO:0032991;GO:0098590;unknown;GO:0016021
Pver_g20009	GO:0007165;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005815;GO:0012505;GO:0016020;GO:0043231;GO:0072686;GO:0099738;unknown
Pver_g2001	GO:0009636;GO:0009642;GO:0010996;GO:0014075;GO:0021549;GO:0021759;GO:0030431;GO:0035864;GO:0051262;GO:0070887;GO:0071774;GO:1903818;GO:1990089;GO:0005251;GO:0019894;GO:0044325;GO:0099508;GO:0008076;GO:0009986;GO:0030673;GO:0032590;GO:0032809;GO:0044305;GO:0099055;GO:0099056;GO:0006811;GO:0006813;GO:0051260;GO:0055085;GO:0005216;GO:0005249;GO:0005515;GO:0016020;unknown
Pver_g20010	GO:0006950;GO:0008152;GO:0009410;GO:0009725;GO:0010243;GO:0014070;GO:0015732;GO:0015747;GO:0015849;GO:0032501;GO:0032940;GO:0033993;GO:0034220;GO:0038183;GO:0042908;GO:0048661;GO:0060271;GO:0070730;GO:0071345;GO:0071716;GO:0098754;GO:0140115;GO:1901700;GO:0001409;GO:0005488;GO:0015132;GO:0015143;GO:0015431;GO:0015432;GO:0015562;GO:0022853;GO:0034634;GO:0016323;GO:0031088;GO:0098591;GO:0055085;GO:0005524;GO:0008559;GO:0140359;GO:0016021;GO:0000166;GO:0016020;unknown
Pver_g20012	GO:0008277;GO:0016239;GO:0034260;GO:1905098;GO:0001965;GO:0005092;GO:0000139;GO:0005789;GO:0005819;GO:0005886;GO:0005938;GO:0032991;GO:0005515;unknown
Pver_g20016	unknown;GO:0007165;GO:0005515;GO:0016757;GO:0016021
Pver_g20017	GO:0000132;GO:0008277;GO:0031291;GO:0043087;GO:0044092;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0008022;GO:0019904;GO:0030695;GO:0042802;GO:0043621;GO:0070840;GO:0005783;GO:0005794;GO:0005813;GO:0005829;GO:0005886;GO:0031090;GO:0032991;GO:0097431;GO:0097575;GO:0005515;unknown
Pver_g20019	GO:0005819;unknown
Pver_g2002	GO:0009636;GO:0009642;GO:0010996;GO:0014075;GO:0021549;GO:0021759;GO:0030431;GO:0035864;GO:0051262;GO:0071774;GO:1903818;GO:1990089;GO:0005251;GO:0019894;GO:0044325;GO:0099508;GO:0008076;GO:0009986;GO:0030673;GO:0032590;GO:0032809;GO:0044305;GO:0099055;GO:0099056;GO:0006811;GO:0006813;GO:0051260;GO:0055085;GO:0005216;GO:0005249;GO:0005515;GO:0016020;unknown
Pver_g20020	GO:0003824;GO:0097159;GO:1901363;GO:0005634;GO:0003724;unknown
Pver_g20021	GO:0009888;GO:0032501;GO:0032535;GO:0048522;GO:0050896;GO:0110053;GO:0003779;GO:0043167;GO:0005737;GO:0005886;GO:0015629;GO:0043231;GO:0099512;GO:0120025;GO:0007010;GO:0051015;unknown
Pver_g20023	GO:0006954;GO:0007165;GO:0007186;GO:0007187;GO:0007197;GO:0007204;GO:0007268;GO:0008150;GO:0043408;GO:0098664;GO:0004930;GO:0004969;GO:0004993;GO:0016907;GO:0030594;GO:0005886;GO:0005887;GO:0016020;GO:0016021;GO:0030425;GO:0045202;unknown
Pver_g20024	GO:0030029;GO:0032456;GO:1990090;GO:0005096;GO:0005488;GO:0001726;GO:0010008;unknown
Pver_g20028	GO:0010604;GO:0014067;GO:0031396;GO:0032088;GO:0032496;GO:0032687;GO:0032688;GO:0032691;GO:0032695;GO:0032715;GO:0032720;GO:0042110;GO:0043124;GO:0045824;GO:0048147;GO:0048522;GO:0048584;GO:0050680;GO:0050728;GO:1900016;GO:1900226;GO:1901223;GO:0036312;GO:0005829;GO:0034451;GO:0043231;GO:0048471;GO:0005515;unknown
Pver_g20029	GO:0005515;GO:0008168;unknown
Pver_g2003	GO:0009636;GO:0009642;GO:0010996;GO:0014075;GO:0021549;GO:0021759;GO:0030431;GO:0035864;GO:0051262;GO:0071774;GO:1903818;GO:1990089;GO:0005251;GO:0019894;GO:0044325;GO:0099508;GO:0008076;GO:0009986;GO:0030673;GO:0032590;GO:0032809;GO:0044305;GO:0099055;GO:0099056;GO:0006811;GO:0006813;GO:0051260;GO:0055085;GO:0005216;GO:0005249;GO:0005515;GO:0016020;unknown
Pver_g20031	GO:0007346;GO:0008277;GO:0016239;GO:0034260;GO:1905098;GO:0001965;GO:0005092;GO:0019900;GO:0000139;GO:0005789;GO:0005819;GO:0005886;GO:0005938;GO:0030496;GO:0032991;GO:0005515;unknown
Pver_g20034	GO:0009987;GO:0003824;GO:0110165;unknown
Pver_g20036	GO:0003012;GO:0007411;GO:0007610;GO:0008038;GO:0009887;GO:0009888;GO:0030239;GO:0050794;GO:0004672;GO:0008092;GO:0016020;GO:0030017;GO:0071944;GO:0006468;GO:0005524;unknown
Pver_g20037	GO:0006468;GO:0007154;GO:0008016;GO:0009653;GO:0018193;GO:0023052;GO:0050896;GO:0004713;GO:0005515;GO:0005622;GO:0004672;GO:0005524;unknown
Pver_g2004	GO:0009636;GO:0009642;GO:0010996;GO:0014075;GO:0021549;GO:0021759;GO:0030431;GO:0035864;GO:0051262;GO:0071774;GO:1901699;GO:1901700;GO:1903818;GO:1990089;GO:0005251;GO:0019894;GO:0044325;GO:0099508;GO:0008076;GO:0009986;GO:0030673;GO:0032590;GO:0032809;GO:0044305;GO:0099055;GO:0099056;GO:0006811;GO:0006813;GO:0051260;GO:0055085;GO:0005216;GO:0005249;GO:0005515;GO:0016020;unknown
Pver_g20044	unknown;GO:0005975;GO:0006098;GO:0042981;GO:0017057
Pver_g20045	GO:0032467;GO:0003779;GO:0005737;GO:0015629;GO:0030496;GO:0032154;GO:0036449;GO:0051015;unknown
Pver_g20046	GO:0007519;GO:0032467;GO:0051693;GO:0043167;GO:0051015;GO:0005634;GO:0005829;GO:0015629;GO:0030496;GO:0032154;GO:0036449;GO:0043034;unknown
Pver_g20047	GO:0010811;GO:0005488;GO:0005576;GO:0016020;GO:0005509;unknown
Pver_g20048	unknown;GO:0016787
Pver_g20049	GO:0006706;GO:0007611;GO:0008284;GO:0008544;GO:0009268;GO:0014070;GO:0043434;GO:0043588;GO:0043627;GO:0004065;GO:0004773;GO:0005635;GO:0005764;GO:0005768;GO:0005788;GO:0005789;GO:0005794;GO:0005886;GO:0016021;GO:0003824;GO:0008484;unknown
Pver_g20050	unknown;GO:0006278;GO:0003964;GO:0016021
Pver_g20056	GO:0048522;GO:0005488;GO:0005576;GO:0009897;GO:0019897;GO:0016020;unknown
Pver_g20059	unknown
Pver_g20060	GO:0016070;GO:0016567;GO:0017148;GO:0021915;GO:0048518;GO:0048598;GO:0060964;GO:0071310;GO:0003723;GO:0004842;GO:0005737;GO:0005515;unknown
Pver_g20062	unknown;GO:0007186;GO:0004930;GO:0008168;GO:0016706;GO:0016020;GO:0016021;GO:0007165;GO:0003824;GO:0038023
Pver_g20064	unknown
Pver_g20065	GO:0110165;unknown
Pver_g20067	unknown
Pver_g20069	unknown;GO:0003924;GO:0005525
Pver_g2007	GO:0006281;GO:0016787;GO:0006284;GO:0004844;unknown
Pver_g20071	GO:0043231;GO:0055085;GO:0022857;unknown
Pver_g20074	GO:0060255;GO:0005515;GO:0110165;unknown
Pver_g20077	unknown;GO:0006259;GO:0003824;GO:0005488
Pver_g20078	unknown;GO:0009987;GO:0006259;GO:0006974;GO:0051276;GO:0000166;GO:0004386
Pver_g20079	GO:0007165;GO:0043087;GO:0044092;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005783;GO:0005794;GO:0005815;GO:0005886;GO:0031090;GO:0072686;GO:0099738;unknown
Pver_g20086	unknown;GO:0008270
Pver_g20087	unknown;GO:0006508;GO:0004197;GO:0016740;GO:0016757
Pver_g20088	GO:0090304;GO:0004518;unknown
Pver_g20089	GO:0035821;GO:0090305;GO:0004518;GO:0016787;GO:0090729;GO:0016020;GO:0016021;unknown
Pver_g2009	unknown
Pver_g20093	GO:0006767;GO:0033554;GO:0042594;GO:0044182;GO:0044238;GO:1901336;GO:0016899;GO:0005739;GO:0016020;GO:0071944;GO:0016491;GO:0050660;GO:0071949;GO:0003885;unknown
Pver_g20094	GO:0000132;GO:0007346;GO:0008277;GO:0031291;GO:0050790;GO:0051661;GO:0060236;GO:1904778;GO:1905832;GO:0001965;GO:0005092;GO:0008022;GO:0019900;GO:0019904;GO:0042802;GO:0043621;GO:0070840;GO:0005813;GO:0005829;GO:0012505;GO:0016020;GO:0030496;GO:0032991;GO:0043231;GO:0097431;GO:0097575;GO:0005515;unknown
Pver_g20096	GO:0019538;GO:0044248;GO:0004180;GO:0008235;GO:0046872;GO:0016020;unknown
Pver_g20097	unknown;GO:0006313;GO:0003677;GO:0004803
Pver_g20098	GO:0002009;GO:0007368;GO:0035295;GO:0048513;GO:0050794;GO:0072001;GO:0005819;GO:0005515;GO:0005524;GO:0016887;unknown
Pver_g20099	GO:0016787;unknown;GO:0016757
Pver_g201	GO:0001188;GO:0001835;GO:0006337;GO:0007049;GO:0007399;GO:0008285;GO:0030154;GO:0039692;GO:0043923;GO:0045944;GO:0051091;GO:0090240;GO:1900110;GO:1900113;GO:1901838;GO:1902661;GO:2000617;GO:0001164;GO:0002039;GO:0003713;GO:0030957;GO:0000228;GO:0001650;GO:0001741;GO:0005654;GO:0016514;GO:0035060;GO:0071564;GO:0071565;GO:0006338;unknown
Pver_g2010	GO:0009636;GO:0009642;GO:0010996;GO:0014075;GO:0021549;GO:0021759;GO:0035864;GO:0051262;GO:0071774;GO:1903818;GO:1990089;GO:0005251;GO:0019894;GO:0044325;GO:0099508;GO:0008076;GO:0009986;GO:0030673;GO:0032590;GO:0032809;GO:0044305;GO:0099055;GO:0099056;GO:0006811;GO:0006813;GO:0051260;GO:0055085;GO:0005216;GO:0005249;GO:0005515;GO:0016020;GO:0034765;GO:0071805;unknown
Pver_g20100	unknown;GO:0003676
Pver_g20101	GO:0007346;GO:0008277;GO:0043087;GO:0044092;GO:0001965;GO:0019900;GO:0030695;GO:0005783;GO:0005794;GO:0030496;GO:0031090;GO:0071944;GO:0072686;GO:0005515;unknown
Pver_g20104	unknown;GO:0003676;GO:0008270;GO:0015074;GO:0046872
Pver_g20105	GO:0009790;GO:0017148;GO:0031047;GO:0005488;GO:0005515;GO:0008270;GO:0046872;GO:0005737;unknown
Pver_g20106	GO:0001837;GO:0002009;GO:0002244;GO:0003006;GO:0003181;GO:0003197;GO:0003208;GO:0006950;GO:0006955;GO:0007162;GO:0007368;GO:0007409;GO:0008284;GO:0008285;GO:0009725;GO:0009952;GO:0010001;GO:0010596;GO:0014013;GO:0021515;GO:0021517;GO:0021953;GO:0022603;GO:0030855;GO:0030900;GO:0031016;GO:0040008;GO:0042659;GO:0042981;GO:0043009;GO:0045597;GO:0045892;GO:0045944;GO:0048514;GO:0048568;GO:0048585;GO:0048589;GO:0048598;GO:0048646;GO:0048732;GO:0048738;GO:0048863;GO:0050768;GO:0051128;GO:0051240;GO:0055123;GO:0060411;GO:0060548;GO:0060627;GO:0060840;GO:0060976;GO:0061061;GO:0061314;GO:0071310;GO:0072006;GO:1902533;GO:1905314;GO:0005515;GO:0005737;GO:0005886;GO:0012505;GO:0032991;GO:0043231;GO:0005509;unknown
Pver_g20107	GO:0006694;GO:0008203;GO:0042572;GO:0042573;GO:0042574;GO:0001972;GO:0005502;GO:0005503;GO:0030343;GO:0030544;GO:0031073;GO:0061896;GO:0061897;GO:0061898;GO:0061899;GO:1904768;GO:0005743;GO:0004497;GO:0005506;GO:0016705;GO:0020037;unknown
Pver_g20108	GO:0006909;GO:0008284;GO:0010811;GO:0043627;GO:0005488;GO:0005576;GO:0016020;GO:0071944;unknown
Pver_g20109	GO:0007165;GO:0005488;GO:0007186;GO:0004930;GO:0016021;unknown
Pver_g2011	GO:0001818;GO:0044782;GO:0048523;GO:0048585;GO:0005488;GO:0005737;GO:0005813;GO:0036064;GO:0005515;unknown
Pver_g20111	unknown;GO:0046872
Pver_g20112	GO:0016740;unknown
Pver_g20113	unknown;GO:0016021
Pver_g20114	GO:0010976;GO:0014070;GO:0008022;GO:0005829;GO:0015629;GO:0030175;GO:0043194;GO:0043197;GO:0098978;GO:0099061;GO:0005515;unknown
Pver_g20115	GO:0010125;GO:0000287;GO:0008375;GO:0016740;GO:0016757;GO:0046872;GO:0102710;unknown
Pver_g20116	unknown;GO:0005515;GO:0046872;GO:0005634;GO:0010468;GO:0005737
Pver_g20118	unknown;GO:0016567;GO:0004842;GO:0016020
Pver_g2012	GO:0006617;GO:0008312;GO:0043022;GO:0005730;GO:0005786;GO:0006614;GO:0048500;unknown
Pver_g20121	GO:0002009;GO:0007368;GO:0035295;GO:0048513;GO:0050794;GO:0072001;GO:0042995;GO:0005515;unknown
Pver_g20122	GO:0002009;GO:0007368;GO:0035295;GO:0048513;GO:0050794;GO:0072001;GO:0042995;GO:0005515;unknown
Pver_g20123	unknown;GO:0015074;GO:0003676;GO:0006259
Pver_g20124	unknown;GO:0006672;GO:0016811;GO:0016021
Pver_g20129	GO:0014067;GO:0031396;GO:0032088;GO:0032496;GO:0032687;GO:0032688;GO:0032691;GO:0032695;GO:0032715;GO:0032720;GO:0042110;GO:0043124;GO:0045824;GO:0048147;GO:0050680;GO:0050728;GO:1900016;GO:1900226;GO:1901223;GO:0036312;GO:0005829;GO:0034451;GO:0043231;GO:0048471;GO:0005515;unknown
Pver_g2013	GO:0007049;GO:0005815;GO:0090307;unknown
Pver_g20130	GO:0001709;GO:0001889;GO:0006355;GO:0006955;GO:0007389;GO:0007399;GO:0007507;GO:0009790;GO:0009967;GO:0035295;GO:0042060;GO:0042246;GO:0048468;GO:0048519;GO:0048593;GO:0050793;GO:0060429;GO:0072006;GO:0005515;GO:0038023;GO:0005576;GO:0005829;GO:0005886;GO:0005911;GO:0009986;GO:0032991;GO:0043227;GO:0062023;GO:0120025;GO:0005509;unknown
Pver_g20131	GO:0050794;GO:0004672;GO:0016020;GO:0006468;GO:0005524;unknown
Pver_g20132	unknown;GO:0016020;GO:0000166;GO:0003924;GO:0016021
Pver_g20135	GO:0000122;GO:0010629;GO:0042531;GO:0042532;GO:0060336;GO:0070212;GO:0140289;GO:1902216;GO:0003714;GO:0003950;GO:0019899;GO:0070403;GO:1990404;GO:0005634;GO:0005829;GO:0005886;unknown
Pver_g2014	GO:0005488;GO:0006869;GO:0042157;GO:0008289;GO:0005576;unknown
Pver_g20142	unknown;GO:0006468;GO:0000166;GO:0004672;GO:0016020
Pver_g20146	unknown;GO:0016020;GO:0016021
Pver_g20149	unknown
Pver_g20150	GO:0007154;GO:0010033;GO:0015732;GO:0015865;GO:0023052;GO:0050794;GO:0055085;GO:0140352;GO:0008509;GO:0015216;GO:0140359;GO:1901682;GO:0016324;GO:0042908;GO:0005524;GO:0008559;GO:0016021;GO:0000166;GO:0016020;unknown
Pver_g20151	unknown;GO:0046872
Pver_g20156	GO:0035821;GO:0048522;GO:0050878;GO:0005515;GO:0005576;GO:0016020;unknown
Pver_g20158	unknown;GO:0007165;GO:0005515
Pver_g20159	unknown;GO:0005524;GO:0006468;GO:0090305;GO:0004518;GO:0004672;GO:0043531
Pver_g2016	GO:0001932;GO:0001941;GO:0003002;GO:0007416;GO:0007528;GO:0030326;GO:0043113;GO:0048513;GO:0048522;GO:0048523;GO:0048699;GO:0051128;GO:0051241;GO:0071709;GO:0005515;GO:0005737;GO:0012505;GO:0036477;GO:0043231;GO:0045202;GO:0098590;GO:0005509;GO:0016020;unknown
Pver_g20160	GO:0007165;GO:0048522;GO:0051640;GO:0090224;GO:1902850;GO:0005515;GO:0030695;GO:0000922;GO:0005815;GO:0072686;GO:0099738;unknown
Pver_g20161	GO:0009653;GO:0016043;GO:0016310;GO:0072359;GO:1902533;GO:0004713;GO:0005488;GO:0005622;GO:0005886;GO:0045177;GO:0006468;GO:0004672;GO:0005524;unknown
Pver_g20162	GO:0006468;GO:0048731;GO:0050794;GO:0004674;GO:0004713;GO:0005886;GO:0004672;GO:0005524;unknown
Pver_g20165	GO:0002682;GO:0048519;GO:0005576;unknown
Pver_g20166	GO:0007155;GO:0007420;GO:0010977;GO:0051093;GO:0051241;GO:0065008;GO:0005515;GO:0016787;GO:0005737;GO:0005886;GO:0016021;GO:0031982;GO:0042995;GO:0045202;GO:0007411;GO:0015074;GO:0003676;unknown
Pver_g20167	GO:0007186;GO:0010646;GO:0023051;GO:0048583;GO:0065008;GO:1903530;GO:0001640;GO:0005515;GO:0005887;GO:0042734;GO:0043005;GO:0004930;GO:0016021;unknown
Pver_g20169	unknown;GO:0016020
Pver_g2017	unknown;GO:0015074;GO:0003676;GO:0016021
Pver_g20172	GO:0016070;GO:0016567;GO:0017148;GO:0021915;GO:0048518;GO:0048598;GO:0060964;GO:0071310;GO:0003723;GO:0004842;GO:0005737;GO:0005515;GO:0046872;unknown
Pver_g20173	GO:0007346;GO:0019900;GO:0000922;GO:0005815;GO:0030496;GO:0072686;unknown
Pver_g20175	GO:0006928;GO:0007610;GO:0040011;GO:0042221;GO:0061564;GO:0065007;GO:0005515;GO:0016020;GO:0071944;unknown;GO:0016021
Pver_g20179	GO:0006511;GO:0045879;GO:0042802;GO:0042826;GO:0097602;GO:0051260;GO:0005515;unknown
Pver_g2018	GO:0051592;GO:0090110;GO:0048306;GO:0005768;GO:0005829;GO:0030127;GO:0048471;GO:0070971;GO:0006888;GO:0005515;unknown
Pver_g20180	GO:0007286;GO:0035082;GO:0005515;GO:0000794;GO:0001520;GO:0005829;GO:0072687;unknown
Pver_g20181	unknown
Pver_g20186	unknown
Pver_g20187	GO:0006468;GO:0007169;GO:0007417;GO:0031401;GO:0042327;GO:0051130;GO:0065008;GO:1902533;GO:0004714;GO:0005515;GO:0005886;GO:0016021;GO:0030054;GO:0004672;GO:0004713;GO:0005524;unknown
Pver_g20188	GO:0006928;GO:0007155;GO:0009617;GO:0009966;GO:0022603;GO:0032535;GO:0040017;GO:0048522;GO:0048523;GO:0048584;GO:0050920;GO:0051128;GO:0061564;GO:2000026;GO:0043394;GO:0005576;GO:0005604;GO:0005886;GO:0005938;GO:0030054;unknown;GO:0110165
Pver_g2019	unknown;GO:0016021
Pver_g20197	GO:0001819;GO:0002699;GO:0002830;GO:0006355;GO:0009617;GO:0009966;GO:0010033;GO:0031325;GO:0044093;GO:0048585;GO:0050727;GO:0050790;GO:0051173;GO:0098542;GO:1901700;GO:0005515;GO:0097159;GO:1901363;GO:0005829;GO:0043231;GO:0003824;unknown
Pver_g20198	GO:0001501;GO:0009887;GO:0035108;GO:0035581;GO:0045671;GO:0048522;GO:0048598;GO:0051094;GO:0071694;GO:0090101;GO:0090287;GO:0005515;GO:0005576;GO:0031012;GO:0005509;unknown
Pver_g2020	unknown;GO:0016020
Pver_g20200	unknown
Pver_g20203	GO:0001822;GO:0001941;GO:0001947;GO:0002053;GO:0002076;GO:0006007;GO:0007204;GO:0007268;GO:0007416;GO:0007528;GO:0008203;GO:0008217;GO:0009880;GO:0009950;GO:0010976;GO:0014029;GO:0021587;GO:0021794;GO:0021795;GO:0021861;GO:0021874;GO:0021943;GO:0030279;GO:0030917;GO:0033690;GO:0034392;GO:0035019;GO:0035115;GO:0035116;GO:0035261;GO:0035426;GO:0036342;GO:0042074;GO:0042475;GO:0042632;GO:0042733;GO:0043065;GO:0043113;GO:0045599;GO:0045600;GO:0045668;GO:0045669;GO:0045778;GO:0045780;GO:0045840;GO:0045944;GO:0048539;GO:0048596;GO:0050680;GO:0051091;GO:0051593;GO:0060021;GO:0060026;GO:0060033;GO:0060059;GO:0060284;GO:0060325;GO:0060349;GO:0060444;GO:0060535;GO:0060596;GO:0060612;GO:0060764;GO:0061178;GO:0061304;GO:0061310;GO:0061324;GO:0071397;GO:0071709;GO:0071901;GO:0072659;GO:0090009;GO:0090090;GO:0090118;GO:0090244;GO:0090245;GO:0098609;GO:0110135;GO:0150094;GO:1902262;GO:1904953;GO:2000149;GO:2000151;GO:2000162;GO:2000164;GO:2000166;GO:2000168;GO:0005041;GO:0005109;GO:0017147;GO:0019210;GO:0019534;GO:0034185;GO:0042803;GO:0042813;GO:1904928;GO:0005576;GO:0005794;GO:0005901;GO:0009986;GO:0031901;GO:0043025;GO:0043235;GO:0045202;GO:1990851;GO:1990909;unknown
Pver_g20205	GO:0001818;GO:0001959;GO:0006355;GO:0009967;GO:0009968;GO:0010604;GO:0031325;GO:0031348;GO:0031349;GO:0032102;GO:0032103;GO:0045088;GO:0050778;GO:0050790;GO:0051173;GO:0051246;GO:1902531;GO:0005515;GO:0097159;GO:1901363;GO:0005829;GO:0043231;GO:0009116;GO:0003824;unknown
