"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1180 0.0122580355033232 3 98 "GO:0046928;GO:0051588" "regulation of neurotransmitter transport" 0.15759926939261
1204 0.25933866620463 2 19 "GO:0046931" "pore complex assembly" 0.724406676864743
-587 0.624740789392967 3 15 "GO:0046949" "fatty-acyl-CoA biosynthetic process" 0.907034827364574
1632 0.390021325270334 3 6 "GO:0046950;GO:1902224" "cellular ketone body metabolic process" 0.82650578502647
1487 0.365673175484403 2 8 "GO:0046958" "nonassociative learning" 0.807818479333997
1279 0.538388919450226 2 5 "GO:0046959" "habituation" 0.886050873234328
249 0.895692794022939 5 6 "GO:0046985;GO:0046984" "regulation of hemoglobin biosynthetic process" 0.975547101126998
-516 0.753800260991799 2 8 "GO:0047484" "regulation of response to osmotic stress" 0.938318126547848
980 0.157769630127915 5 45 "GO:0047496;GO:0099518" "vesicle cytoskeletal trafficking" 0.606405911473103
337 0.801656625395306 3 12 "GO:0047497;GO:0034643;GO:0051654;GO:0019896" "establishment of mitochondrion localization" 0.953429522581282
1395 0.150475955095246 3 23 "GO:0048002" "antigen processing and presentation of peptide antigen" 0.595803443823069
95 0.925073510814744 5 21 "GO:0048008" "platelet-derived growth factor receptor signaling pathway" 0.98130416057654
1002 0.541991108002612 5 8 "GO:0048009" "insulin-like growth factor receptor signaling pathway" 0.887744806262237
2388 0.0102554199876332 7 25 "GO:0048010" "vascular endothelial growth factor receptor signaling pathway" 0.141316641265233
1889 0.19892302309041 4 10 "GO:0048011" "neurotrophin TRK receptor signaling pathway" 0.662923421001501
838 0.471101503000362 5 16 "GO:0048013" "ephrin receptor signaling pathway" 0.863841260607054
-2041 0.145562015351966 5 11 "GO:0048014" "Tie signaling pathway" 0.590199373244279
89 0.933566570323265 3 19 "GO:0048015" "phosphatidylinositol-mediated signaling" 0.982732687146109
791 0.415065482255417 5 23 "GO:0048021;GO:1900376;GO:0043455" "regulation of secondary metabolic process" 0.836160982558538
1412 0.362427769328543 2 9 "GO:0048022;GO:1900377" "negative regulation of melanin biosynthetic process" 0.806731464155137
-816 0.0595271396736826 4 116 "GO:0048024;GO:0043484;GO:0050684" "regulation of RNA splicing" 0.390578912419268
-1074 0.301748298017932 3 20 "GO:0048025;GO:0033119;GO:0050686" "negative regulation of RNA splicing" 0.755268368523301
523 0.662905802534021 3 15 "GO:0048026" "positive regulation of mRNA splicing, via spliceosome" 0.920915347799148
-429 0.821290154227775 2 6 "GO:0048041" "focal adhesion assembly" 0.96059233379841
1873 0.226911041647469 4 9 "GO:0048047;GO:0007637;GO:0051780;GO:0060025" "mating behavior, sex discrimination" 0.694073499368934
752 0.469592918897861 2 20 "GO:0048066" "developmental pigmentation" 0.863522919367933
991 0.442469213682537 4 13 "GO:0048069;GO:0006726;GO:0042441;GO:0043324;GO:0006727;GO:0008055;GO:0046152;GO:0046158;GO:0048072" "pigment metabolic process involved in developmental pigmentation" 0.847613553034544
1716 0.221072791682086 4 11 "GO:0048070;GO:0120305" "regulation of developmental pigmentation" 0.685877148016245
2426 0.243290174856749 2 5 "GO:0048087" "positive regulation of developmental pigmentation" 0.712090643232135
-1156 0.510728666915361 4 7 "GO:0048102" "autophagic cell death" 0.876903449753404
-433 0.718436240453478 2 15 "GO:0048103" "somatic stem cell division" 0.931394796079365
-4771 0.0217485654626184 3 5 "GO:0048104" "establishment of body hair or bristle planar orientation" 0.231499548624085
-1706 0.412043568644579 4 5 "GO:0048132;GO:0098728;GO:0042078;GO:0098722" "germ-line stem cell division" 0.83442944585099
-264 0.880660162127056 2 7 "GO:0048137" "spermatocyte division" 0.97234240399685
-103 0.956602003000355 5 6 "GO:0048142;GO:0007282" "cystoblast division" 0.988687777621198
1286 0.00964605702639877 2 88 "GO:0048145" "regulation of fibroblast proliferation" 0.137691280681954
71 0.938190180808873 3 26 "GO:0048146" "positive regulation of fibroblast proliferation" 0.982951312863022
1746 0.00464846315885189 2 57 "GO:0048147" "negative regulation of fibroblast proliferation" 0.0851394335031137
3104 0.101946830164802 2 6 "GO:0048148" "behavioral response to cocaine" 0.5131446686505
2498 0.0100112788959663 2 23 "GO:0048149" "behavioral response to ethanol" 0.140356234364845
831 0.0262690400114873 2 156 "GO:0048167" "regulation of synaptic plasticity" 0.256111638780998
594 0.484052314800072 4 30 "GO:0048168" "regulation of neuronal synaptic plasticity" 0.869865906548977
457 0.733777441852464 5 12 "GO:0048169" "regulation of long-term neuronal synaptic plasticity" 0.932799348148496
733 0.636275801913733 2 9 "GO:0048172" "regulation of short-term neuronal synaptic plasticity" 0.910697769436983
1184 0.267241703730084 6 19 "GO:0048190;GO:0007450" "wing disc dorsal/ventral pattern formation" 0.72856736761282
-421 0.185996080345773 4 216 "GO:0048193" "Golgi vesicle transport" 0.645536271374637
457 0.795046437866514 4 7 "GO:0048227" "plasma membrane to endosome transport" 0.952940375561023
-47 0.98195941290866 2 5 "GO:0048251" "elastic fiber assembly" 0.995086924898546
-853 0.307404769005024 5 31 "GO:0048255;GO:1902373" "negative regulation of mRNA catabolic process" 0.758562592518544
826 0.122171315316353 2 76 "GO:0048259" "regulation of receptor-mediated endocytosis" 0.550265139454803
1091 0.191845046262063 2 31 "GO:0048260" "positive regulation of receptor-mediated endocytosis" 0.654182063098955
1604 0.213500408625039 3 13 "GO:0048261" "negative regulation of receptor-mediated endocytosis" 0.679563621964318
66 0.966243305224415 5 9 "GO:0048263" "determination of dorsal identity" 0.990793054801314
-1978 0.201830504144278 3 9 "GO:0048264" "determination of ventral identity" 0.664060529888414
1988 0.176333030248679 3 10 "GO:0048266" "behavioral response to pain" 0.632503852702575
918 0.512537335413801 2 11 "GO:0048268" "clathrin coat assembly" 0.87788335266959
-930 0.273560252412418 2 30 "GO:0048278" "vesicle docking" 0.73368515857478
-980 0.577236760970578 4 7 "GO:0048280" "vesicle fusion with Golgi apparatus" 0.893581027452059
-462 0.400173434491156 2 72 "GO:0048284" "organelle fusion" 0.830430479290236
630 0.223618893314966 2 81 "GO:0048285" "organelle fission" 0.687485919663099
-382 0.669439708002569 3 27 "GO:0048286" "lung alveolus development" 0.922188245716068
-1577 0.406155192513215 6 6 "GO:0048296" "regulation of isotype switching to IgA isotypes" 0.831215303557165
-1323 0.524627998415157 2 5 "GO:0048302" "regulation of isotype switching to IgG isotypes" 0.882624378113381
1407 0.226186684542242 4 16 "GO:0048312;GO:0048311" "mitochondrion distribution" 0.692609690497858
789 0.677684569099472 4 6 "GO:0048332" "mesoderm morphogenesis" 0.923046650898127
-2372 0.106691833472616 4 10 "GO:0048333" "mesodermal cell differentiation" 0.524230747521671
2113 0.0610078893078766 2 17 "GO:0048339" "paraxial mesoderm development" 0.394777736144652
-269 0.854833997529222 2 10 "GO:0048364" "root development" 0.965015606834004
1932 0.271594264831907 5 7 "GO:0048366" "leaf development" 0.73360760423058
126 0.922160664708927 4 13 "GO:0048367" "shoot system development" 0.9807882307247
-828 0.690645580382667 5 5 "GO:0048368" "lateral mesoderm development" 0.92566654252598
2720 0.0980237957827509 2 8 "GO:0048382" "mesendoderm development" 0.502312254197596
-1109 0.499866685880178 3 8 "GO:0048384" "retinoic acid receptor signaling pathway" 0.873623718945326
224 0.17284078417541 2 848 "GO:0048468" "cell development" 0.627252050524451
106 0.825930755105301 2 94 "GO:0048469" "cell maturation" 0.960943467253673
627 0.274039271248249 2 66 "GO:0048477;GO:0007292" "female gamete generation" 0.73368515857478
-2604 0.170020718820123 -1 6 "GO:0048478" "obsolete replication fork protection" 0.625168653680069
1371 0.211142709089966 4 18 "GO:0048483" "autonomic nervous system development" 0.675465413697901
-67 0.958298917439289 2 13 "GO:0048485" "sympathetic nervous system development" 0.989487431444552
-956 0.335025696462344 3 22 "GO:0048488;GO:0140238" "synaptic vesicle endocytosis" 0.784094223738047
366 0.619108535394864 3 40 "GO:0048489;GO:0097479" "synaptic vesicle localization" 0.906278521310336
-265 0.849930688607626 3 11 "GO:0048490;GO:0099517;GO:0099514" "synaptic vesicle transport along microtubule" 0.964094082911129
1542 0.120064409255959 3 22 "GO:0048496;GO:0071908;GO:0071909;GO:0072189" "determination of intestine left/right asymmetry" 0.546523766416945
-832 0.552883299823866 2 11 "GO:0048499" "synaptic vesicle membrane organization" 0.889824032992039
659 0.0622972174131519 1 175 "GO:0048511" "rhythmic process" 0.398934604306225
1310 0.196922589077916 2 21 "GO:0048512;GO:0007622" "rhythmic behavior" 0.660415362868654
648 0.0901047170473775 4 149 "GO:0048514" "blood vessel morphogenesis" 0.483715486791466
266 0.888748075562977 2 6 "GO:0048515" "spermatid differentiation" 0.974006672263996
956 0.268654539130899 2 29 "GO:0048520" "positive regulation of behavior" 0.729142925966764
1266 0.504641496542813 2 6 "GO:0048521;GO:2000252" "negative regulation of behavior" 0.874205654011157
-446 0.539770190924773 2 41 "GO:0048524" "positive regulation of viral process" 0.886924631900298
1384 0.0511705819550158 4 43 "GO:0048525" "negative regulation of viral process" 0.363814341945815
343 0.845118145537878 3 7 "GO:0048528;GO:0090696" "post-embryonic plant organ development" 0.963964672308524
1781 0.0131407464284199 2 42 "GO:0048532" "anatomical structure arrangement" 0.166260307652304
-581 0.314765736809376 2 65 "GO:0048534" "hematopoietic or lymphoid organ development" 0.765232312595872
-428 0.6590877485748 5 23 "GO:0048536" "spleen development" 0.919659076324188
-1222 0.157078685271802 2 29 "GO:0048538" "thymus development" 0.606405911473103
-2677 0.12770834746206 3 7 "GO:0048539" "bone marrow development" 0.561481932591059
3058 0.0818264106975711 2 7 "GO:0048542" "lymph gland development" 0.460594164159129
725 0.0527062338568693 4 156 "GO:0048545" "response to steroid hormone" 0.370007066684983
1208 0.284186856511214 4 17 "GO:0048546" "digestive tract morphogenesis" 0.74275503765161
-900 0.438827945840798 2 16 "GO:0048548" "regulation of pinocytosis" 0.847577721555597
-2164 0.122708936589073 2 11 "GO:0048549" "positive regulation of pinocytosis" 0.551832409706393
461 0.683025373855641 2 17 "GO:0048557" "embryonic digestive tract morphogenesis" 0.923459662980297
170 0.665096887123453 2 142 "GO:0048562" "embryonic organ morphogenesis" 0.921697559065087
216 0.752503261986948 2 46 "GO:0048565" "digestive tract development" 0.938318126547848
942 0.650396649067844 2 5 "GO:0048566" "embryonic digestive tract development" 0.916879753193388
196 0.61601491578475 4 143 "GO:0048568" "embryonic organ development" 0.905583209612727
1450 0.409281399157154 2 7 "GO:0048570" "notochord morphogenesis" 0.833562958430811
1942 0.0619219537957467 2 20 "GO:0048580" "regulation of post-embryonic development" 0.3985196725791
2997 0.114395289434414 2 6 "GO:0048581" "negative regulation of post-embryonic development" 0.535401231260199
689 7.9589863047716e-09 2 1695 "GO:0048584" "positive regulation of response to stimulus" 2.46153759770353e-06
1538 0.000724571220051324 3 105 "GO:0048588;GO:0016049" "cell growth" 0.0253691068051932
681 0.00346929891117852 2 408 "GO:0048589;GO:0040007" "growth" 0.0701508152795227
178 0.7272423624368 3 83 "GO:0048592" "eye morphogenesis" 0.931514251435428
1637 0.124912610602265 2 19 "GO:0048593" "camera-type eye morphogenesis" 0.557107983928298
186 0.826745182033288 4 30 "GO:0048596;GO:0048048" "embryonic eye morphogenesis" 0.960943467253673
453 0.00865818945784518 3 762 "GO:0048598" "embryonic morphogenesis" 0.129919516743461
-87 0.955382462232695 2 9 "GO:0048599" "oocyte development" 0.988687777621198
484 0.158055501625197 2 186 "GO:0048608" "reproductive structure development" 0.606405911473103
839 3.36580621126299e-05 2 546 "GO:0048609" "multicellular organismal reproductive process" 0.0025320869159596
875 0.644833527954493 4 6 "GO:0048617" "embryonic foregut morphogenesis" 0.915528755450819
4283 0.0148126728816246 2 7 "GO:0048631" "regulation of skeletal muscle tissue growth" 0.176957403287563
-54 0.962068764681329 4 17 "GO:0048634" "regulation of muscle organ development" 0.990293446687207
-195 0.894458543272835 2 10 "GO:0048635" "negative regulation of muscle organ development" 0.975547101126998
314 0.229194926995788 2 323 "GO:0048638" "regulation of developmental growth" 0.696825996883445
404 0.301379795066045 2 143 "GO:0048639" "positive regulation of developmental growth" 0.755268368523301
858 0.0698764272046395 2 97 "GO:0048640" "negative regulation of developmental growth" 0.423981519370633
1357 0.192012482684335 2 20 "GO:0048641" "regulation of skeletal muscle tissue development" 0.654182063098955
633 0.700411160691552 2 8 "GO:0048642" "negative regulation of skeletal muscle tissue development" 0.928417426121942
2677 0.056219760857868 6 11 "GO:0048643;GO:1901863" "positive regulation of muscle tissue development" 0.383632494063329
-238 0.878003193277896 2 9 "GO:0048644" "muscle organ morphogenesis" 0.97234240399685
-476 0.655685001101898 2 19 "GO:0048645" "animal organ formation" 0.918913802563526
509 0.00145557627799673 2 896 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.0404383917996037
969 0.0259262235675389 5 115 "GO:0048660" "regulation of smooth muscle cell proliferation" 0.254556363002276
1579 0.00294121307111213 3 77 "GO:0048661" "positive regulation of smooth muscle cell proliferation" 0.062975896795697
-529 0.513881128278759 2 33 "GO:0048662" "negative regulation of smooth muscle cell proliferation" 0.878148766521504
383 0.548802879556536 2 53 "GO:0048663" "neuron fate commitment" 0.889280326462547
769 0.381864725133932 4 28 "GO:0048664" "neuron fate determination" 0.822375599543752
1135 0.109907201756875 3 43 "GO:0048665" "neuron fate specification" 0.52974849317501
649 0.0275389947189642 2 253 "GO:0048666" "neuron development" 0.263418528523151
1193 0.208849660330329 4 24 "GO:0048667" "cell morphogenesis involved in neuron differentiation" 0.67322875452168
-1985 0.25858829527568 3 7 "GO:0048668" "collateral sprouting" 0.724406676864743
2570 0.0668185110016164 2 11 "GO:0048670" "regulation of collateral sprouting" 0.41456110787721
3858 0.0281420873287691 6 7 "GO:0048671" "negative regulation of collateral sprouting" 0.266440476461322
1481 0.0763767478468423 2 31 "GO:0048675" "axon extension" 0.448039362764353
250 0.724226534607509 4 43 "GO:0048678" "response to axon injury" 0.931514251435428
1118 0.110962239639847 5 44 "GO:0048679;GO:0070570" "regulation of neuron projection regeneration" 0.531149430846972
38 0.976619143885402 3 13 "GO:0048680;GO:0070572" "positive regulation of neuron projection regeneration" 0.993614223776052
2879 0.00564314187830909 2 20 "GO:0048681;GO:0070571" "negative regulation of neuron projection regeneration" 0.0979246987517391
1808 0.384641218627683 2 5 "GO:0048682" "sprouting of injured axon" 0.822919342909087
-1584 0.446237418644365 5 5 "GO:0048687" "positive regulation of sprouting of injured axon" 0.847613553034544
1217 0.364604746394415 2 12 "GO:0048690;GO:0048686" "regulation of sprouting of injured axon" 0.807818479333997
3217 0.0671446850003654 7 7 "GO:0048692;GO:0048688" "negative regulation of axon extension involved in regeneration" 0.414631208586306
1564 0.00438808019658419 5 72 "GO:0048699" "generation of neurons" 0.0819746391086718
411 0.623218709384084 2 31 "GO:0048701" "embryonic cranial skeleton morphogenesis" 0.907034827364574
2838 0.106270889534622 2 7 "GO:0048702" "embryonic neurocranium morphogenesis" 0.523169343902504
-1960 0.023278636505895 4 29 "GO:0048703" "embryonic viscerocranium morphogenesis" 0.238750494249991
-238 0.704409160593817 3 55 "GO:0048704" "embryonic skeletal system morphogenesis" 0.928417426121942
242 0.559075729477298 2 127 "GO:0048705" "skeletal system morphogenesis" 0.891079856160361
-1115 0.230837244230591 2 25 "GO:0048706" "embryonic skeletal system development" 0.697398061735272
703 0.600540648454056 4 12 "GO:0048708" "astrocyte differentiation" 0.903415518740102
583 0.539543915747434 4 24 "GO:0048709" "oligodendrocyte differentiation" 0.886924631900298
87 0.923757906407098 2 26 "GO:0048710" "regulation of astrocyte differentiation" 0.9807882307247
-529 0.681929911645599 4 13 "GO:0048711" "positive regulation of astrocyte differentiation" 0.923459662980297
789 0.573513923611741 6 11 "GO:0048712" "negative regulation of astrocyte differentiation" 0.892670401614092
192 0.827143036255873 2 28 "GO:0048713" "regulation of oligodendrocyte differentiation" 0.960943467253673
529 0.705701687844661 4 11 "GO:0048714" "positive regulation of oligodendrocyte differentiation" 0.928417426121942
-49 0.969526984089656 6 13 "GO:0048715" "negative regulation of oligodendrocyte differentiation" 0.991820232065401
261 0.151305862182002 3 683 "GO:0048729;GO:0002009" "tissue morphogenesis" 0.596895957347317
1342 0.445109699819377 2 7 "GO:0048730" "epidermis morphogenesis" 0.847613553034544
423 0.00457404645350157 2 1040 "GO:0048731" "system development" 0.0843169424061034
758 0.00553297950627108 4 295 "GO:0048732" "gland development" 0.0968619399729909
-406 0.845358183445628 2 5 "GO:0048733" "sebaceous gland development" 0.963964672308524
-238 0.848122680971286 3 14 "GO:0048741;GO:0014904" "myotube cell development" 0.963964672308524
-438 0.706645144867052 3 16 "GO:0048745" "smooth muscle tissue development" 0.928417426121942
-1365 0.240470421724772 2 16 "GO:0048749" "compound eye development" 0.706632726735073
-1091 0.565489594167497 2 6 "GO:0048752" "semicircular canal morphogenesis" 0.891878646968954
-276 0.520614315055608 3 118 "GO:0048754" "branching morphogenesis of an epithelial tube" 0.88015920163034
430 0.509636057728433 2 51 "GO:0048771" "tissue remodeling" 0.876364144268267
-271 0.877581222234461 2 7 "GO:0048790;GO:1990709" "presynaptic active zone organization" 0.97234240399685
-246 0.86077618532811 2 11 "GO:0048791" "calcium ion-regulated exocytosis of neurotransmitter" 0.967295381909938
658 0.342844062939251 3 45 "GO:0048793" "pronephros development" 0.792613329893194
267 0.787804969626336 3 22 "GO:0048806" "genitalia development" 0.950522380994758
467 0.107199783406772 2 261 "GO:0048812;GO:0120039;GO:0048858" "cell projection morphogenesis" 0.525720089181747
1179 0.0254952394319289 3 78 "GO:0048813" "dendrite morphogenesis" 0.252244864899809
1501 0.00991666111909466 2 64 "GO:0048814" "regulation of dendrite morphogenesis" 0.139803268040182
1183 0.533213679640753 5 6 "GO:0048819;GO:0051798" "positive regulation of hair follicle development" 0.885340389949613
539 0.776651022123147 2 6 "GO:0048820" "hair follicle maturation" 0.946753913468566
-1276 0.272488639853459 4 16 "GO:0048821" "erythrocyte development" 0.73368515857478
1356 0.356465882223892 2 10 "GO:0048827" "phyllome development" 0.801539010539881
667 0.279240754034524 3 57 "GO:0048839" "inner ear development" 0.738495618864701
763 0.553927408433714 6 13 "GO:0048841" "regulation of axon extension involved in axon guidance" 0.890474699032771
336 0.599709875948035 5 53 "GO:0048844" "artery morphogenesis" 0.903283003604226
-640 0.54853737689252 2 19 "GO:0048845" "venous blood vessel morphogenesis" 0.889280326462547
185 0.895258605645654 2 11 "GO:0048846;GO:1902284" "axon extension involved in axon guidance" 0.975547101126998
1607 0.328363894463035 2 8 "GO:0048853" "forebrain morphogenesis" 0.777873106585411
289 0.765961450658198 2 23 "GO:0048854" "brain morphogenesis" 0.944137087429464
2657 0.018485388111174 2 17 "GO:0048857" "neural nucleus development" 0.205696320654103
131 0.879076238443335 3 29 "GO:0048859" "formation of anatomical boundary" 0.97234240399685
685 0.175495648661915 4 85 "GO:0048863" "stem cell differentiation" 0.631447554831813
996 1.02787720855843e-08 2 749 "GO:0048870;GO:0016477" "cell motility" 3.0116802210762e-06
374 0.216783191848683 2 239 "GO:0048871" "multicellular organismal-level homeostasis" 0.68094731112903
400 0.345141492185311 3 121 "GO:0048872" "homeostasis of number of cells" 0.795729462209857
744 0.397676252157151 2 28 "GO:0048873" "homeostasis of number of cells within a tissue" 0.829162432868487
630 0.00116525270294763 2 597 "GO:0048878" "chemical homeostasis" 0.0350646583638349
1222 0.486983476168829 3 7 "GO:0048884" "neuromast development" 0.869865906548977
-975 0.40167312429106 2 16 "GO:0048916;GO:0048882" "lateral line development" 0.830430479290236
-1207 0.524992039220298 4 6 "GO:0048920;GO:0048883" "neuromast primordium migration" 0.882803400189375
-2262 0.0920377286172766 5 12 "GO:0048935" "peripheral nervous system neuron development" 0.488655966862973
288 0.798428799488303 3 17 "GO:0050427;GO:0034035" "purine ribonucleoside bisphosphate metabolic process" 0.952940375561023
1664 0.00994469088268587 2 52 "GO:0050433" "regulation of catecholamine secretion" 0.139803268040182
-749 0.610524426127999 2 10 "GO:0050434;GO:0046782" "regulation of viral transcription" 0.905583209612727
31 0.982295653879561 2 11 "GO:0050435" "amyloid-beta metabolic process" 0.995086924898546
6104 0.00332927872209038 2 5 "GO:0050650" "chondroitin sulfate proteoglycan biosynthetic process" 0.0686447949847302
4366 0.00790726494557465 2 8 "GO:0050654" "chondroitin sulfate proteoglycan metabolic process" 0.12434955918648
22 0.963526522202668 6 91 "GO:0050658;GO:0050657;GO:0051236" "establishment of RNA localization" 0.990293446687207
-914 0.514670373602234 2 11 "GO:0050665;GO:1903409" "reactive oxygen species biosynthetic process" 0.878347630240232
1822 0.117179323532565 2 16 "GO:0050667" "homocysteine metabolic process" 0.540009468579078
190 0.746240724498057 6 63 "GO:0050670;GO:0032944;GO:0070663" "regulation of leukocyte proliferation" 0.936712990593164
-329 0.708578905378495 7 28 "GO:0050671;GO:0032946;GO:0070665" "positive regulation of leukocyte proliferation" 0.928417426121942
878 0.112295419304066 2 71 "GO:0050673" "epithelial cell proliferation" 0.533403241694314
862 0.00152644454449812 5 298 "GO:0050678" "regulation of epithelial cell proliferation" 0.0409689665380023
443 0.263086203217584 3 139 "GO:0050679" "positive regulation of epithelial cell proliferation" 0.724691189169862
1553 0.000223280645096705 2 123 "GO:0050680" "negative regulation of epithelial cell proliferation" 0.0107155461314945
-716 0.450798266592686 2 24 "GO:0050685" "positive regulation of mRNA processing" 0.849874885900516
-1174 0.345024406727786 6 14 "GO:0050687" "negative regulation of defense response to virus" 0.795729462209857
1421 0.0235854705820113 2 55 "GO:0050688" "regulation of defense response to virus" 0.239795476375831
2221 0.0220168198120078 3 23 "GO:0050691;GO:0002230" "regulation of defense response to virus by host" 0.232985969544326
819 0.0252839898151618 5 163 "GO:0050708" "regulation of protein secretion" 0.251986086820558
887 0.288276209357807 3 31 "GO:0050709" "negative regulation of protein secretion" 0.745811254012183
1193 0.0163405597841234 3 88 "GO:0050714" "positive regulation of protein secretion" 0.191109025878603
1450 1.62341185618647e-07 2 287 "GO:0050727" "regulation of inflammatory response" 3.28249526369314e-05
1854 7.54390735513571e-06 3 127 "GO:0050728" "negative regulation of inflammatory response" 0.000804853468410897
-136 0.829590491339542 3 54 "GO:0050729" "positive regulation of inflammatory response" 0.961285273820246
73 0.872635598920152 3 105 "GO:0050730" "regulation of peptidyl-tyrosine phosphorylation" 0.971304687758601
495 0.384249285352207 2 67 "GO:0050731" "positive regulation of peptidyl-tyrosine phosphorylation" 0.822919342909087
-719 0.360428081588417 2 35 "GO:0050732" "negative regulation of peptidyl-tyrosine phosphorylation" 0.805824550282216
844 0.630995554366485 5 7 "GO:0050746" "regulation of lipoprotein metabolic process" 0.909646541251109
-126 0.836989405330251 2 58 "GO:0050764" "regulation of phagocytosis" 0.963964672308524
-623 0.486452434855432 3 27 "GO:0050765" "negative regulation of phagocytosis" 0.869865906548977
474 0.576471289769726 2 30 "GO:0050766" "positive regulation of phagocytosis" 0.893581027452059
601 0.0100778542109077 3 406 "GO:0050767;GO:0051960" "regulation of nervous system development" 0.140393843892805
746 0.0435163930558171 2 160 "GO:0050768;GO:0051961" "negative regulation of nervous system development" 0.33787371073489
866 0.00919412006736472 4 198 "GO:0050769;GO:0051962" "positive regulation of nervous system development" 0.134355097447188
893 0.0135439511854506 3 167 "GO:0050770" "regulation of axonogenesis" 0.167503398145988
2062 0.00239495377494859 4 47 "GO:0050771" "negative regulation of axonogenesis" 0.0552625644265698
-176 0.825589318181916 3 34 "GO:0050772" "positive regulation of axonogenesis" 0.960943467253673
1606 0.0012300352444387 5 88 "GO:0050773" "regulation of dendrite development" 0.0356646156551575
392 0.850408329063594 3 5 "GO:0050774" "negative regulation of dendrite morphogenesis" 0.964094082911129
1562 0.0277924223133698 3 43 "GO:0050775;GO:0010770" "positive regulation of cell morphogenesis" 0.264132520279752
982 1.80129513103069e-07 2 635 "GO:0050776" "regulation of immune response" 3.45786551532684e-05
972 0.0260722773093927 2 114 "GO:0050777" "negative regulation of immune response" 0.254639241721735
1010 1.27058372275836e-05 2 414 "GO:0050778" "positive regulation of immune response" 0.00115956386632718
101 0.404832047784625 2 1637 "GO:0050790" "regulation of catalytic activity" 0.830490838648284
1385 0.010558663727204 4 74 "GO:0050795" "regulation of behavior" 0.143366051144743
803 0.0542905766253121 4 125 "GO:0050796;GO:0090276;GO:0002791;GO:0090087" "regulation of peptide secretion" 0.377322896470802
222 0.38429328255861 3 338 "GO:0050801" "monoatomic ion homeostasis" 0.822919342909087
-350 0.786259267167405 3 13 "GO:0050803" "regulation of synapse structure or activity" 0.950177952314043
958 2.03620114164271e-05 4 439 "GO:0050804;GO:0099177" "regulation of trans-synaptic signaling" 0.0017018017003875
-56 0.934545991284849 2 46 "GO:0050805" "negative regulation of synaptic transmission" 0.982732687146109
1316 0.00191585801927376 5 121 "GO:0050806" "positive regulation of synaptic transmission" 0.0482605501959141
578 0.0621315884226922 5 228 "GO:0050807" "regulation of synapse organization" 0.398934604306225
1204 0.00119296145894289 3 158 "GO:0050808" "synapse organization" 0.035325619371995
243 0.54875100740352 4 133 "GO:0050821" "protein stabilization" 0.889280326462547
310 0.615070725962388 2 57 "GO:0050829" "defense response to Gram-negative bacterium" 0.905583209612727
778 0.148043249098485 4 75 "GO:0050830" "defense response to Gram-positive bacterium" 0.592492284494081
806 0.386299005852729 2 25 "GO:0050832" "defense response to fungus" 0.824126108383845
840 0.609472144677429 4 8 "GO:0050847" "progesterone receptor signaling pathway" 0.90542728023266
719 0.382029535692071 2 32 "GO:0050848" "regulation of calcium-mediated signaling" 0.822412384067192
-1257 0.417504710670317 2 9 "GO:0050850" "positive regulation of calcium-mediated signaling" 0.83616571779009
759 0.273839459749013 2 45 "GO:0050851" "antigen receptor-mediated signaling pathway" 0.73368515857478
526 0.516422297195513 3 33 "GO:0050852" "T cell receptor signaling pathway" 0.878643926799334
1891 0.222474584064013 4 9 "GO:0050853" "B cell receptor signaling pathway" 0.686534603935892
1981 0.0369876085370177 3 24 "GO:0050856;GO:0050854" "regulation of antigen receptor-mediated signaling pathway" 0.310573177564974
932 0.595874074628516 3 7 "GO:0050857" "positive regulation of antigen receptor-mediated signaling pathway" 0.902433131275181
2376 0.0767406233962488 3 12 "GO:0050860;GO:0050858" "negative regulation of antigen receptor-mediated signaling pathway" 0.449227182383719
996 0.63187085811118 2 5 "GO:0050862" "positive regulation of T cell receptor signaling pathway" 0.909646541251109
717 0.0775632670936827 3 132 "GO:0050863;GO:1903037" "regulation of T cell activation" 0.451668104508924
-97 0.898009601633401 2 38 "GO:0050864" "regulation of B cell activation" 0.975547101126998
1147 0.0367794049632067 2 72 "GO:0050866;GO:0002695" "negative regulation of cell activation" 0.310318820586936
1252 0.371845040749645 3 11 "GO:0050869" "negative regulation of B cell activation" 0.813147420486693
-836 0.410048283826815 2 21 "GO:0050871" "positive regulation of B cell activation" 0.833562958430811
1291 0.462558610709156 2 7 "GO:0050872" "white fat cell differentiation" 0.857782740112549
-1931 0.240059686388506 2 8 "GO:0050873" "brown fat cell differentiation" 0.706632726735073
1056 1.55742872880139e-10 3 837 "GO:0050877" "nervous system process" 1.6453600471218e-07
1141 0.00360189774443111 3 142 "GO:0050878" "regulation of body fluid levels" 0.0721286501555683
1993 0.175377281965296 3 10 "GO:0050881;GO:0050879" "musculoskeletal movement" 0.631447554831813
1504 0.392142502773161 4 7 "GO:0050882" "voluntary musculoskeletal movement" 0.826727497388394
-305 0.813329204833827 3 13 "GO:0050884" "neuromuscular process controlling posture" 0.957725116056572
199 0.818099672229389 3 29 "GO:0050885" "neuromuscular process controlling balance" 0.96002547961657
-2 0.99856173856244 4 16 "GO:0050892" "intestinal absorption" 0.999129818603741
1775 0.000381225769284871 3 87 "GO:0050900" "leukocyte migration" 0.0157206211674732
-518 0.256974737128345 2 104 "GO:0050905" "neuromuscular process" 0.724406676864743
