"","slim_term","slim_cat","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","genes"
"92","ligase activity","GO:0016874","GO:0003963",0.0184349274880394,0.999914663651217,1,2,"RNA-3'-phosphate cyclase activity","MF","Pver_g15241, Pver_g16339"
"93","ligase activity","GO:0016874","GO:0004825",0.0387126485344073,0.999393992860937,1,5,"methionine-tRNA ligase activity","MF","Pver_g12577, Pver_g14740, Pver_g16458, Pver_g23926, Pver_g25471"
"94","lipid metabolic process","GO:0006629","GO:0019216",0.0296277225682436,0.997569801207098,2,31,"regulation of lipid metabolic process","BP","Pver_g36, Pver_g2753, Pver_g2776, Pver_g3389, Pver_g3883, Pver_g5884, Pver_g7075, Pver_g7529, Pver_g9237, Pver_g9329, Pver_g10460, Pver_g10617, Pver_g11435, Pver_g11771, Pver_g11781, Pver_g11829, Pver_g12004, Pver_g12111, Pver_g12218, Pver_g13618, Pver_g13629, Pver_g14173, Pver_g14243, Pver_g15701, Pver_g17154, Pver_g18239, Pver_g19689, Pver_g20148, Pver_g23025, Pver_g26197, Pver_g26338"
"95","lipid metabolic process","GO:0006629","GO:0035965",0.0430289640330843,0.999249985704346,1,5,"cardiolipin acyl-chain remodeling","BP","Pver_g10149, Pver_g13207, Pver_g14589, Pver_g22809, Pver_novel_744_5de57afd"
"96","locomotion","GO:0040011","GO:0010762",0.0363546891470575,0.999499147070491,1,4,"regulation of fibroblast migration","BP","Pver_g4609, Pver_g13790, Pver_g15255, Pver_g17445"
"97","locomotion","GO:0040011","GO:0035701",0.0273551155029506,0.999748709885573,1,3,"hematopoietic stem cell migration","BP","Pver_g3416, Pver_g6262, Pver_g6266"
"98","locomotion","GO:0040011","GO:0043326",0.0184416897021245,0.99991460074014,1,2,"chemotaxis to folate","BP","Pver_g7570, Pver_g18322"
"99","locomotion","GO:0040011","GO:0061122",0.00926354440817619,1,1,1,"positive regulation of positive chemotaxis to cAMP","BP","Pver_g7570"
"100","lyase activity","GO:0016829","GO:0003839",0.0401171756375636,0.999322022133281,1,6,"gamma-glutamylcyclotransferase activity","MF","Pver_g2049, Pver_g10665, Pver_g11755, Pver_g12098, Pver_g14756, Pver_novel_466_5de57afd"
"101","lyase activity","GO:0016829","GO:0004089",0.00921796836592049,0.999608518141139,2,17,"carbonate dehydratase activity","MF","Pver_g1323, Pver_g1324, Pver_g1325, Pver_g5371, Pver_g6302, Pver_g6748, Pver_g7331, Pver_g8578, Pver_g8579, Pver_g14125, Pver_g14126, Pver_g14127, Pver_g17210, Pver_g18337, Pver_g25586, Pver_g26051, Pver_novel_548_5de57afd"
"102","lyase activity","GO:0016829","GO:0009034",0.0200441962018557,0.999865527721024,1,3,"tryptophanase activity","MF","Pver_g11125, Pver_g11126, Pver_g25099"
"103","lyase activity","GO:0016829","GO:0061928",0.015252688380098,0.999941676887977,1,2,"glutathione specific gamma-glutamylcyclotransferase activity","MF","Pver_g2049, Pver_g11755"
"104","nervous system process","GO:0050877","GO:0007606",0.0394101274155134,0.999345895600133,1,6,"sensory perception of chemical stimulus","BP","Pver_g2896, Pver_g6782, Pver_g7708, Pver_g12923, Pver_novel_374_5de57afd, Pver_novel_807_5de57afd"
"105","nervous system process","GO:0050877","GO:0008306",0.0481112630322984,0.994777349891721,2,49,"associative learning","BP","Pver_g659, Pver_g913, Pver_g1821, Pver_g2894, Pver_g3271, Pver_g4103, Pver_g4104, Pver_g4519, Pver_g4810, Pver_g5390, Pver_g7332, Pver_g7783, Pver_g8165, Pver_g8893, Pver_g9669, Pver_g10620, Pver_g10623, Pver_g10911, Pver_g12315, Pver_g12509, Pver_g12739, Pver_g13365, Pver_g14873, Pver_g14942, Pver_g15318, Pver_g16895, Pver_g16896, Pver_g17394, Pver_g19335, Pver_g20708, Pver_g20838, Pver_g20855, Pver_g20880, Pver_g20978, Pver_g21168, Pver_g21655, Pver_g21835, Pver_g22822, Pver_g23757, Pver_g25724, Pver_g26307, Pver_g26380, Pver_novel_105_5de57afd, Pver_novel_174_5de57afd, Pver_novel_249_5de57afd, Pver_novel_441_5de57afd, Pver_novel_520_5de57afd, Pver_novel_554_5de57afd, Pver_novel_705_5de57afd"
"106","nervous system process","GO:0050877","GO:0019233",0.0164775742472518,0.99796981267756,3,63,"sensory perception of pain","BP","Pver_g104, Pver_g106, Pver_g278, Pver_g503, Pver_g562, Pver_g885, Pver_g901, Pver_g902, Pver_g903, Pver_g904, Pver_g934, Pver_g2352, Pver_g2627, Pver_g2816, Pver_g3099, Pver_g4616, Pver_g4724, Pver_g4760, Pver_g4885, Pver_g5470, Pver_g6159, Pver_g6160, Pver_g6161, Pver_g6164, Pver_g6165, Pver_g6166, Pver_g6168, Pver_g6170, Pver_g6171, Pver_g7333, Pver_g8557, Pver_g8565, Pver_g8933, Pver_g9427, Pver_g9428, Pver_g9487, Pver_g9566, Pver_g9784, Pver_g10629, Pver_g10911, Pver_g10987, Pver_g11260, Pver_g12231, Pver_g13047, Pver_g13173, Pver_g14506, Pver_g14780, Pver_g15318, Pver_g15481, Pver_g15922, Pver_g16676, Pver_g16759, Pver_g16760, Pver_g16952, Pver_g17388, Pver_g17971, Pver_g17972, Pver_g19607, Pver_g20257, Pver_g21034, Pver_g25670, Pver_g25941, Pver_g26375"
"107","nervous system process","GO:0050877","GO:0050890",0.0424546875139522,0.995737064442609,2,37,"cognition","BP","Pver_g481, Pver_g2745, Pver_g4261, Pver_g4263, Pver_g4295, Pver_g5613, Pver_g5697, Pver_g5759, Pver_g6248, Pver_g6693, Pver_g6829, Pver_g7332, Pver_g8055, Pver_g8893, Pver_g8933, Pver_g8935, Pver_g9403, Pver_g10364, Pver_g10525, Pver_g10619, Pver_g10620, Pver_g10621, Pver_g10622, Pver_g10623, Pver_g10624, Pver_g11896, Pver_g12509, Pver_g12517, Pver_g13365, Pver_g13366, Pver_g14942, Pver_g17738, Pver_g17826, Pver_g19516, Pver_g23237, Pver_g26033, Pver_novel_520_5de57afd"
"108","organelle","GO:0043226","GO:0042622",0.044923361952737,0.99918184889706,1,5,"photoreceptor outer segment membrane","CC","Pver_g2643, Pver_g13943, Pver_g13944, Pver_g15660, Pver_g23101"
"109","organelle","GO:0043226","GO:0097224",0.0271516266929608,0.999752457517628,1,3,"sperm connecting piece","CC","Pver_g15765, Pver_g15844, Pver_g17502"
"110","organelle","GO:0043226","GO:0097381",0.0365449096440235,0.99949385069752,1,4,"photoreceptor disc membrane","CC","Pver_g2643, Pver_g13943, Pver_g13944, Pver_g15708"
"111","oxidoreductase activity","GO:0016491","GO:0003865",0.029115251243812,0.999679754800516,1,4,"3-oxo-5-alpha-steroid 4-dehydrogenase activity","MF","Pver_g2055, Pver_g11671, Pver_g12837, Pver_g13043"
"112","oxidoreductase activity","GO:0016491","GO:0004350",0.0092635444081762,1,1,1,"glutamate-5-semialdehyde dehydrogenase activity","MF","Pver_g26149"
"113","oxidoreductase activity","GO:0016491","GO:0004601",0.0102978957155182,0.998938112794029,3,55,"peroxidase activity","MF","Pver_g232, Pver_g233, Pver_g234, Pver_g235, Pver_g237_g236, Pver_g238, Pver_g239, Pver_g1690, Pver_g1760, Pver_g1761, Pver_g3301, Pver_g3341, Pver_g3343, Pver_g4697, Pver_g5097, Pver_g5098, Pver_g5376, Pver_g5673, Pver_g5973, Pver_g6221, Pver_g6436, Pver_g8397, Pver_g8400, Pver_g8684, Pver_g9080, Pver_g9081, Pver_g9162, Pver_g9164, Pver_g10252, Pver_g10296, Pver_g11498, Pver_g11499, Pver_g11747, Pver_g11878, Pver_g12016, Pver_g13704, Pver_g13791, Pver_g13794, Pver_g14865, Pver_g15566, Pver_g16020, Pver_g16673, Pver_g17157, Pver_g19090, Pver_g19091, Pver_g19452, Pver_g21085, Pver_g21557, Pver_g21911, Pver_g23651, Pver_g23652, Pver_g24052, Pver_g24383, Pver_g24820, Pver_g25063"
"114","oxidoreductase activity","GO:0016491","GO:0004657",0.0256221303767633,0.999779714424925,1,3,"proline dehydrogenase activity","MF","Pver_g8101, Pver_g15293, Pver_g23871"
"115","oxidoreductase activity","GO:0016491","GO:0008470",0.024167716703411,0.999804142798554,1,3,"isovaleryl-CoA dehydrogenase activity","MF","Pver_g15000, Pver_g24733, Pver_g26142"
"116","oxidoreductase activity","GO:0016491","GO:0016716",0.0269257765297428,0.999756583605098,1,3,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","Pver_g2377, Pver_g12312, Pver_g15709"
"117","oxidoreductase activity","GO:0016491","GO:0033743",0.0242379479178391,0.999802996535814,1,3,"peptide-methionine (R)-S-oxide reductase activity","MF","Pver_g5518, Pver_g6370, Pver_g24018"
"118","oxidoreductase activity","GO:0016491","GO:0070224",8.01108075969757e-05,1,2,2,"sulfide:quinone oxidoreductase activity","MF","Pver_g1842, Pver_g26406"
"119","oxidoreductase activity","GO:0016491","GO:0080103",0.00810830234445075,1,1,1,"4-methylthiopropyl glucosinolate S-oxygenase activity","MF","Pver_g18067"
"120","oxidoreductase activity","GO:0016491","GO:0080107",0.00810830234445075,1,1,1,"8-methylthiopropyl glucosinolate S-oxygenase activity","MF","Pver_g18067"
"121","oxidoreductase activity","GO:0016491","GO:0102389",0.00654424192570381,1,1,1,"polyprenol reductase activity","MF","Pver_g13043"
"122","phosphatase activity","GO:0016791","GO:0005001",0.0235351001733114,0.998302021965736,2,28,"transmembrane receptor protein tyrosine phosphatase activity","MF","Pver_g60, Pver_g4327, Pver_g4330, Pver_g6862, Pver_g6863, Pver_g8183, Pver_g8188, Pver_g8348, Pver_g13370, Pver_g13711, Pver_g13712, Pver_g13984, Pver_g14393, Pver_g14776, Pver_g15143, Pver_g17079, Pver_g17881, Pver_g18302, Pver_g18651, Pver_g20126, Pver_g20439, Pver_g20488, Pver_g21478, Pver_g21648, Pver_g23346, Pver_g25577, Pver_g26566, Pver_g26751"
