"","slim_term","slim_cat","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","genes"
"188",NA,NA,"GO:0009786",0.0325364060122416,1,1,1,"regulation of asymmetric cell division","BP",0.0347897425458192,"Pver_gene_g9667"
"189",NA,NA,"GO:0010526",0.0360229046871925,0.997285510208633,2,7,"negative regulation of transposition, RNA-mediated","BP",0.0379288419427595,"Pver_gene_g8675, Pver_gene_g8676, Pver_gene_g10740, Pver_gene_g15305, Pver_gene_g15306, Pver_gene_g16271, Pver_gene_g23455"
"190",NA,NA,"GO:0010649",0.012199309636973,0.999550635948934,2,5,"regulation of cell communication by electrical coupling","BP",0.0140140566130351,"Pver_gene_g1198, Pver_gene_g3645, Pver_gene_g5148, Pver_gene_g5550, Pver_gene_g16024"
"191",NA,NA,"GO:0014822",0.0299036211625357,1,1,1,"detection of wounding","BP",0.0322176616781537,"Pver_gene_g6715"
"192",NA,NA,"GO:0014870",0.0438729019579316,1,1,1,"response to muscle inactivity","BP",0.0443635870583034,"Pver_gene_g12393"
"193",NA,NA,"GO:0015074",4.78524143202753e-50,1,131,855,"DNA integration","BP",3.10673032688076e-49,"Pver_gene_g626, Pver_gene_g719, Pver_gene_g3407, Pver_gene_g3482, Pver_gene_g4888, Pver_gene_g4896, Pver_gene_g5801, Pver_gene_g7140, Pver_gene_g8546, Pver_gene_g9313, Pver_gene_g9897, Pver_gene_g9930, Pver_gene_g10314, Pver_gene_g10528, Pver_gene_g10700, Pver_gene_g12678, Pver_gene_g13258, Pver_gene_g13435, Pver_gene_g14630, Pver_gene_g15730, Pver_gene_g16003, Pver_gene_g16672, Pver_gene_g17614, Pver_gene_g17719, Pver_gene_g18023, Pver_gene_g18208, Pver_gene_g18572, Pver_gene_g18777, Pver_gene_g19058, Pver_gene_g19652, Pver_gene_g19684, Pver_gene_g20182, Pver_gene_g20349, Pver_gene_g20576, Pver_gene_g20602, Pver_gene_g20633, Pver_gene_g21089, Pver_gene_g21234, Pver_gene_g21623, Pver_gene_g21634, Pver_gene_g21876, Pver_gene_g22012, Pver_gene_g22113, Pver_gene_g22171, Pver_gene_g22311, Pver_gene_g22471, Pver_gene_g22474, Pver_gene_g22506, Pver_gene_g22509, Pver_gene_g22548, Pver_gene_g22570, Pver_gene_g22601, Pver_gene_g22653, Pver_gene_g22671, Pver_gene_g22701, Pver_gene_g22832, Pver_gene_g22923, Pver_gene_g23508, Pver_gene_g24467, Pver_gene_g24805, Pver_gene_g25116, Pver_gene_g25162, Pver_gene_g26550, Pver_gene_g26611, Pver_gene_g26671, Pver_gene_g26747, Pver_gene_g96, Pver_gene_g363, Pver_gene_g719, Pver_gene_g1138, Pver_gene_g1326, Pver_gene_g1839, Pver_gene_g2133, Pver_gene_g2185, Pver_gene_g2192, Pver_gene_g2326, Pver_gene_g2332, Pver_gene_g2334, Pver_gene_g2338, Pver_gene_g2340, Pver_gene_g2670, Pver_gene_g2917, Pver_gene_g3139, Pver_gene_g3141, Pver_gene_g3229, Pver_gene_g3234, Pver_gene_g3237, Pver_gene_g3323, Pver_gene_g3393, Pver_gene_g3405, Pver_gene_g3406, Pver_gene_g3407, Pver_gene_g3443, Pver_gene_g3445, Pver_gene_g3576, Pver_gene_g3619, Pver_gene_g3635, Pver_gene_g3900, Pver_gene_g3943, Pver_gene_g4081, Pver_gene_g4220, Pver_gene_g4528, Pver_gene_g4665, Pver_gene_g4898, Pver_gene_g5123, Pver_gene_g5418, Pver_gene_g5517, Pver_gene_g5588, Pver_gene_g5802, Pver_gene_g5967, Pver_gene_g6271, Pver_gene_g6852, Pver_gene_g7064, Pver_gene_g7140, Pver_gene_g7314, Pver_gene_g7315, Pver_gene_g7316, Pver_gene_g7408, Pver_gene_g7541, Pver_gene_g7816, Pver_gene_g7998, Pver_gene_g8198, Pver_gene_g8342, Pver_gene_g8370, Pver_gene_g8436, Pver_gene_g8474, Pver_gene_g8546, Pver_gene_g8551, Pver_gene_g8666, Pver_gene_g8860, Pver_gene_g8865, Pver_gene_g9232, Pver_gene_g9313, Pver_gene_g9407, Pver_gene_g9628, Pver_gene_g9834, Pver_gene_g9897, Pver_gene_g9930, Pver_gene_g9983, Pver_gene_g9987, Pver_gene_g9998, Pver_gene_g10076, Pver_gene_g10267, Pver_gene_g10311, Pver_gene_g10314, Pver_gene_g10392, Pver_gene_g10528, Pver_gene_g10651, Pver_gene_g10652, Pver_gene_g10700, Pver_gene_g11037, Pver_gene_g11050, Pver_gene_g11097, Pver_gene_g11154, Pver_gene_g11244, Pver_gene_g11353, Pver_gene_g11355, Pver_gene_g11364, Pver_gene_g11559, Pver_gene_g11566, Pver_gene_g11759, Pver_gene_g11760, Pver_gene_g11781, Pver_gene_g11823, Pver_gene_g11919, Pver_gene_g11944, Pver_gene_g12192, Pver_gene_g12285, Pver_gene_g12346, Pver_gene_g12539, Pver_gene_g12590, Pver_gene_g12678, Pver_gene_g12946, Pver_gene_g13158, Pver_gene_g13218, Pver_gene_g13240, Pver_gene_g13258, Pver_gene_g13262, Pver_gene_g13356, Pver_gene_g13428, Pver_gene_g13435, Pver_gene_g13494, Pver_gene_g13701, Pver_gene_g13744, Pver_gene_g13765, Pver_gene_g13797, Pver_gene_g13820, Pver_gene_g13912, Pver_gene_g14410, Pver_gene_g14416, Pver_gene_g14425, Pver_gene_g14426, Pver_gene_g14427, Pver_gene_g14443, Pver_gene_g14488, Pver_gene_g14523, Pver_gene_g14533, Pver_gene_g14570, Pver_gene_g14577, Pver_gene_g14578, Pver_gene_g14630, Pver_gene_g14686, Pver_gene_g14749, Pver_gene_g14845, Pver_gene_g14868, Pver_gene_g14966, Pver_gene_g15002, Pver_gene_g15087, Pver_gene_g15236, Pver_gene_g15325, Pver_gene_g15470, Pver_gene_g15536, Pver_gene_g15572, Pver_gene_g15592, Pver_gene_g15714, Pver_gene_g16003, Pver_gene_g16073, Pver_gene_g16093, Pver_gene_g16094, Pver_gene_g16114, Pver_gene_g16115, Pver_gene_g16211, Pver_gene_g16289, Pver_gene_g16316, Pver_gene_g16374, Pver_gene_g16380, Pver_gene_g16703, Pver_gene_g16857, Pver_gene_g16869, Pver_gene_g16987, Pver_gene_g17045, Pver_gene_g17170, Pver_gene_g17181, Pver_gene_g17201, Pver_gene_g17275, Pver_gene_g17521, Pver_gene_g17618, Pver_gene_g17623, Pver_gene_g17668, Pver_gene_g17721, Pver_gene_g17777, Pver_gene_g17828, Pver_gene_g17912, Pver_gene_g17957, Pver_gene_g18017, Pver_gene_g18023, Pver_gene_g18025, Pver_gene_g18033, Pver_gene_g18208, Pver_gene_g18218, Pver_gene_g18223, Pver_gene_g18264, Pver_gene_g18294, Pver_gene_g18312, Pver_gene_g18406, Pver_gene_g18422, Pver_gene_g18572, Pver_gene_g18588, Pver_gene_g18605, Pver_gene_g18653, Pver_gene_g18665, Pver_gene_g18666, Pver_gene_g18723, Pver_gene_g18772, Pver_gene_g18846, Pver_gene_g18913, Pver_gene_g18917, Pver_gene_g18922, Pver_gene_g18990, Pver_gene_g18996, Pver_gene_g18997, Pver_gene_g19007, Pver_gene_g19025, Pver_gene_g19036, Pver_gene_g19058, Pver_gene_g19113, Pver_gene_g19114, Pver_gene_g19200, Pver_gene_g19313, Pver_gene_g19320, Pver_gene_g19385, Pver_gene_g19395, Pver_gene_g19465, Pver_gene_g19576, Pver_gene_g19578, Pver_gene_g19584, Pver_gene_g19587, Pver_gene_g19599, Pver_gene_g19628, Pver_gene_g19634, Pver_gene_g19652, Pver_gene_g19654, Pver_gene_g19685, Pver_gene_g19686, Pver_gene_g19691, Pver_gene_g19732, Pver_gene_g19746, Pver_gene_g19771, Pver_gene_g19811, Pver_gene_g19877, Pver_gene_g19888, Pver_gene_g19971, Pver_gene_g20052, Pver_gene_g20182, Pver_gene_g20246, Pver_gene_g20303, Pver_gene_g20318, Pver_gene_g20368, Pver_gene_g20472, Pver_gene_g20586, Pver_gene_g20697, Pver_gene_g20786, Pver_gene_g20811, Pver_gene_g20826, Pver_gene_g20863, Pver_gene_g20872, Pver_gene_g21039, Pver_gene_g21054, Pver_gene_g21075, Pver_gene_g21094, Pver_gene_g21117, Pver_gene_g21134, Pver_gene_g21234, Pver_gene_g21316, Pver_gene_g21559, Pver_gene_g21573, Pver_gene_g21623, Pver_gene_g21625, Pver_gene_g21634, Pver_gene_g21649, Pver_gene_g21692, Pver_gene_g21696, Pver_gene_g21725, Pver_gene_g21751, Pver_gene_g21775, Pver_gene_g21836, Pver_gene_g21841, Pver_gene_g21850, Pver_gene_g21876, Pver_gene_g21899, Pver_gene_g21959, Pver_gene_g21965, Pver_gene_g21993, Pver_gene_g22012, Pver_gene_g22076, Pver_gene_g22101, Pver_gene_g22112, Pver_gene_g22113, Pver_gene_g22124, Pver_gene_g22136, Pver_gene_g22138, Pver_gene_g22244, Pver_gene_g22250, Pver_gene_g22251, Pver_gene_g22264, Pver_gene_g22279, Pver_gene_g22291, Pver_gene_g22311, Pver_gene_g22339, Pver_gene_g22343, Pver_gene_g22363, Pver_gene_g22380, Pver_gene_g22383, Pver_gene_g22401, Pver_gene_g22423, Pver_gene_g22461, Pver_gene_g22468, Pver_gene_g22497, Pver_gene_g22544, Pver_gene_g22548, Pver_gene_g22560, Pver_gene_g22574, Pver_gene_g22592, Pver_gene_g22601, Pver_gene_g22616, Pver_gene_g22648, Pver_gene_g22652, Pver_gene_g22656, Pver_gene_g22684, Pver_gene_g22832, Pver_gene_g22900, Pver_gene_g23218, Pver_gene_g23336, Pver_gene_g23340, Pver_gene_g23348, Pver_gene_g23409, Pver_gene_g23474, Pver_gene_g23508, Pver_gene_g23510, Pver_gene_g23526, Pver_gene_g23596, Pver_gene_g23610, Pver_gene_g23714, Pver_gene_g23752, Pver_gene_g23781, Pver_gene_g23785, Pver_gene_g23935, Pver_gene_g24046, Pver_gene_g24200, Pver_gene_g24349, Pver_gene_g24369, Pver_gene_g24467, Pver_gene_g24805, Pver_gene_g25116, Pver_gene_g25148, Pver_gene_g25162, Pver_gene_g25402, Pver_gene_g25573, Pver_gene_g26028, Pver_gene_g26240, Pver_gene_g26286, Pver_gene_g26387, Pver_gene_g26393, Pver_gene_g26397, Pver_gene_g26439, Pver_gene_g26507, Pver_gene_g26531, Pver_gene_g26550, Pver_gene_g26560, Pver_gene_g26602, Pver_gene_g26603, Pver_gene_g26670, Pver_gene_g26671, Pver_gene_g26732, Pver_gene_g26747, Pver_gene_g26749, Pver_gene_g26772, Pver_gene_g26777, Pver_gene_g26796, Pver_gene_novel_gene_model_gene_695_gene_5de57afd, Pver_gene_g1841, Pver_gene_g1989, Pver_gene_g2185, Pver_gene_g2338, Pver_gene_g3013, Pver_gene_g3138, Pver_gene_g3235, Pver_gene_g3406, Pver_gene_g4156, Pver_gene_g4227, Pver_gene_g4863, Pver_gene_g4896, Pver_gene_g5123, Pver_gene_g5127, Pver_gene_g6470, Pver_gene_g6839, Pver_gene_g7140, Pver_gene_g7540, Pver_gene_g7894, Pver_gene_g7945, Pver_gene_g8211, Pver_gene_g8287, Pver_gene_g8542, Pver_gene_g8737, Pver_gene_g8865, Pver_gene_g9313, Pver_gene_g9628, Pver_gene_g9854, Pver_gene_g9898, Pver_gene_g10076, Pver_gene_g10130, Pver_gene_g10140, Pver_gene_g10267, Pver_gene_g10281, Pver_gene_g10651, Pver_gene_g10652, Pver_gene_g10700, Pver_gene_g10935, Pver_gene_g11037, Pver_gene_g11039, Pver_gene_g11307, Pver_gene_g11928, Pver_gene_g11997, Pver_gene_g11998, Pver_gene_g12532, Pver_gene_g12888, Pver_gene_g13143, Pver_gene_g13158, Pver_gene_g13356, Pver_gene_g13509, Pver_gene_g13701, Pver_gene_g13820, Pver_gene_g13840, Pver_gene_g13912, Pver_gene_g14221, Pver_gene_g14354, Pver_gene_g14444, Pver_gene_g14446, Pver_gene_g14630, Pver_gene_g14657, Pver_gene_g15002, Pver_gene_g15163, Pver_gene_g15955, Pver_gene_g16003, Pver_gene_g16093, Pver_gene_g16094, Pver_gene_g16114, Pver_gene_g16256, Pver_gene_g16289, Pver_gene_g16316, Pver_gene_g16374, Pver_gene_g16379, Pver_gene_g16719, Pver_gene_g17202, Pver_gene_g17590, Pver_gene_g17618, Pver_gene_g17668, Pver_gene_g17704, Pver_gene_g17717, Pver_gene_g18032, Pver_gene_g18033, Pver_gene_g18168, Pver_gene_g18264, Pver_gene_g18449, Pver_gene_g18572, Pver_gene_g18631, Pver_gene_g18653, Pver_gene_g18664, Pver_gene_g18728, Pver_gene_g18989, Pver_gene_g18990, Pver_gene_g18997, Pver_gene_g19007, Pver_gene_g19036, Pver_gene_g19053, Pver_gene_g19057, Pver_gene_g19058, Pver_gene_g19078, Pver_gene_g19259, Pver_gene_g19337, Pver_gene_g19385, Pver_gene_g19466, Pver_gene_g19587, Pver_gene_g19685, Pver_gene_g19760, Pver_gene_g20052, Pver_gene_g20070, Pver_gene_g20123, Pver_gene_g20166, Pver_gene_g20246, Pver_gene_g20304, Pver_gene_g20318, Pver_gene_g20369, Pver_gene_g20576, Pver_gene_g20705, Pver_gene_g21235, Pver_gene_g21329, Pver_gene_g21377, Pver_gene_g21431, Pver_gene_g21438, Pver_gene_g21516, Pver_gene_g21542, Pver_gene_g21573, Pver_gene_g21612, Pver_gene_g21615, Pver_gene_g21649, Pver_gene_g21715, Pver_gene_g21724, Pver_gene_g21751, Pver_gene_g21776, Pver_gene_g21836, Pver_gene_g21864, Pver_gene_g21898, Pver_gene_g21943, Pver_gene_g21952, Pver_gene_g21971, Pver_gene_g22116, Pver_gene_g22124, Pver_gene_g22134, Pver_gene_g22138, Pver_gene_g22161, Pver_gene_g22167, Pver_gene_g22171, Pver_gene_g22202, Pver_gene_g22207, Pver_gene_g22227, Pver_gene_g22243, Pver_gene_g22244, Pver_gene_g22256, Pver_gene_g22262, Pver_gene_g22279, Pver_gene_g22293, Pver_gene_g22317, Pver_gene_g22339, Pver_gene_g22348, Pver_gene_g22362, Pver_gene_g22363, Pver_gene_g22369, Pver_gene_g22373, Pver_gene_g22378, Pver_gene_g22382, Pver_gene_g22401, Pver_gene_g22403, Pver_gene_g22406, Pver_gene_g22412, Pver_gene_g22434, Pver_gene_g22454, Pver_gene_g22461, Pver_gene_g22466, Pver_gene_g22474, Pver_gene_g22486, Pver_gene_g22487, Pver_gene_g22513, Pver_gene_g22544, Pver_gene_g22550, Pver_gene_g22552, Pver_gene_g22570, Pver_gene_g22575, Pver_gene_g22579, Pver_gene_g22580, Pver_gene_g22581, Pver_gene_g22588, Pver_gene_g22592, Pver_gene_g22598, Pver_gene_g22607, Pver_gene_g22608, Pver_gene_g22610, Pver_gene_g22633, Pver_gene_g22636, Pver_gene_g22657, Pver_gene_g22664, Pver_gene_g22670, Pver_gene_g22695, Pver_gene_g22713, Pver_gene_g22715, Pver_gene_g22901, Pver_gene_g23349, Pver_gene_g23474, Pver_gene_g23489, Pver_gene_g23508, Pver_gene_g23519, Pver_gene_g23935, Pver_gene_g24304, Pver_gene_g24771, Pver_gene_g24893, Pver_gene_g25573, Pver_gene_g25878, Pver_gene_g26240, Pver_gene_g26395, Pver_gene_g26507, Pver_gene_g26509, Pver_gene_g26646, Pver_gene_g26670, Pver_gene_novel_gene_model_gene_132_gene_5de57afd, Pver_gene_novel_gene_model_gene_159_gene_5de57afd, Pver_gene_g96, Pver_gene_g780, Pver_gene_g1138, Pver_gene_g1420, Pver_gene_g1434, Pver_gene_g2017, Pver_gene_g2092, Pver_gene_g2332, Pver_gene_g2336, Pver_gene_g2338, Pver_gene_g2670, Pver_gene_g2721, Pver_gene_g2917, Pver_gene_g2940, Pver_gene_g2941, Pver_gene_g2942, Pver_gene_g2943, Pver_gene_g2944, Pver_gene_g2945, Pver_gene_g2946, Pver_gene_g3010, Pver_gene_g3138, Pver_gene_g3140, Pver_gene_g3227, Pver_gene_g3232, Pver_gene_g3234, Pver_gene_g3235, Pver_gene_g3439, Pver_gene_g3456, Pver_gene_g3523, Pver_gene_g3576, Pver_gene_g3634, Pver_gene_g4081, Pver_gene_g4133, Pver_gene_g4171, Pver_gene_g4285, Pver_gene_g4475, Pver_gene_g4863, Pver_gene_g4890, Pver_gene_g5584, Pver_gene_g5587, Pver_gene_g6133, Pver_gene_g6184, Pver_gene_g6470, Pver_gene_g6839, Pver_gene_g6883, Pver_gene_g6980, Pver_gene_g7064, Pver_gene_g7203, Pver_gene_g7311, Pver_gene_g7559, Pver_gene_g7772, Pver_gene_g7816, Pver_gene_g7834, Pver_gene_g7894, Pver_gene_g7998, Pver_gene_g8211, Pver_gene_g8287, Pver_gene_g8352, Pver_gene_g8423, Pver_gene_g8452, Pver_gene_g8616, Pver_gene_g8666, Pver_gene_g8698, Pver_gene_g8756, Pver_gene_g8867, Pver_gene_g9127, Pver_gene_g9234, Pver_gene_g9834, Pver_gene_g9940, Pver_gene_g9983, Pver_gene_g10076, Pver_gene_g10281, Pver_gene_g10392, Pver_gene_g10499, Pver_gene_g10677, Pver_gene_g10702, Pver_gene_g10920, Pver_gene_g10934, Pver_gene_g11014, Pver_gene_g11037, Pver_gene_g11157, Pver_gene_g11307, Pver_gene_g11445, Pver_gene_g11559, Pver_gene_g11566, Pver_gene_g11599, Pver_gene_g11716, Pver_gene_g11928, Pver_gene_g11956, Pver_gene_g11957, Pver_gene_g11997, Pver_gene_g12191, Pver_gene_g12227, Pver_gene_g12422, Pver_gene_g12441, Pver_gene_g12532, Pver_gene_g12539, Pver_gene_g12590, Pver_gene_g12888, Pver_gene_g12907, Pver_gene_g13158, Pver_gene_g13291, Pver_gene_g13336, Pver_gene_g13426, Pver_gene_g13451, Pver_gene_g13453, Pver_gene_g13494, Pver_gene_g13633, Pver_gene_g13724, Pver_gene_g14025, Pver_gene_g14182, Pver_gene_g14192, Pver_gene_g14410, Pver_gene_g14416, Pver_gene_g14442, Pver_gene_g14444, Pver_gene_g14451, Pver_gene_g14455, Pver_gene_g14580, Pver_gene_g14588, Pver_gene_g14626, Pver_gene_g14632, Pver_gene_g14750, Pver_gene_g14845, Pver_gene_g14866, Pver_gene_g15087, Pver_gene_g15096, Pver_gene_g15125, Pver_gene_g15163, Pver_gene_g15236, Pver_gene_g15242, Pver_gene_g15350, Pver_gene_g15434, Pver_gene_g15469, Pver_gene_g15514, Pver_gene_g15572, Pver_gene_g15587, Pver_gene_g15714, Pver_gene_g15733, Pver_gene_g15779, Pver_gene_g15849, Pver_gene_g15946, Pver_gene_g15955, Pver_gene_g16004, Pver_gene_g16238, Pver_gene_g16256, Pver_gene_g16354, Pver_gene_g16379, Pver_gene_g16387, Pver_gene_g16513, Pver_gene_g16578, Pver_gene_g16656, Pver_gene_g16719, Pver_gene_g16732, Pver_gene_g16733, Pver_gene_g16869, Pver_gene_g16970, Pver_gene_g17298, Pver_gene_g17329, Pver_gene_g17518, Pver_gene_g17519, Pver_gene_g17525, Pver_gene_g17528, Pver_gene_g17534, Pver_gene_g17599, Pver_gene_g17704, Pver_gene_g17711, Pver_gene_g17717, Pver_gene_g17727, Pver_gene_g17773, Pver_gene_g17787, Pver_gene_g17791, Pver_gene_g17836, Pver_gene_g17912, Pver_gene_g18008, Pver_gene_g18018, Pver_gene_g18032, Pver_gene_g18033, Pver_gene_g18124, Pver_gene_g18145, Pver_gene_g18168, Pver_gene_g18237, Pver_gene_g18265, Pver_gene_g18398, Pver_gene_g18449, Pver_gene_g18453, Pver_gene_g18601, Pver_gene_g18603, Pver_gene_g18605, Pver_gene_g18622, Pver_gene_g18631, Pver_gene_g18654, Pver_gene_g18662, Pver_gene_g18663, Pver_gene_g18728, Pver_gene_g18772, Pver_gene_g18783, Pver_gene_g18809, Pver_gene_g18847, Pver_gene_g18865, Pver_gene_g18911, Pver_gene_g18912, Pver_gene_g18922, Pver_gene_g18959, Pver_gene_g18988, Pver_gene_g18989, Pver_gene_g18990, Pver_gene_g18999, Pver_gene_g19002, Pver_gene_g19007, Pver_gene_g19042, Pver_gene_g19053, Pver_gene_g19057, Pver_gene_g19079, Pver_gene_g19133, Pver_gene_g19139, Pver_gene_g19156, Pver_gene_g19226, Pver_gene_g19264, Pver_gene_g19283, Pver_gene_g19313, Pver_gene_g19337, Pver_gene_g19385, Pver_gene_g19404, Pver_gene_g19432, Pver_gene_g19473, Pver_gene_g19558, Pver_gene_g19560, Pver_gene_g19562, Pver_gene_g19563, Pver_gene_g19574, Pver_gene_g19579, Pver_gene_g19634, Pver_gene_g19673, Pver_gene_g19746, Pver_gene_g19760, Pver_gene_g19778, Pver_gene_g19868, Pver_gene_g19888, Pver_gene_g19930, Pver_gene_g19964, Pver_gene_g20011, Pver_gene_g20035, Pver_gene_g20070, Pver_gene_g20084, Pver_gene_g20104, Pver_gene_g20119, Pver_gene_g20138, Pver_gene_g20246, Pver_gene_g20304, Pver_gene_g20369, Pver_gene_g20421, Pver_gene_g20433, Pver_gene_g20533, Pver_gene_g20704, Pver_gene_g20705, Pver_gene_g20719, Pver_gene_g20780, Pver_gene_g20802, Pver_gene_g20863, Pver_gene_g20866, Pver_gene_g20871, Pver_gene_g20887, Pver_gene_g21031, Pver_gene_g21032, Pver_gene_g21036, Pver_gene_g21039, Pver_gene_g21054, Pver_gene_g21075, Pver_gene_g21083, Pver_gene_g21134, Pver_gene_g21155, Pver_gene_g21167, Pver_gene_g21169, Pver_gene_g21191, Pver_gene_g21229, Pver_gene_g21249, Pver_gene_g21252, Pver_gene_g21323, Pver_gene_g21355, Pver_gene_g21386, Pver_gene_g21417, Pver_gene_g21431, Pver_gene_g21438, Pver_gene_g21456, Pver_gene_g21491, Pver_gene_g21497, Pver_gene_g21516, Pver_gene_g21520, Pver_gene_g21525, Pver_gene_g21534, Pver_gene_g21541, Pver_gene_g21573, Pver_gene_g21586, Pver_gene_g21601, Pver_gene_g21615, Pver_gene_g21625, Pver_gene_g21641, Pver_gene_g21645, Pver_gene_g21659, Pver_gene_g21660, Pver_gene_g21676, Pver_gene_g21679, Pver_gene_g21691, Pver_gene_g21696, Pver_gene_g21701, Pver_gene_g21704, Pver_gene_g21715, Pver_gene_g21724, Pver_gene_g21742, Pver_gene_g21768, Pver_gene_g21776, Pver_gene_g21782, Pver_gene_g21789, Pver_gene_g21832, Pver_gene_g21849, Pver_gene_g21864, Pver_gene_g21885, Pver_gene_g21899, Pver_gene_g21914, Pver_gene_g21931, Pver_gene_g21943, Pver_gene_g21971, Pver_gene_g21980, Pver_gene_g22010, Pver_gene_g22019, Pver_gene_g22078, Pver_gene_g22099, Pver_gene_g22101, Pver_gene_g22115, Pver_gene_g22116, Pver_gene_g22130, Pver_gene_g22134, Pver_gene_g22142, Pver_gene_g22146, Pver_gene_g22161, Pver_gene_g22163, Pver_gene_g22179, Pver_gene_g22180, Pver_gene_g22187, Pver_gene_g22191, Pver_gene_g22199, Pver_gene_g22202, Pver_gene_g22207, Pver_gene_g22216, Pver_gene_g22217, Pver_gene_g22219, Pver_gene_g22223, Pver_gene_g22227, Pver_gene_g22244, Pver_gene_g22245, Pver_gene_g22255, Pver_gene_g22256, Pver_gene_g22262, Pver_gene_g22265, Pver_gene_g22271, Pver_gene_g22277, Pver_gene_g22293, Pver_gene_g22310, Pver_gene_g22312, Pver_gene_g22316, Pver_gene_g22339, Pver_gene_g22341, Pver_gene_g22343, Pver_gene_g22364, Pver_gene_g22369, Pver_gene_g22373, Pver_gene_g22382, Pver_gene_g22383, Pver_gene_g22390, Pver_gene_g22403, Pver_gene_g22404, Pver_gene_g22406, Pver_gene_g22421, Pver_gene_g22423, Pver_gene_g22448, Pver_gene_g22461, Pver_gene_g22463, Pver_gene_g22466, Pver_gene_g22468, Pver_gene_g22469, Pver_gene_g22484, Pver_gene_g22486, Pver_gene_g22487, Pver_gene_g22488, Pver_gene_g22489, Pver_gene_g22494, Pver_gene_g22497, Pver_gene_g22498, Pver_gene_g22504, Pver_gene_g22505, Pver_gene_g22510, Pver_gene_g22513, Pver_gene_g22514, Pver_gene_g22515, Pver_gene_g22529, Pver_gene_g22531, Pver_gene_g22538, Pver_gene_g22542, Pver_gene_g22545, Pver_gene_g22552, Pver_gene_g22554, Pver_gene_g22558, Pver_gene_g22573, Pver_gene_g22574, Pver_gene_g22575, Pver_gene_g22579, Pver_gene_g22593, Pver_gene_g22594, Pver_gene_g22597, Pver_gene_g22598, Pver_gene_g22607, Pver_gene_g22614, Pver_gene_g22633, Pver_gene_g22636, Pver_gene_g22640, Pver_gene_g22645, Pver_gene_g22652, Pver_gene_g22654, Pver_gene_g22657, Pver_gene_g22664, Pver_gene_g22669, Pver_gene_g22682, Pver_gene_g22683, Pver_gene_g22689, Pver_gene_g22705, Pver_gene_g22710, Pver_gene_g22711, Pver_gene_g22713, Pver_gene_g22722, Pver_gene_g22725, Pver_gene_g22779, Pver_gene_g22780, Pver_gene_g22896, Pver_gene_g22943, Pver_gene_g22981, Pver_gene_g23017, Pver_gene_g23510, Pver_gene_g23523, Pver_gene_g23526, Pver_gene_g23735, Pver_gene_g23746, Pver_gene_g23758, Pver_gene_g23785, Pver_gene_g23796, Pver_gene_g23822, Pver_gene_g24046, Pver_gene_g24117, Pver_gene_g24186, Pver_gene_g24200, Pver_gene_g24214, Pver_gene_g24345, Pver_gene_g24434, Pver_gene_g24511, Pver_gene_g24771, Pver_gene_g24775, Pver_gene_g24813, Pver_gene_g24917, Pver_gene_g25051, Pver_gene_g25059, Pver_gene_g25096, Pver_gene_g25220, Pver_gene_g25249, Pver_gene_g25402, Pver_gene_g25561, Pver_gene_g25651, Pver_gene_g26240, Pver_gene_g26303, Pver_gene_g26498"
"194",NA,NA,"GO:0015701",0.0312093446004351,0.997935508414888,2,6,"bicarbonate transport","BP",0.0334619735918969,"Pver_gene_g8190, Pver_gene_g8191, Pver_gene_g11488, Pver_gene_g11773, Pver_gene_g11889, Pver_gene_g18286"
"195",NA,NA,"GO:0016032",0.000599650118113606,0.999944652058021,5,21,"viral process","BP",0.000830296407320598,"Pver_gene_g1966, Pver_gene_g8318, Pver_gene_g9407, Pver_gene_g10528, Pver_gene_g10781, Pver_gene_g14630, Pver_gene_g14891, Pver_gene_g16380, Pver_gene_g17668, Pver_gene_g18917, Pver_gene_g19628, Pver_gene_g21993, Pver_gene_g22076, Pver_gene_g22264, Pver_gene_g22309, Pver_gene_g22363, Pver_gene_g22401, Pver_gene_g22616, Pver_gene_g24349, Pver_gene_g26210, Pver_gene_g21036"
"196",NA,NA,"GO:0016077",0.0306559881111584,1,1,1,"sno(s)RNA catabolic process","BP",0.0329942712390217,"Pver_gene_g8291"
"197",NA,NA,"GO:0018166",0.030408102525864,1,1,1,"obsolete C-terminal protein-tyrosinylation","BP",0.0327499393349297,"Pver_gene_g18754"
"198",NA,NA,"GO:0018916",0.0342801193054975,1,1,1,"nitrobenzene metabolic process","BP",0.0363061232713931,"Pver_gene_g3313"
"199",NA,NA,"GO:0019069",0.0297663695385723,1,1,1,"viral capsid assembly","BP",0.0321621616473577,"Pver_gene_g7561"
"200",NA,NA,"GO:0019637",0.0103434896551222,0.999071411669638,3,12,"organophosphate metabolic process","BP",0.0119408579540243,"Pver_gene_g466, Pver_gene_g633, Pver_gene_g2386, Pver_gene_g3130, Pver_gene_g7938, Pver_gene_g8329, Pver_gene_g13404, Pver_gene_g14202, Pver_gene_g15338, Pver_gene_g18529, Pver_gene_g23530, Pver_gene_g20305"
