"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"8321","GO:0036090",1,0.997375764353647,0,1,"cleavage furrow ingression","BP",1
"8322","GO:0036091",1,0.997376373010612,0,1,"positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress","BP",1
"8323","GO:0036092",1,0.994503870843546,0,3,"phosphatidylinositol-3-phosphate biosynthetic process","BP",1
"8324","GO:0036093",1,0.997375764353647,0,1,"germ cell proliferation","BP",1
"8325","GO:0036094",1,0.965839177012749,0,15,"small molecule binding","MF",1
"8326","GO:0036098",1,0.996056104456943,0,2,"male germ-line stem cell population maintenance","BP",1
"8327","GO:0036099",1,0.940072177546539,0,28,"female germ-line stem cell population maintenance","BP",1
"8328","GO:0036101",1,0.993216358325765,0,3,"leukotriene B4 catabolic process","BP",1
"8329","GO:0036108",1,0.997375764353647,0,1,"4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process","BP",1
"8330","GO:0036109",1,0.997536775110538,0,1,"alpha-linolenic acid metabolic process","BP",1
"8331","GO:0036111",1,0.997376725607474,0,1,"very long-chain fatty-acyl-CoA metabolic process","BP",1
"8332","GO:0036112",1,0.997376725607474,0,1,"medium-chain fatty-acyl-CoA metabolic process","BP",1
"8333","GO:0036113",1,0.997536775110538,0,1,"very long-chain fatty-acyl-CoA catabolic process","BP",1
"8334","GO:0036114",1,0.994758523965429,0,2,"medium-chain fatty-acyl-CoA catabolic process","BP",1
"8335","GO:0036116",1,0.997375960622049,0,1,"long-chain fatty-acyl-CoA catabolic process","BP",1
"8336","GO:0036117",1,0.994895731110951,0,2,"hyaluranon cable","CC",1
"8337","GO:0036119",1,0.99807495516634,0,1,"response to platelet-derived growth factor","BP",1
"8338","GO:0036120",1,0.964653235690206,0,17,"cellular response to platelet-derived growth factor stimulus","BP",1
"8339","GO:0036121",1,0.998441757078784,0,1,"double-stranded DNA helicase activity","MF",1
"8340","GO:0036122",1,0.983957008227815,0,7,"BMP binding","MF",1
"8341","GO:0036123",1,0.997597948706803,0,1,"histone H3-K9 dimethylation","BP",1
"8342","GO:0036124",1,0.995725133133923,0,2,"histone H3-K9 trimethylation","BP",1
"8343","GO:0036125",1,0.997375764353647,0,1,"fatty acid beta-oxidation multienzyme complex","CC",1
"8344","GO:0036126",1,0.906476398629815,0,50,"sperm flagellum","CC",1
"8345","GO:0036128",1,0.988382390284415,0,5,"CatSper complex","CC",1
"8346","GO:0036132",1,0.995030544181706,0,2,"13-prostaglandin reductase activity","MF",1
"8347","GO:0036137",1,0.998406646262134,0,1,"kynurenine aminotransferase activity","MF",1
"8348","GO:0036138",1,0.995036932684123,0,2,"peptidyl-histidine hydroxylation","BP",1
"8349","GO:0036139",1,0.995036932684123,0,2,"peptidyl-histidine dioxygenase activity","MF",1
"8350","GO:0036140",1,0.995036932684123,0,2,"peptidyl-asparagine 3-dioxygenase activity","MF",1
"8351","GO:0036145",1,0.999090626030119,0,1,"dendritic cell homeostasis","BP",1
"8352","GO:0036146",1,0.995100790175916,0,2,"cellular response to mycotoxin","BP",1
"8353","GO:0036148",1,0.995651614968016,0,2,"phosphatidylglycerol acyl-chain remodeling","BP",1
"8354","GO:0036149",1,0.997387669396005,0,1,"phosphatidylinositol acyl-chain remodeling","BP",1
"8355","GO:0036150",1,0.989789477963,0,5,"phosphatidylserine acyl-chain remodeling","BP",1
"8356","GO:0036151",1,0.981259792784261,0,9,"phosphatidylcholine acyl-chain remodeling","BP",1
"8357","GO:0036152",1,0.984591541671564,0,7,"phosphatidylethanolamine acyl-chain remodeling","BP",1
"8358","GO:0036155",1,0.99482788711099,0,2,"acylglycerol acyl-chain remodeling","BP",1
"8359","GO:0036156",1,0.988791342524089,0,9,"inner dynein arm","CC",1
"8360","GO:0036157",1,0.979872185485259,0,12,"outer dynein arm","CC",1
"8361","GO:0036158",1,0.957232309260663,0,22,"outer dynein arm assembly","BP",1
"8362","GO:0036159",1,0.966804011766371,0,19,"inner dynein arm assembly","BP",1
"8363","GO:0036166",1,0.998277513127913,0,1,"phenotypic switching","BP",1
"8364","GO:0036172",1,0.994758311267713,0,2,"thiamine salvage","BP",1
"8365","GO:0036179",1,0.997521209524064,0,1,"osteoclast maturation","BP",1
"8366","GO:0036186",1,0.997422614136968,0,1,"early phagosome membrane","CC",1
"8367","GO:0036195",1,0.992228250108435,0,3,"muscle cell projection membrane","CC",1
"8368","GO:0036216",1,0.997375764353647,0,1,"cellular response to stem cell factor stimulus","BP",1
"8369","GO:0036218",1,0.997381569181665,0,1,"dTTP diphosphatase activity","MF",1
"8370","GO:0036228",1,0.998000604964835,0,1,"protein localization to nuclear inner membrane","BP",1
"8371","GO:0036243",1,0.997375764353647,0,1,"succinate-semialdehyde dehydrogenase (NADP+) activity","MF",1
"8372","GO:0036245",1,0.995353626943154,0,2,"cellular response to menadione","BP",1
"8373","GO:0036255",1,0.996673391651787,0,2,"response to methylamine","BP",1
"8374","GO:0036257",1,0.997472993485796,0,1,"multivesicular body organization","BP",1
"8375","GO:0036258",1,0.956105040020483,0,18,"multivesicular body assembly","BP",1
"8376","GO:0036261",1,0.997685617986603,0,1,"7-methylguanosine cap hypermethylation","BP",1
"8377","GO:0036265",1,0.995164066955217,0,2,"RNA (guanine-N7)-methylation","BP",1
"8378","GO:0036268",1,0.995492623386364,0,2,"swimming","BP",1
"8379","GO:0036269",1,0.980583266699966,0,9,"swimming behavior","BP",1
"8380","GO:0036289",1,0.969345452464921,0,14,"peptidyl-serine autophosphorylation","BP",1
"8381","GO:0036292",1,0.9980090226874,0,1,"DNA rewinding","BP",1
"8382","GO:0036293",1,0.980373391254548,0,8,"response to decreased oxygen levels","BP",1
"8383","GO:0036294",1,0.978229454713351,0,9,"cellular response to decreased oxygen levels","BP",1
"8384","GO:0036295",1,0.992438537428233,0,3,"cellular response to increased oxygen levels","BP",1
"8385","GO:0036297",1,0.942784849195815,0,25,"interstrand cross-link repair","BP",1
"8386","GO:0036298",1,0.990764033534386,0,4,"recombinational interstrand cross-link repair","BP",1
"8387","GO:0036302",1,0.974309367409045,0,12,"atrioventricular canal development","BP",1
"8388","GO:0036303",1,0.987419987555181,0,5,"lymph vessel morphogenesis","BP",1
"8389","GO:0036306",1,0.98843748507724,0,5,"embryonic heart tube elongation","BP",1
"8390","GO:0036307",1,0.997375764353647,0,1,"23S rRNA (adenine(2030)-N(6))-methyltransferase activity","MF",1
"8391","GO:0036309",1,0.990891627662372,0,4,"protein localization to M-band","BP",1
"8392","GO:0036310",1,0.977670020104277,0,10,"ATP-dependent DNA/DNA annealing activity","MF",1
"8393","GO:0036312",1,0.886626994720377,0,53,"phosphatidylinositol 3-kinase regulatory subunit binding","MF",1
"8394","GO:0036317",1,0.997404728656706,0,1,"tyrosyl-RNA phosphodiesterase activity","MF",1
"8395","GO:0036323",1,0.997685824818074,0,1,"vascular endothelial growth factor receptor-1 signaling pathway","BP",1
"8396","GO:0036324",1,0.99581695515275,0,2,"vascular endothelial growth factor receptor-2 signaling pathway","BP",1
"8397","GO:0036332",1,0.997685824818074,0,1,"placental growth factor receptor activity","MF",1
"8398","GO:0036334",1,0.996291628898787,0,2,"epidermal stem cell homeostasis","BP",1
"8399","GO:0036335",1,0.933221550746406,0,31,"intestinal stem cell homeostasis","BP",1
"8400","GO:0036336",1,0.96976271648396,0,13,"dendritic cell migration","BP",1
"8401","GO:0036337",1,0.99745394921071,0,1,"Fas signaling pathway","BP",1
"8402","GO:0036339",1,0.997923559157188,0,1,"lymphocyte adhesion to endothelial cell of high endothelial venule","BP",1
"8403","GO:0036342",1,0.916639118300699,0,40,"post-anal tail morphogenesis","BP",1
"8404","GO:0036353",1,0.986298536127186,0,6,"histone H2A-K119 monoubiquitination","BP",1
"8405","GO:0036359",1,0.990899764117393,0,4,"renal potassium excretion","BP",1
"8406","GO:0036360",1,0.997808314150011,0,1,"sorocarp stalk morphogenesis","BP",1
"8407","GO:0036361",1,0.997375764353647,0,1,"racemase activity, acting on amino acids and derivatives","MF",1
"8408","GO:0036367",1,0.997375894696424,0,1,"light adaption","BP",1
"8409","GO:0036369",1,0.99568295546402,0,2,"transcription factor catabolic process","BP",1
"8410","GO:0036371",1,0.985736767645361,0,6,"protein localization to T-tubule","BP",1
"8411","GO:0036372",1,0.979670971547279,0,9,"opsin transport","BP",1
"8412","GO:0036374",1,0.955892982252723,0,19,"glutathione hydrolase activity","MF",1
"8413","GO:0036376",1,0.987409834040016,0,6,"sodium ion export across plasma membrane","BP",1
"8414","GO:0036377",1,0.992424185927193,0,3,"arbuscular mycorrhizal association","BP",1
"8415","GO:0036378",1,0.994758311267713,0,2,"calcitriol biosynthetic process from calciol","BP",1
"8416","GO:0036381",1,0.997391191469424,0,1,"pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity","MF",1
"8417","GO:0036384",1,0.997549026784816,0,1,"CDP phosphatase activity","MF",1
"8418","GO:0036393",1,0.993114432147934,0,3,"thiocyanate peroxidase activity","MF",1
"8419","GO:0036396",1,0.984355468708606,0,7,"RNA N6-methyladenosine methyltransferase complex","CC",1
"8420","GO:0036402",1,0.985502312131997,0,6,"proteasome-activating activity","MF",1
"8421","GO:0036403",1,0.997379679519279,0,1,"arachidonate 8(S)-lipoxygenase activity","MF",1
"8422","GO:0036404",1,0.997972748113425,0,1,NA,NA,1
"8423","GO:0036405",1,0.997375764353647,0,1,"anchored component of cell outer membrane","CC",1
"8424","GO:0036408",1,0.998302804635309,0,1,"histone acetyltransferase activity (H3-K14 specific)","MF",1
"8425","GO:0036409",1,0.995957628389647,0,2,"histone H3-K14 acetyltransferase complex","CC",1
"8426","GO:0036416",1,0.99610941394485,0,2,"tRNA stabilization","BP",1
"8427","GO:0036424",1,0.994773543809828,0,2,"L-phosphoserine phosphatase activity","MF",1
"8428","GO:0036430",1,0.997408353618657,0,1,"CMP kinase activity","MF",1
"8429","GO:0036431",1,0.997408353618657,0,1,"dCMP kinase activity","MF",1
"8430","GO:0036435",1,0.975676739721549,0,11,"K48-linked polyubiquitin modification-dependent protein binding","MF",1
"8431","GO:0036438",1,0.98409356412556,0,7,"maintenance of lens transparency","BP",1
"8432","GO:0036444",1,0.983970594795688,0,7,"calcium import into the mitochondrion","BP",1
"8433","GO:0036445",1,0.997449943557903,0,1,"neuronal stem cell division","BP",1
"8434","GO:0036449",1,0.981533687132326,0,8,"microtubule minus-end","CC",1
"8435","GO:0036455",1,0.997375764353647,0,1,"iron-sulfur transferase activity","MF",1
"8436","GO:0036457",1,0.99831355860986,0,1,"keratohyalin granule","CC",1
"8437","GO:0036461",1,0.994793819205234,0,2,"BLOC-2 complex binding","MF",1
"8438","GO:0036462",1,0.990864880113154,0,4,"TRAIL-activated apoptotic signaling pathway","BP",1
"8439","GO:0036463",1,0.995369760511749,0,2,"TRAIL receptor activity","MF",1
"8440","GO:0036464",1,0.871766981534851,0,58,"cytoplasmic ribonucleoprotein granule","CC",1
"8441","GO:0036465",1,0.985979965176959,0,6,"synaptic vesicle recycling","BP",1
"8442","GO:0036466",1,0.995485663360732,0,2,"synaptic vesicle recycling via endosome","BP",1
"8443","GO:0036470",1,0.997491650150255,0,1,"tyrosine 3-monooxygenase activator activity","MF",1
"8444","GO:0036475",1,0.995064061329819,0,2,"neuron death in response to oxidative stress","BP",1
"8445","GO:0036477",1,0.743452434852542,0,132,"somatodendritic compartment","CC",1
"8446","GO:0036478",1,0.997491650150255,0,1,"L-dopa decarboxylase activator activity","MF",1
"8447","GO:0036479",1,0.995522466123413,0,2,"peroxidase inhibitor activity","MF",1
"8448","GO:0036481",1,0.995121932352313,0,2,"intrinsic apoptotic signaling pathway in response to hydrogen peroxide","BP",1
"8449","GO:0036486",1,0.990348408752035,0,4,"ventral trunk neural crest cell migration","BP",1
"8450","GO:0036487",1,0.998084322659385,0,1,"nitric-oxide synthase inhibitor activity","MF",1
"8451","GO:0036490",1,0.995798265528726,0,2,"regulation of translation in response to endoplasmic reticulum stress","BP",1
"8452","GO:0036492",1,0.988784314730249,0,5,"eiF2alpha phosphorylation in response to endoplasmic reticulum stress","BP",1
"8453","GO:0036493",1,0.995101882882891,0,2,"positive regulation of translation in response to endoplasmic reticulum stress","BP",1
"8454","GO:0036494",1,0.997765246338201,0,1,"positive regulation of translation initiation in response to endoplasmic reticulum stress","BP",1
"8455","GO:0036496",1,0.997385705636149,0,1,"regulation of translational initiation by eIF2 alpha dephosphorylation","BP",1
"8456","GO:0036498",1,0.990305919620557,0,4,"IRE1-mediated unfolded protein response","BP",1
"8457","GO:0036499",1,0.994759184823165,0,2,"PERK-mediated unfolded protein response","BP",1
"8458","GO:0036500",1,0.998321141720126,0,1,"ATF6-mediated unfolded protein response","BP",1
"8459","GO:0036501",1,0.993928595298639,0,3,"UFD1-NPL4 complex","CC",1
"8460","GO:0036502",1,0.994805167274412,0,2,"Derlin-1-VIMP complex","CC",1
"8461","GO:0036503",1,0.9714967654235,0,12,"ERAD pathway","BP",1
"8462","GO:0036508",1,0.994758311267713,0,2,"protein alpha-1,2-demannosylation","BP",1
"8463","GO:0036509",1,0.993308805638783,0,3,"trimming of terminal mannose on B branch","BP",1
"8464","GO:0036510",1,0.991769962182307,0,4,"trimming of terminal mannose on C branch","BP",1
"8465","GO:0036511",1,0.995774856062217,0,2,"trimming of first mannose on A branch","BP",1
"8466","GO:0036512",1,0.995774856062217,0,2,"trimming of second mannose on A branch","BP",1
"8467","GO:0036513",1,0.985027065525598,0,7,"Derlin-1 retrotranslocation complex","CC",1
"8468","GO:0036514",1,0.979836370261489,0,9,"dopaminergic neuron axon guidance","BP",1
"8469","GO:0036515",1,0.979836370261489,0,9,"serotonergic neuron axon guidance","BP",1
"8470","GO:0036516",1,0.993382457625056,0,3,"chemoattraction of dopaminergic neuron axon","BP",1
"8471","GO:0036517",1,0.997805504589046,0,1,"chemoattraction of serotonergic neuron axon","BP",1
"8472","GO:0036518",1,0.997805504589046,0,1,"chemorepulsion of dopaminergic neuron axon","BP",1
"8473","GO:0036520",1,0.993162460857975,0,3,"astrocyte-dopaminergic neuron signaling","BP",1
"8474","GO:0036524",1,0.997491650150255,0,1,"protein deglycase activity","MF",1
"8475","GO:0036525",1,0.997941069522363,0,1,"protein deglycation","BP",1
"8476","GO:0036526",1,0.997491650150255,0,1,"peptidyl-cysteine deglycation","BP",1
"8477","GO:0036527",1,0.997491650150255,0,1,"peptidyl-arginine deglycation","BP",1
"8478","GO:0036530",1,0.997491650150255,0,1,"protein deglycation, methylglyoxal removal","BP",1
"8479","GO:0036531",1,0.997491650150255,0,1,"glutathione deglycation","BP",1
"8480","GO:0038001",1,0.988485358366361,0,5,"paracrine signaling","BP",1
"8481","GO:0038007",1,0.966013577632638,0,16,"netrin-activated signaling pathway","BP",1
"8482","GO:0038016",1,0.994758311267713,0,2,"insulin receptor internalization","BP",1
"8483","GO:0038018",1,0.997934501492666,0,1,"Wnt receptor catabolic process","BP",1
"8484","GO:0038020",1,0.997448439646885,0,1,"insulin receptor recycling","BP",1
"8485","GO:0038023",1,0.722290815256328,0,144,"signaling receptor activity","MF",1
"8486","GO:0038024",1,0.93542502820764,0,30,"cargo receptor activity","MF",1
"8487","GO:0038025",1,0.997266234646592,0,2,"reelin receptor activity","MF",1
"8488","GO:0038026",1,0.995218952357598,0,3,"reelin-mediated signaling pathway","BP",1
"8489","GO:0038027",1,0.994395576084565,0,3,"apolipoprotein A-I-mediated signaling pathway","BP",1
"8490","GO:0038028",1,0.993939208197562,0,3,"insulin receptor signaling pathway via phosphatidylinositol 3-kinase","BP",1
"8491","GO:0038029",1,0.995917842125445,0,2,"epidermal growth factor receptor signaling pathway via MAPK cascade","BP",1
"8492","GO:0038030",1,0.998313609633354,0,1,"non-canonical Wnt signaling pathway via MAPK cascade","BP",1
"8493","GO:0038031",1,0.992607274642478,0,3,"non-canonical Wnt signaling pathway via JNK cascade","BP",1
"8494","GO:0038033",1,0.998107550271413,0,1,"positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway","BP",1
"8495","GO:0038037",1,0.976393341130518,0,11,"G protein-coupled receptor dimeric complex","CC",1
"8496","GO:0038039",1,0.979693528842204,0,10,"G protein-coupled receptor heterodimeric complex","CC",1
"8497","GO:0038060",1,0.988886277554438,0,5,"nitric oxide-cGMP-mediated signaling pathway","BP",1
"8498","GO:0038061",1,0.983711696235408,0,7,"NIK/NF-kappaB signaling","BP",1
"8499","GO:0038062",1,0.993004097282507,0,3,"protein tyrosine kinase collagen receptor activity","MF",1
"8500","GO:0038063",1,0.995285813455972,0,2,"collagen-activated tyrosine kinase receptor signaling pathway","BP",1
"8501","GO:0038066",1,0.989551415010603,0,5,"p38MAPK cascade","BP",1
"8502","GO:0038083",1,0.978032166359331,0,10,"peptidyl-tyrosine autophosphorylation","BP",1
"8503","GO:0038084",1,0.983489562840235,0,7,"vascular endothelial growth factor signaling pathway","BP",1
"8504","GO:0038085",1,0.995652130928197,0,2,"vascular endothelial growth factor binding","MF",1
"8505","GO:0038089",1,0.998465733257984,0,1,"positive regulation of cell migration by vascular endothelial growth factor signaling pathway","BP",1
"8506","GO:0038091",1,0.995652130928197,0,2,"positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway","BP",1
"8507","GO:0038092",1,0.995216581036263,0,2,"nodal signaling pathway","BP",1
"8508","GO:0038094",1,0.997385446550639,0,1,"Fc-gamma receptor signaling pathway","BP",1
"8509","GO:0038095",1,0.987930550491978,0,6,"Fc-epsilon receptor signaling pathway","BP",1
"8510","GO:0038096",1,0.979112696127167,0,9,"Fc-gamma receptor signaling pathway involved in phagocytosis","BP",1
"8511","GO:0038098",1,0.997375764353647,0,1,"sequestering of BMP from receptor via BMP binding","BP",1
"8512","GO:0038108",1,0.995846740140001,0,2,"negative regulation of appetite by leptin-mediated signaling pathway","BP",1
"8513","GO:0038109",1,0.99807495516634,0,1,"Kit signaling pathway","BP",1
"8514","GO:0038116",1,0.993287084747009,0,3,"chemokine (C-C motif) ligand 21 signaling pathway","BP",1
"8515","GO:0038127",1,0.997687788948835,0,1,"ERBB signaling pathway","BP",1
"8516","GO:0038128",1,0.991287335426143,0,4,"ERBB2 signaling pathway","BP",1
"8517","GO:0038145",1,0.997397094762502,0,1,"macrophage colony-stimulating factor signaling pathway","BP",1
"8518","GO:0038146",1,0.99801789915679,0,1,"chemokine (C-X-C motif) ligand 12 signaling pathway","BP",1
"8519","GO:0038155",1,0.997488059916082,0,1,"interleukin-23-mediated signaling pathway","BP",1
"8520","GO:0038158",1,0.997375764353647,0,1,"granulocyte colony-stimulating factor signaling pathway","BP",1
"8521","GO:0038163",1,0.995394983589672,0,2,"thrombopoietin-mediated signaling pathway","BP",1
"8522","GO:0038166",1,0.990110491095513,0,4,"angiotensin-activated signaling pathway","BP",1
"8523","GO:0038180",1,0.977663237865615,0,10,"nerve growth factor signaling pathway","BP",1
"8524","GO:0038183",1,0.870610085833305,0,58,"bile acid signaling pathway","BP",1
"8525","GO:0038187",1,0.830788861848426,0,79,"pattern recognition receptor activity","MF",1
"8526","GO:0038189",1,0.981005089154211,0,8,"neuropilin signaling pathway","BP",1
"8527","GO:0038190",1,0.998437308682146,0,1,"VEGF-activated neuropilin signaling pathway","BP",1
"8528","GO:0038191",1,0.995439657988558,0,2,"neuropilin binding","MF",1
"8529","GO:0038194",1,0.997837748304417,0,1,"thyroid-stimulating hormone signaling pathway","BP",1
"8530","GO:0038201",1,0.995243623384602,0,2,"TOR complex","CC",1
"8531","GO:0038202",1,0.98754739141376,0,6,"TORC1 signaling","BP",1
"8532","GO:0039003",1,0.994807153460383,0,2,"pronephric field specification","BP",1
"8533","GO:0039008",1,0.998295746977654,0,1,"pronephric nephron tubule morphogenesis","BP",1
"8534","GO:0039010",1,0.997691919068382,0,1,"specification of pronephric distal tubule identity","BP",1
"8535","GO:0039013",1,0.997597239403693,0,1,"pronephric distal tubule morphogenesis","BP",1
"8536","GO:0039015",1,0.998066210034016,0,1,"cell proliferation involved in pronephros development","BP",1
"8537","GO:0039017",1,0.997375764353647,0,1,"pattern specification involved in pronephros development","BP",1
"8538","GO:0039018",1,0.995698374429371,0,2,"nephrostome development","BP",1
"8539","GO:0039019",1,0.995026890771505,0,2,"pronephric nephron development","BP",1
"8540","GO:0039020",1,0.988838396820405,0,5,"pronephric nephron tubule development","BP",1
"8541","GO:0039022",1,0.988299715541092,0,5,"pronephric duct development","BP",1
"8542","GO:0039501",1,0.997375764353647,0,1,"suppression by virus of host type I interferon production","BP",1
"8543","GO:0039502",1,0.976629845785111,0,9,"suppression by virus of host type I interferon-mediated signaling pathway","BP",1
"8544","GO:0039503",1,0.959496003875742,0,16,"suppression by virus of host innate immune response","BP",1
"8545","GO:0039520",1,0.983652717524032,0,7,"induction by virus of host autophagy","BP",1
"8546","GO:0039521",1,0.995469689124419,0,2,"suppression by virus of host autophagy","BP",1
"8547","GO:0039525",1,0.997375764353647,0,1,"modulation by virus of host chromatin organization","BP",1
"8548","GO:0039528",1,0.99291988875923,0,3,"cytoplasmic pattern recognition receptor signaling pathway in response to virus","BP",1
"8549","GO:0039529",1,0.981618810885641,0,8,"RIG-I signaling pathway","BP",1
"8550","GO:0039531",1,0.998181140440942,0,1,"regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","BP",1
"8551","GO:0039532",1,0.995111991757937,0,2,"negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","BP",1
"8552","GO:0039533",1,0.997726833897573,0,1,"regulation of MDA-5 signaling pathway","BP",1
"8553","GO:0039534",1,0.990516395727127,0,4,"negative regulation of MDA-5 signaling pathway","BP",1
"8554","GO:0039535",1,0.992785340957948,0,3,"regulation of RIG-I signaling pathway","BP",1
"8555","GO:0039536",1,0.986735408244543,0,6,"negative regulation of RIG-I signaling pathway","BP",1
"8556","GO:0039537",1,0.997375764353647,0,1,"suppression by virus of host viral-induced cytoplasmic pattern recognition receptor signaling pathway","BP",1
"8557","GO:0039548",1,0.992147629321511,0,3,"suppression by virus of host viral-induced cytoplasmic pattern recognition receptor signaling pathway via inhibition of IRF3 activity","BP",1
"8558","GO:0039552",1,0.997994411064229,0,1,"RIG-I binding","MF",1
"8559","GO:0039557",1,0.994941675103667,0,2,"suppression by virus of host viral-induced cytoplasmic pattern recognition receptor signaling pathway via inhibition of IRF7 activity","BP",1
"8560","GO:0039563",1,0.997381061322995,0,1,"suppression by virus of host JAK-STAT cascade via inhibition of STAT1 activity","BP",1
"8561","GO:0039564",1,0.997381061322995,0,1,"suppression by virus of host JAK-STAT cascade via inhibition of STAT2 activity","BP",1
"8562","GO:0039579",1,0.994758317123331,0,2,"suppression by virus of host ISG15-protein conjugation","BP",1
"8563","GO:0039580",1,0.997375764353647,0,1,"suppression by virus of host PKR signaling","BP",1
"8564","GO:0039587",1,0.98435602506775,0,6,"suppression by virus of host tetherin activity","BP",1
"8565","GO:0039595",1,0.997375770224446,0,1,"induction by virus of catabolism of host mRNA","BP",1
"8566","GO:0039618",1,0.997375764353647,0,1,"T=pseudo3 icosahedral viral capsid","CC",1
"8567","GO:0039620",1,0.997375764353647,0,1,"T=7 icosahedral viral capsid","CC",1
"8568","GO:0039621",1,0.997375764353647,0,1,"T=13 icosahedral viral capsid","CC",1
"8569","GO:0039624",1,0.997375764353647,0,1,"viral outer capsid","CC",1
"8570","GO:0039626",1,0.997381061322995,0,1,"viral intermediate capsid","CC",1
"8571","GO:0039644",1,0.994758317123331,0,2,"suppression by virus of host NF-kappaB cascade","BP",1
"8572","GO:0039648",1,0.992147629321511,0,3,"modulation by virus of host protein ubiquitination","BP",1
"8573","GO:0039653",1,0.98435602506775,0,6,"suppression by virus of host transcription","BP",1
"8574","GO:0039654",1,0.977105700381851,0,9,"fusion of virus membrane with host endosome membrane","BP",1
"8575","GO:0039657",1,0.974070422337366,0,10,"suppression by virus of host gene expression","BP",1
"8576","GO:0039660",1,0.989553409138686,0,4,"structural constituent of virion","MF",1
"8577","GO:0039663",1,0.98435602506775,0,6,"membrane fusion involved in viral entry into host cell","BP",1
"8578","GO:0039679",1,0.997375764353647,0,1,"viral occlusion body","CC",1
"8579","GO:0039686",1,0.997381061322995,0,1,"bidirectional double-stranded viral DNA replication","BP",1
"8580","GO:0039689",1,0.993615961733996,0,3,"negative stranded viral RNA replication","BP",1
"8581","GO:0039692",1,0.997382929425804,0,1,"single stranded viral RNA replication via double stranded DNA intermediate","BP",1
"8582","GO:0039693",1,0.974066016119242,0,10,"viral DNA genome replication","BP",1
"8583","GO:0039694",1,0.968247938251307,0,13,"viral RNA genome replication","BP",1
"8584","GO:0039695",1,0.995686232613427,0,2,"DNA-templated viral transcription","BP",1
"8585","GO:0039700",1,0.997381061322995,0,1,"fusion of viral membrane with host outer nuclear membrane","BP",1
"8586","GO:0039702",1,0.973364735154362,0,11,"viral budding via host ESCRT complex","BP",1
"8587","GO:0039705",1,0.99738026852911,0,1,"viral translational readthrough","BP",1
"8588","GO:0039706",1,0.987804755986351,0,5,"co-receptor binding","MF",1
"8589","GO:0039707",1,0.994758311267713,0,2,"pore formation by virus in membrane of host cell","BP",1
"8590","GO:0040001",1,0.989532354371445,0,6,"establishment of mitotic spindle localization","BP",1
"8591","GO:0040002",1,0.993764755718139,0,3,"collagen and cuticulin-based cuticle development","BP",1
"8592","GO:0040003",1,0.993987358601364,0,3,"chitin-based cuticle development","BP",1
"8593","GO:0040008",1,0.895364449638583,0,50,"regulation of growth","BP",1
"8594","GO:0040009",1,0.991962899755365,0,4,"regulation of growth rate","BP",1
"8595","GO:0040010",1,0.995349848221751,0,2,"positive regulation of growth rate","BP",1
"8596","GO:0040011",1,0.802034079058649,0,99,"locomotion","BP",1
"8597","GO:0040012",1,0.960301583652126,0,19,"regulation of locomotion","BP",1
"8598","GO:0040013",1,0.977756507514599,0,9,"negative regulation of locomotion","BP",1
"8599","GO:0040014",1,0.956936130865095,0,20,"regulation of multicellular organism growth","BP",1
"8600","GO:0040015",1,0.978243524899306,0,10,"negative regulation of multicellular organism growth","BP",1
"8601","GO:0040016",1,0.987765700411979,0,6,"embryonic cleavage","BP",1
"8602","GO:0040017",1,0.964994116124985,0,16,"positive regulation of locomotion","BP",1
"8603","GO:0040018",1,0.948416243455054,0,24,"positive regulation of multicellular organism growth","BP",1
"8604","GO:0040019",1,0.987505545959183,0,6,"positive regulation of embryonic development","BP",1
"8605","GO:0040020",1,0.990619644973343,0,4,"regulation of meiotic nuclear division","BP",1
"8606","GO:0040022",1,0.99052444238688,0,5,"feminization of hermaphroditic germ-line","BP",1
"8607","GO:0040024",1,0.993790394677799,0,3,"dauer larval development","BP",1
"8608","GO:0040025",1,0.982480621670366,0,7,"vulval development","BP",1
"8609","GO:0040026",1,0.990660485064915,0,4,"positive regulation of vulval development","BP",1
"8610","GO:0040027",1,0.996237694649635,0,2,"negative regulation of vulval development","BP",1
"8611","GO:0040028",1,0.989882934861739,0,5,"regulation of vulval development","BP",1
"8612","GO:0040029",1,0.974332736237545,0,12,"epigenetic regulation of gene expression","BP",1
"8613","GO:0040031",1,0.997377538233518,0,1,"snRNA modification","BP",1
"8614","GO:0040032",1,0.990340326542646,0,4,"post-embryonic body morphogenesis","BP",1
"8615","GO:0040034",1,0.974370207361317,0,11,"regulation of development, heterochronic","BP",1
"8616","GO:0040036",1,0.997521209524064,0,1,"regulation of fibroblast growth factor receptor signaling pathway","BP",1
"8617","GO:0040037",1,0.96937282640707,0,14,"negative regulation of fibroblast growth factor receptor signaling pathway","BP",1
"8618","GO:0040038",1,0.986778932132964,0,6,"polar body extrusion after meiotic divisions","BP",1
"8619","GO:0040040",1,0.991625566626185,0,4,"thermosensory behavior","BP",1
